Generator,period,seller,carrier,node,min_prod,max_prod,size1,cost1,no_load_cost,min_uptime
DE0 16 ror,23,56,ror,DE0 16,0.0,211.4943675770863,211.4943675770863,0.00948171179544725,0.0,0
DE0 16 ror,24,56,ror,DE0 16,0.0,211.43417951090777,211.43417951090777,0.00948171179544725,0.0,0
DE0 16 solar,1,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,2,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,3,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,4,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,5,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,6,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,7,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,8,57,solar,DE0 16,0.0,223.99361770895624,223.99361770895624,0.01968691202809665,0.0,0
DE0 16 solar,9,57,solar,DE0 16,0.0,360.9289749755416,360.9289749755416,0.01968691202809665,0.0,0
DE0 16 solar,10,57,solar,DE0 16,0.0,379.8232679120176,379.8232679120176,0.01968691202809665,0.0,0
DE0 16 solar,11,57,solar,DE0 16,0.0,462.8670993129509,462.8670993129509,0.01968691202809665,0.0,0
DE0 16 solar,12,57,solar,DE0 16,0.0,472.7342156889214,472.7342156889214,0.01968691202809665,0.0,0
DE0 16 solar,13,57,solar,DE0 16,0.0,374.4410824353386,374.4410824353386,0.01968691202809665,0.0,0
DE0 16 solar,14,57,solar,DE0 16,0.0,422.9536418662081,422.9536418662081,0.01968691202809665,0.0,0
DE0 16 solar,15,57,solar,DE0 16,0.0,312.8638215538051,312.8638215538051,0.01968691202809665,0.0,0
DE0 16 solar,16,57,solar,DE0 16,0.0,232.49827675023883,232.49827675023883,0.01968691202809665,0.0,0
DE0 16 solar,17,57,solar,DE0 16,0.0,60.76266333080849,60.76266333080849,0.01968691202809665,0.0,0
DE0 16 solar,18,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,19,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,20,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,21,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,22,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,23,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 16 solar,24,57,solar,DE0 16,0.0,0.0,0.0,0.01968691202809665,0.0,0
DE0 17 onwind,1,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,2,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,3,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,4,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,5,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,6,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,7,60,onwind,DE0 17,0.0,6.138235102512146,6.138235102512146,0.02570890497504901,0.0,0
DE0 17 onwind,8,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,9,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,10,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,11,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,12,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,13,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,14,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,15,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,16,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,17,60,onwind,DE0 17,0.0,0.0,0.0,0.02570890497504901,0.0,0
DE0 17 onwind,18,60,onwind,DE0 17,0.0,10.752484683669104,10.752484683669104,0.02570890497504901,0.0,0
DE0 17 onwind,19,60,onwind,DE0 17,0.0,18.256682806259192,18.256682806259192,0.02570890497504901,0.0,0
DE0 17 onwind,20,60,onwind,DE0 17,0.0,21.691094182616315,21.691094182616315,0.02570890497504901,0.0,0
DE0 17 onwind,21,60,onwind,DE0 17,0.0,33.90563894613803,33.90563894613803,0.02570890497504901,0.0,0
DE0 17 onwind,22,60,onwind,DE0 17,0.0,37.500686076666945,37.500686076666945,0.02570890497504901,0.0,0
DE0 17 onwind,23,60,onwind,DE0 17,0.0,19.488818190731248,19.488818190731248,0.02570890497504901,0.0,0
DE0 17 onwind,24,60,onwind,DE0 17,0.0,11.533472112242608,11.533472112242608,0.02570890497504901,0.0,0
DE0 17 ror,1,61,ror,DE0 17,0.0,31.953705785217807,31.953705785217807,0.009769675622551523,0.0,0
DE0 17 ror,2,61,ror,DE0 17,0.0,31.945200473887216,31.945200473887216,0.009769675622551523,0.0,0
DE0 17 ror,3,61,ror,DE0 17,0.0,31.93672102272018,31.93672102272018,0.009769675622551523,0.0,0
DE0 17 ror,4,61,ror,DE0 17,0.0,31.928283307886456,31.928283307886456,0.009769675622551523,0.0,0
DE0 17 ror,5,61,ror,DE0 17,0.0,31.919739108927853,31.919739108927853,0.009769675622551523,0.0,0
DE0 17 ror,6,61,ror,DE0 17,0.0,31.911136810451946,31.911136810451946,0.009769675622551523,0.0,0
DE0 17 ror,7,61,ror,DE0 17,0.0,31.90259401092516,31.90259401092516,0.009769675622551523,0.0,0
DE0 17 ror,8,61,ror,DE0 17,0.0,31.89402178840491,31.89402178840491,0.009769675622551523,0.0,0
DE0 17 ror,9,61,ror,DE0 17,0.0,31.88561003306364,31.88561003306364,0.009769675622551523,0.0,0
DE0 17 ror,10,61,ror,DE0 17,0.0,31.878186330811605,31.878186330811605,0.009769675622551523,0.0,0
DE0 17 ror,11,61,ror,DE0 17,0.0,31.8733943888286,31.8733943888286,0.009769675622551523,0.0,0
DE0 17 ror,12,61,ror,DE0 17,0.0,31.873808606753112,31.873808606753112,0.009769675622551523,0.0,0
DE0 17 ror,13,61,ror,DE0 17,0.0,31.886246689527805,31.886246689527805,0.009769675622551523,0.0,0
DE0 17 ror,14,61,ror,DE0 17,0.0,31.903039691928647,31.903039691928647,0.009769675622551523,0.0,0
DE0 17 ror,15,61,ror,DE0 17,0.0,31.920221051765,31.920221051765,0.009769675622551523,0.0,0
DE0 17 ror,16,61,ror,DE0 17,0.0,31.930778802945056,31.930778802945056,0.009769675622551523,0.0,0
DE0 17 ror,17,61,ror,DE0 17,0.0,31.931481223869753,31.931481223869753,0.009769675622551523,0.0,0
DE0 17 ror,18,61,ror,DE0 17,0.0,31.923222305513725,31.923222305513725,0.009769675622551523,0.0,0
DE0 17 ror,19,61,ror,DE0 17,0.0,31.914324211041972,31.914324211041972,0.009769675622551523,0.0,0
DE0 17 ror,20,61,ror,DE0 17,0.0,31.905383789257268,31.905383789257268,0.009769675622551523,0.0,0
DE0 17 ror,21,61,ror,DE0 17,0.0,31.89654368223947,31.89654368223947,0.009769675622551523,0.0,0
DE0 17 ror,22,61,ror,DE0 17,0.0,31.887697801071493,31.887697801071493,0.009769675622551523,0.0,0
DE0 17 ror,23,61,ror,DE0 17,0.0,31.878650525614262,31.878650525614262,0.009769675622551523,0.0,0
DE0 17 ror,24,61,ror,DE0 17,0.0,31.86957834865986,31.86957834865986,0.009769675622551523,0.0,0
DE0 17 solar,1,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,2,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,3,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,4,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,5,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,6,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,7,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,8,62,solar,DE0 17,0.0,79.378585508241,79.378585508241,0.01963357579423676,0.0,0
DE0 17 solar,9,62,solar,DE0 17,0.0,111.26897499585031,111.26897499585031,0.01963357579423676,0.0,0
DE0 17 solar,10,62,solar,DE0 17,0.0,94.13065810144477,94.13065810144477,0.01963357579423676,0.0,0
DE0 17 solar,11,62,solar,DE0 17,0.0,100.09675098621399,100.09675098621399,0.01963357579423676,0.0,0
DE0 17 solar,12,62,solar,DE0 17,0.0,104.51694277372923,104.51694277372923,0.01963357579423676,0.0,0
DE0 17 solar,13,62,solar,DE0 17,0.0,71.72363567024803,71.72363567024803,0.01963357579423676,0.0,0
DE0 17 solar,14,62,solar,DE0 17,0.0,91.6851785165805,91.6851785165805,0.01963357579423676,0.0,0
DE0 17 solar,15,62,solar,DE0 17,0.0,65.63009600243021,65.63009600243021,0.01963357579423676,0.0,0
DE0 17 solar,16,62,solar,DE0 17,0.0,59.47357887513005,59.47357887513005,0.01963357579423676,0.0,0
DE0 17 solar,17,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,18,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,19,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,20,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,21,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,22,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,23,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 17 solar,24,62,solar,DE0 17,0.0,0.0,0.0,0.01963357579423676,0.0,0
DE0 18 offwind-ac,1,66,offwind-ac,DE0 18,0.0,320.7807267363661,320.7807267363661,0.024005376129148645,0.0,0
DE0 18 offwind-ac,2,66,offwind-ac,DE0 18,0.0,321.0318004886111,321.0318004886111,0.024005376129148645,0.0,0
DE0 18 offwind-ac,3,66,offwind-ac,DE0 18,0.0,314.1177747925282,314.1177747925282,0.024005376129148645,0.0,0
DE0 18 offwind-ac,4,66,offwind-ac,DE0 18,0.0,262.14503310747403,262.14503310747403,0.024005376129148645,0.0,0
DE0 18 offwind-ac,5,66,offwind-ac,DE0 18,0.0,236.8924744664518,236.8924744664518,0.024005376129148645,0.0,0
DE0 18 offwind-ac,6,66,offwind-ac,DE0 18,0.0,217.70444282500992,217.70444282500992,0.024005376129148645,0.0,0
DE0 18 offwind-ac,7,66,offwind-ac,DE0 18,0.0,197.94493182555937,197.94493182555937,0.024005376129148645,0.0,0
DE0 18 offwind-ac,8,66,offwind-ac,DE0 18,0.0,180.28168294722195,180.28168294722195,0.024005376129148645,0.0,0
DE0 18 offwind-ac,9,66,offwind-ac,DE0 18,0.0,157.55752485561152,157.55752485561152,0.024005376129148645,0.0,0
DE0 18 offwind-ac,10,66,offwind-ac,DE0 18,0.0,112.67097874391867,112.67097874391867,0.024005376129148645,0.0,0
DE0 18 offwind-ac,11,66,offwind-ac,DE0 18,0.0,85.7107113381724,85.7107113381724,0.024005376129148645,0.0,0
DE0 18 offwind-ac,12,66,offwind-ac,DE0 18,0.0,83.59652361675683,83.59652361675683,0.024005376129148645,0.0,0
DE0 18 offwind-ac,13,66,offwind-ac,DE0 18,0.0,100.3598441125773,100.3598441125773,0.024005376129148645,0.0,0
DE0 18 offwind-ac,14,66,offwind-ac,DE0 18,0.0,160.09944380459063,160.09944380459063,0.024005376129148645,0.0,0
DE0 18 offwind-ac,15,66,offwind-ac,DE0 18,0.0,217.8256815556088,217.8256815556088,0.024005376129148645,0.0,0
DE0 18 offwind-ac,16,66,offwind-ac,DE0 18,0.0,233.4141104779497,233.4141104779497,0.024005376129148645,0.0,0
DE0 18 offwind-ac,17,66,offwind-ac,DE0 18,0.0,300.1694327167852,300.1694327167852,0.024005376129148645,0.0,0
DE0 18 offwind-ac,18,66,offwind-ac,DE0 18,0.0,316.06828701084396,316.06828701084396,0.024005376129148645,0.0,0
DE0 18 offwind-ac,19,66,offwind-ac,DE0 18,0.0,318.5693467899031,318.5693467899031,0.024005376129148645,0.0,0
DE0 18 offwind-ac,20,66,offwind-ac,DE0 18,0.0,319.039025528728,319.039025528728,0.024005376129148645,0.0,0
DE0 18 offwind-ac,21,66,offwind-ac,DE0 18,0.0,319.6085925721763,319.6085925721763,0.024005376129148645,0.0,0
DE0 18 offwind-ac,22,66,offwind-ac,DE0 18,0.0,299.13940429037945,299.13940429037945,0.024005376129148645,0.0,0
DE0 18 offwind-ac,23,66,offwind-ac,DE0 18,0.0,287.9139369270295,287.9139369270295,0.024005376129148645,0.0,0
DE0 18 offwind-ac,24,66,offwind-ac,DE0 18,0.0,204.65337479227478,204.65337479227478,0.024005376129148645,0.0,0
DE0 18 onwind,1,67,onwind,DE0 18,0.0,1245.9838641700794,1245.9838641700794,0.02581068315132322,0.0,0
DE0 18 onwind,2,67,onwind,DE0 18,0.0,1251.2378358042636,1251.2378358042636,0.02581068315132322,0.0,0
DE0 18 onwind,3,67,onwind,DE0 18,0.0,1164.2248637340826,1164.2248637340826,0.02581068315132322,0.0,0
DE0 18 onwind,4,67,onwind,DE0 18,0.0,919.3920506504078,919.3920506504078,0.02581068315132322,0.0,0
DE0 18 onwind,5,67,onwind,DE0 18,0.0,855.8319412375076,855.8319412375076,0.02581068315132322,0.0,0
DE0 18 onwind,6,67,onwind,DE0 18,0.0,826.3636067459073,826.3636067459073,0.02581068315132322,0.0,0
DE0 18 onwind,7,67,onwind,DE0 18,0.0,737.0417705893285,737.0417705893285,0.02581068315132322,0.0,0
DE0 18 onwind,8,67,onwind,DE0 18,0.0,564.0884690022904,564.0884690022904,0.02581068315132322,0.0,0
DE0 18 onwind,9,67,onwind,DE0 18,0.0,406.9805015270775,406.9805015270775,0.02581068315132322,0.0,0
DE0 18 onwind,10,67,onwind,DE0 18,0.0,283.76646772747563,283.76646772747563,0.02581068315132322,0.0,0
DE0 18 onwind,11,67,onwind,DE0 18,0.0,260.95002859626237,260.95002859626237,0.02581068315132322,0.0,0
DE0 18 onwind,12,67,onwind,DE0 18,0.0,239.8183881889032,239.8183881889032,0.02581068315132322,0.0,0
DE0 18 onwind,13,67,onwind,DE0 18,0.0,272.69659687922194,272.69659687922194,0.02581068315132322,0.0,0
DE0 18 onwind,14,67,onwind,DE0 18,0.0,352.39084486176415,352.39084486176415,0.02581068315132322,0.0,0
DE0 18 onwind,15,67,onwind,DE0 18,0.0,552.9206978935731,552.9206978935731,0.02581068315132322,0.0,0
DE0 18 onwind,16,67,onwind,DE0 18,0.0,636.1479799159904,636.1479799159904,0.02581068315132322,0.0,0
DE0 18 onwind,17,67,onwind,DE0 18,0.0,768.9345529030649,768.9345529030649,0.02581068315132322,0.0,0
DE0 18 onwind,18,67,onwind,DE0 18,0.0,1094.4032315331144,1094.4032315331144,0.02581068315132322,0.0,0
DE0 18 onwind,19,67,onwind,DE0 18,0.0,1297.9257409922745,1297.9257409922745,0.02581068315132322,0.0,0
DE0 18 onwind,20,67,onwind,DE0 18,0.0,1275.9786165741239,1275.9786165741239,0.02581068315132322,0.0,0
DE0 18 onwind,21,67,onwind,DE0 18,0.0,1237.3929086207677,1237.3929086207677,0.02581068315132322,0.0,0
DE0 18 onwind,22,67,onwind,DE0 18,0.0,1112.5758142058492,1112.5758142058492,0.02581068315132322,0.0,0
DE0 18 onwind,23,67,onwind,DE0 18,0.0,1091.565247381989,1091.565247381989,0.02581068315132322,0.0,0
DE0 18 onwind,24,67,onwind,DE0 18,0.0,766.4882353600519,766.4882353600519,0.02581068315132322,0.0,0
DE0 18 ror,1,68,ror,DE0 18,0.0,0.46292063280147794,0.46292063280147794,0.009415271722392649,0.0,0
DE0 18 ror,2,68,ror,DE0 18,0.0,0.4627974144139209,0.4627974144139209,0.009415271722392649,0.0,0
DE0 18 ror,3,68,ror,DE0 18,0.0,0.4626745706684586,0.4626745706684586,0.009415271722392649,0.0,0
DE0 18 ror,4,68,ror,DE0 18,0.0,0.46255233156678816,0.46255233156678816,0.009415271722392649,0.0,0
DE0 18 ror,5,68,ror,DE0 18,0.0,0.46242854980528336,0.46242854980528336,0.009415271722392649,0.0,0
DE0 18 ror,6,68,ror,DE0 18,0.0,0.46230392634280365,0.46230392634280365,0.009415271722392649,0.0,0
DE0 18 ror,7,68,ror,DE0 18,0.0,0.46218016485518715,0.46218016485518715,0.009415271722392649,0.0,0
DE0 18 ror,8,68,ror,DE0 18,0.0,0.46205597710994534,0.46205597710994534,0.009415271722392649,0.0,0
DE0 18 ror,9,68,ror,DE0 18,0.0,0.46193411408937024,0.46193411408937024,0.009415271722392649,0.0,0
DE0 18 ror,10,68,ror,DE0 18,0.0,0.4618265652195352,0.4618265652195352,0.009415271722392649,0.0,0
DE0 18 ror,11,68,ror,DE0 18,0.0,0.4617571432617182,0.4617571432617182,0.009415271722392649,0.0,0
DE0 18 ror,12,68,ror,DE0 18,0.0,0.46176314413138325,0.46176314413138325,0.009415271722392649,0.0,0
DE0 18 ror,13,68,ror,DE0 18,0.0,0.4619433374769565,0.4619433374769565,0.009415271722392649,0.0,0
DE0 18 ror,14,68,ror,DE0 18,0.0,0.4621866215376625,0.4621866215376625,0.009415271722392649,0.0,0
DE0 18 ror,15,68,ror,DE0 18,0.0,0.4624355318212239,0.4624355318212239,0.009415271722392649,0.0,0
DE0 18 ror,16,68,ror,DE0 18,0.0,0.46258848437358446,0.46258848437358446,0.009415271722392649,0.0,0
DE0 18 ror,17,68,ror,DE0 18,0.0,0.46259866050592857,0.46259866050592857,0.009415271722392649,0.0,0
DE0 18 ror,18,68,ror,DE0 18,0.0,0.4624790116696614,0.4624790116696614,0.009415271722392649,0.0,0
DE0 18 ror,19,68,ror,DE0 18,0.0,0.46235010294304046,0.46235010294304046,0.009415271722392649,0.0,0
DE0 18 ror,20,68,ror,DE0 18,0.0,0.46222058101097074,0.46222058101097074,0.009415271722392649,0.0,0
DE0 18 ror,21,68,ror,DE0 18,0.0,0.46209251236183757,0.46209251236183757,0.009415271722392649,0.0,0
DE0 18 ror,22,68,ror,DE0 18,0.0,0.46196436006127206,0.46196436006127206,0.009415271722392649,0.0,0
DE0 18 ror,23,68,ror,DE0 18,0.0,0.4618332901156469,0.4618332901156469,0.009415271722392649,0.0,0
DE0 18 ror,24,68,ror,DE0 18,0.0,0.46170185941634573,0.46170185941634573,0.009415271722392649,0.0,0
DE0 18 solar,1,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,2,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,3,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,4,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,5,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,6,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,7,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,8,69,solar,DE0 18,0.0,148.2689935233234,148.2689935233234,0.019584978825584853,0.0,0
DE0 18 solar,9,69,solar,DE0 18,0.0,293.749317951605,293.749317951605,0.019584978825584853,0.0,0
DE0 18 solar,10,69,solar,DE0 18,0.0,375.6781155674284,375.6781155674284,0.019584978825584853,0.0,0
DE0 18 solar,11,69,solar,DE0 18,0.0,550.4990324394105,550.4990324394105,0.019584978825584853,0.0,0
DE0 18 solar,12,69,solar,DE0 18,0.0,778.9778005644931,778.9778005644931,0.019584978825584853,0.0,0
DE0 18 solar,13,69,solar,DE0 18,0.0,893.863485209964,893.863485209964,0.019584978825584853,0.0,0
DE0 18 solar,14,69,solar,DE0 18,0.0,888.5174002762856,888.5174002762856,0.019584978825584853,0.0,0
DE0 18 solar,15,69,solar,DE0 18,0.0,678.7026660117868,678.7026660117868,0.019584978825584853,0.0,0
DE0 18 solar,16,69,solar,DE0 18,0.0,361.5298919449627,361.5298919449627,0.019584978825584853,0.0,0
DE0 18 solar,17,69,solar,DE0 18,0.0,45.94042856908124,45.94042856908124,0.019584978825584853,0.0,0
DE0 18 solar,18,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,19,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,20,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,21,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,22,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,23,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 18 solar,24,69,solar,DE0 18,0.0,0.0,0.0,0.019584978825584853,0.0,0
DE0 19 offwind-ac,1,72,offwind-ac,DE0 19,0.0,70.33823744215317,70.33823744215317,0.02546214607168911,0.0,0
DE0 19 offwind-ac,2,72,offwind-ac,DE0 19,0.0,71.7823533565511,71.7823533565511,0.02546214607168911,0.0,0
DE0 19 offwind-ac,3,72,offwind-ac,DE0 19,0.0,73.56698390132541,73.56698390132541,0.02546214607168911,0.0,0
DE0 19 offwind-ac,4,72,offwind-ac,DE0 19,0.0,74.43084829511054,74.43084829511054,0.02546214607168911,0.0,0
DE0 19 offwind-ac,5,72,offwind-ac,DE0 19,0.0,74.68721803011435,74.68721803011435,0.02546214607168911,0.0,0
DE0 19 offwind-ac,6,72,offwind-ac,DE0 19,0.0,74.69005968040737,74.69005968040737,0.02546214607168911,0.0,0
DE0 19 offwind-ac,7,72,offwind-ac,DE0 19,0.0,74.69245877174241,74.69245877174241,0.02546214607168911,0.0,0
DE0 19 offwind-ac,8,72,offwind-ac,DE0 19,0.0,74.69347851913697,74.69347851913697,0.02546214607168911,0.0,0
DE0 19 offwind-ac,9,72,offwind-ac,DE0 19,0.0,74.69784047672943,74.69784047672943,0.02546214607168911,0.0,0
DE0 19 offwind-ac,10,72,offwind-ac,DE0 19,0.0,74.71572663740358,74.71572663740358,0.02546214607168911,0.0,0
DE0 19 offwind-ac,11,72,offwind-ac,DE0 19,0.0,74.69954262674143,74.69954262674143,0.02546214607168911,0.0,0
DE0 19 offwind-ac,12,72,offwind-ac,DE0 19,0.0,74.67406448337765,74.67406448337765,0.02546214607168911,0.0,0
DE0 19 offwind-ac,13,72,offwind-ac,DE0 19,0.0,63.87306367458884,63.87306367458884,0.02546214607168911,0.0,0
DE0 19 offwind-ac,14,72,offwind-ac,DE0 19,0.0,53.20515673088739,53.20515673088739,0.02546214607168911,0.0,0
DE0 19 offwind-ac,15,72,offwind-ac,DE0 19,0.0,56.81580243773807,56.81580243773807,0.02546214607168911,0.0,0
DE0 19 offwind-ac,16,72,offwind-ac,DE0 19,0.0,41.35679033278495,41.35679033278495,0.02546214607168911,0.0,0
DE0 19 offwind-ac,17,72,offwind-ac,DE0 19,0.0,34.59937087251714,34.59937087251714,0.02546214607168911,0.0,0
DE0 19 offwind-ac,18,72,offwind-ac,DE0 19,0.0,28.067539936722902,28.067539936722902,0.02546214607168911,0.0,0
DE0 19 offwind-ac,19,72,offwind-ac,DE0 19,0.0,16.035415226982014,16.035415226982014,0.02546214607168911,0.0,0
DE0 19 offwind-ac,20,72,offwind-ac,DE0 19,0.0,8.48610594586358,8.48610594586358,0.02546214607168911,0.0,0
DE0 19 offwind-ac,21,72,offwind-ac,DE0 19,0.0,7.751560662440676,7.751560662440676,0.02546214607168911,0.0,0
DE0 19 offwind-ac,22,72,offwind-ac,DE0 19,0.0,5.481819126218089,5.481819126218089,0.02546214607168911,0.0,0
DE0 19 offwind-ac,23,72,offwind-ac,DE0 19,0.0,3.0199560299363526,3.0199560299363526,0.02546214607168911,0.0,0
DE0 19 offwind-ac,24,72,offwind-ac,DE0 19,0.0,2.247034022313398,2.247034022313398,0.02546214607168911,0.0,0
DE0 19 offwind-dc,1,73,offwind-dc,DE0 19,0.0,4459.952261728863,4459.952261728863,0.02432213802885843,0.0,0
DE0 19 offwind-dc,2,73,offwind-dc,DE0 19,0.0,4484.926909994178,4484.926909994178,0.02432213802885843,0.0,0
DE0 19 offwind-dc,3,73,offwind-dc,DE0 19,0.0,4489.055591494604,4489.055591494604,0.02432213802885843,0.0,0
DE0 19 offwind-dc,4,73,offwind-dc,DE0 19,0.0,4490.868337272465,4490.868337272465,0.02432213802885843,0.0,0
DE0 19 offwind-dc,5,73,offwind-dc,DE0 19,0.0,4492.204585054046,4492.204585054046,0.02432213802885843,0.0,0
DE0 19 offwind-dc,6,73,offwind-dc,DE0 19,0.0,4492.20468925368,4492.20468925368,0.02432213802885843,0.0,0
DE0 19 offwind-dc,7,73,offwind-dc,DE0 19,0.0,4492.203192457787,4492.203192457787,0.02432213802885843,0.0,0
DE0 19 offwind-dc,8,73,offwind-dc,DE0 19,0.0,4492.20468925368,4492.20468925368,0.02432213802885843,0.0,0
DE0 19 offwind-dc,9,73,offwind-dc,DE0 19,0.0,4492.20468925368,4492.20468925368,0.02432213802885843,0.0,0
DE0 19 offwind-dc,10,73,offwind-dc,DE0 19,0.0,4492.20468925368,4492.20468925368,0.02432213802885843,0.0,0
DE0 19 offwind-dc,11,73,offwind-dc,DE0 19,0.0,4492.197273647943,4492.197273647943,0.02432213802885843,0.0,0
DE0 19 offwind-dc,12,73,offwind-dc,DE0 19,0.0,4491.985178826048,4491.985178826048,0.02432213802885843,0.0,0
DE0 19 offwind-dc,13,73,offwind-dc,DE0 19,0.0,4457.734379916159,4457.734379916159,0.02432213802885843,0.0,0
DE0 19 offwind-dc,14,73,offwind-dc,DE0 19,0.0,4411.251260751305,4411.251260751305,0.02432213802885843,0.0,0
DE0 19 offwind-dc,15,73,offwind-dc,DE0 19,0.0,4395.300946954701,4395.300946954701,0.02432213802885843,0.0,0
DE0 19 offwind-dc,16,73,offwind-dc,DE0 19,0.0,4188.486386108738,4188.486386108738,0.02432213802885843,0.0,0
DE0 19 offwind-dc,17,73,offwind-dc,DE0 19,0.0,4035.8273481487026,4035.8273481487026,0.02432213802885843,0.0,0
DE0 19 offwind-dc,18,73,offwind-dc,DE0 19,0.0,3708.805686607593,3708.805686607593,0.02432213802885843,0.0,0
DE0 19 offwind-dc,19,73,offwind-dc,DE0 19,0.0,3098.5161194650473,3098.5161194650473,0.02432213802885843,0.0,0
DE0 19 offwind-dc,20,73,offwind-dc,DE0 19,0.0,2643.6637184034635,2643.6637184034635,0.02432213802885843,0.0,0
DE0 19 offwind-dc,21,73,offwind-dc,DE0 19,0.0,2310.518832710243,2310.518832710243,0.02432213802885843,0.0,0
DE0 19 offwind-dc,22,73,offwind-dc,DE0 19,0.0,1658.0089662589173,1658.0089662589173,0.02432213802885843,0.0,0
