id,block_type,code_prm,p,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,MAR
s3pattern119l3+s4pattern119l3+s7pattern119l3+s8pattern119l3,linked,s3pattern119+s4pattern119+s7pattern119+s8pattern119,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0.0,0.0,0
s3pattern120+s4pattern120+s7pattern120+s8pattern120,exclusive,s3exclusive,12.605986842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0.0,1
s3pattern120l4+s4pattern120l4+s7pattern120l4+s8pattern120l4,linked,s3pattern120+s4pattern120+s7pattern120+s8pattern120,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0.0,0
s3pattern120l2+s4pattern120l2+s7pattern120l2+s8pattern120l2,linked,s3pattern120+s4pattern120+s7pattern120+s8pattern120,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0.0,0
s3pattern120l3+s4pattern120l3+s7pattern120l3+s8pattern120l3,linked,s3pattern120+s4pattern120+s7pattern120+s8pattern120,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0.0,0
s3pattern121+s4pattern121+s7pattern121+s8pattern121,exclusive,s3exclusive,12.501806220095695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,1
s3pattern121l4+s4pattern121l4+s7pattern121l4+s8pattern121l4,linked,s3pattern121+s4pattern121+s7pattern121+s8pattern121,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0
s3pattern121l2+s4pattern121l2+s7pattern121l2+s8pattern121l2,linked,s3pattern121+s4pattern121+s7pattern121+s8pattern121,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0
s3pattern121l3+s4pattern121l3+s7pattern121l3+s8pattern121l3,linked,s3pattern121+s4pattern121+s7pattern121+s8pattern121,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0
s3pattern122+s4pattern122+s7pattern122+s8pattern122,exclusive,s3exclusive,12.41498903508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,1
s3pattern122l4+s4pattern122l4+s7pattern122l4+s8pattern122l4,linked,s3pattern122+s4pattern122+s7pattern122+s8pattern122,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0
s3pattern122l2+s4pattern122l2+s7pattern122l2+s8pattern122l2,linked,s3pattern122+s4pattern122+s7pattern122+s8pattern122,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0
s3pattern122l3+s4pattern122l3+s7pattern122l3+s8pattern122l3,linked,s3pattern122+s4pattern122+s7pattern122+s8pattern122,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0
s3pattern123+s4pattern123+s7pattern123+s8pattern123,exclusive,s3exclusive,12.341528340080973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,1
s3pattern123l4+s4pattern123l4+s7pattern123l4+s8pattern123l4,linked,s3pattern123+s4pattern123+s7pattern123+s8pattern123,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0
s3pattern123l2+s4pattern123l2+s7pattern123l2+s8pattern123l2,linked,s3pattern123+s4pattern123+s7pattern123+s8pattern123,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0
s3pattern123l3+s4pattern123l3+s7pattern123l3+s8pattern123l3,linked,s3pattern123+s4pattern123+s7pattern123+s8pattern123,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0
s3pattern124+s4pattern124+s7pattern124+s8pattern124,exclusive,s3exclusive,12.27856203007519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,1
s3pattern124l4+s4pattern124l4+s7pattern124l4+s8pattern124l4,linked,s3pattern124+s4pattern124+s7pattern124+s8pattern124,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0
s3pattern124l2+s4pattern124l2+s7pattern124l2+s8pattern124l2,linked,s3pattern124+s4pattern124+s7pattern124+s8pattern124,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0
s3pattern124l3+s4pattern124l3+s7pattern124l3+s8pattern124l3,linked,s3pattern124+s4pattern124+s7pattern124+s8pattern124,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0
s3pattern125+s4pattern125+s7pattern125+s8pattern125,exclusive,s3exclusive,12.223991228070176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,1
s3pattern125l4+s4pattern125l4+s7pattern125l4+s8pattern125l4,linked,s3pattern125+s4pattern125+s7pattern125+s8pattern125,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0
s3pattern125l2+s4pattern125l2+s7pattern125l2+s8pattern125l2,linked,s3pattern125+s4pattern125+s7pattern125+s8pattern125,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0
s3pattern125l3+s4pattern125l3+s7pattern125l3+s8pattern125l3,linked,s3pattern125+s4pattern125+s7pattern125+s8pattern125,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0
s3pattern126+s4pattern126+s7pattern126+s8pattern126,exclusive,s3exclusive,12.89248355263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0.0,0.0,1
s3pattern126l4+s4pattern126l4+s7pattern126l4+s8pattern126l4,linked,s3pattern126+s4pattern126+s7pattern126+s8pattern126,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0
s3pattern126l2+s4pattern126l2+s7pattern126l2+s8pattern126l2,linked,s3pattern126+s4pattern126+s7pattern126+s8pattern126,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0.0,0.0,0
s3pattern126l3+s4pattern126l3+s7pattern126l3+s8pattern126l3,linked,s3pattern126+s4pattern126+s7pattern126+s8pattern126,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0.0,0.0,0
s3pattern127+s4pattern127+s7pattern127+s8pattern127,exclusive,s3exclusive,12.733318713450293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0.0,1
s3pattern127l4+s4pattern127l4+s7pattern127l4+s8pattern127l4,linked,s3pattern127+s4pattern127+s7pattern127+s8pattern127,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0.0,0
s3pattern127l2+s4pattern127l2+s7pattern127l2+s8pattern127l2,linked,s3pattern127+s4pattern127+s7pattern127+s8pattern127,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0.0,0
s3pattern127l3+s4pattern127l3+s7pattern127l3+s8pattern127l3,linked,s3pattern127+s4pattern127+s7pattern127+s8pattern127,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0.0,0
s3pattern128+s4pattern128+s7pattern128+s8pattern128,exclusive,s3exclusive,12.605986842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,1
s3pattern128l4+s4pattern128l4+s7pattern128l4+s8pattern128l4,linked,s3pattern128+s4pattern128+s7pattern128+s8pattern128,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0
s3pattern128l2+s4pattern128l2+s7pattern128l2+s8pattern128l2,linked,s3pattern128+s4pattern128+s7pattern128+s8pattern128,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0
s3pattern128l3+s4pattern128l3+s7pattern128l3+s8pattern128l3,linked,s3pattern128+s4pattern128+s7pattern128+s8pattern128,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0
s3pattern129+s4pattern129+s7pattern129+s8pattern129,exclusive,s3exclusive,12.501806220095695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,1
s3pattern129l4+s4pattern129l4+s7pattern129l4+s8pattern129l4,linked,s3pattern129+s4pattern129+s7pattern129+s8pattern129,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0
s3pattern129l2+s4pattern129l2+s7pattern129l2+s8pattern129l2,linked,s3pattern129+s4pattern129+s7pattern129+s8pattern129,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0
s3pattern129l3+s4pattern129l3+s7pattern129l3+s8pattern129l3,linked,s3pattern129+s4pattern129+s7pattern129+s8pattern129,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0
s3pattern130+s4pattern130+s7pattern130+s8pattern130,exclusive,s3exclusive,12.41498903508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,1
s3pattern130l4+s4pattern130l4+s7pattern130l4+s8pattern130l4,linked,s3pattern130+s4pattern130+s7pattern130+s8pattern130,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0
s3pattern130l2+s4pattern130l2+s7pattern130l2+s8pattern130l2,linked,s3pattern130+s4pattern130+s7pattern130+s8pattern130,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0
s3pattern130l3+s4pattern130l3+s7pattern130l3+s8pattern130l3,linked,s3pattern130+s4pattern130+s7pattern130+s8pattern130,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0
s3pattern131+s4pattern131+s7pattern131+s8pattern131,exclusive,s3exclusive,12.341528340080973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,1
s3pattern131l4+s4pattern131l4+s7pattern131l4+s8pattern131l4,linked,s3pattern131+s4pattern131+s7pattern131+s8pattern131,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0
s3pattern131l2+s4pattern131l2+s7pattern131l2+s8pattern131l2,linked,s3pattern131+s4pattern131+s7pattern131+s8pattern131,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0
s3pattern131l3+s4pattern131l3+s7pattern131l3+s8pattern131l3,linked,s3pattern131+s4pattern131+s7pattern131+s8pattern131,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0
s3pattern132+s4pattern132+s7pattern132+s8pattern132,exclusive,s3exclusive,12.27856203007519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,1
s3pattern132l4+s4pattern132l4+s7pattern132l4+s8pattern132l4,linked,s3pattern132+s4pattern132+s7pattern132+s8pattern132,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0
s3pattern132l2+s4pattern132l2+s7pattern132l2+s8pattern132l2,linked,s3pattern132+s4pattern132+s7pattern132+s8pattern132,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0
s3pattern132l3+s4pattern132l3+s7pattern132l3+s8pattern132l3,linked,s3pattern132+s4pattern132+s7pattern132+s8pattern132,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0
s3pattern133+s4pattern133+s7pattern133+s8pattern133,exclusive,s3exclusive,12.89248355263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0.0,1
s3pattern133l4+s4pattern133l4+s7pattern133l4+s8pattern133l4,linked,s3pattern133+s4pattern133+s7pattern133+s8pattern133,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0.0,0
s3pattern133l2+s4pattern133l2+s7pattern133l2+s8pattern133l2,linked,s3pattern133+s4pattern133+s7pattern133+s8pattern133,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0.0,0
s3pattern133l3+s4pattern133l3+s7pattern133l3+s8pattern133l3,linked,s3pattern133+s4pattern133+s7pattern133+s8pattern133,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0.0,0
s3pattern134+s4pattern134+s7pattern134+s8pattern134,exclusive,s3exclusive,12.733318713450293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,1
s3pattern134l4+s4pattern134l4+s7pattern134l4+s8pattern134l4,linked,s3pattern134+s4pattern134+s7pattern134+s8pattern134,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0
s3pattern134l2+s4pattern134l2+s7pattern134l2+s8pattern134l2,linked,s3pattern134+s4pattern134+s7pattern134+s8pattern134,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0
s3pattern134l3+s4pattern134l3+s7pattern134l3+s8pattern134l3,linked,s3pattern134+s4pattern134+s7pattern134+s8pattern134,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0
s3pattern135+s4pattern135+s7pattern135+s8pattern135,exclusive,s3exclusive,12.605986842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,1
s3pattern135l4+s4pattern135l4+s7pattern135l4+s8pattern135l4,linked,s3pattern135+s4pattern135+s7pattern135+s8pattern135,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0
s3pattern135l2+s4pattern135l2+s7pattern135l2+s8pattern135l2,linked,s3pattern135+s4pattern135+s7pattern135+s8pattern135,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0
s3pattern135l3+s4pattern135l3+s7pattern135l3+s8pattern135l3,linked,s3pattern135+s4pattern135+s7pattern135+s8pattern135,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0
s3pattern136+s4pattern136+s7pattern136+s8pattern136,exclusive,s3exclusive,12.501806220095695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,1
s3pattern136l4+s4pattern136l4+s7pattern136l4+s8pattern136l4,linked,s3pattern136+s4pattern136+s7pattern136+s8pattern136,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0
s3pattern136l2+s4pattern136l2+s7pattern136l2+s8pattern136l2,linked,s3pattern136+s4pattern136+s7pattern136+s8pattern136,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0
s3pattern136l3+s4pattern136l3+s7pattern136l3+s8pattern136l3,linked,s3pattern136+s4pattern136+s7pattern136+s8pattern136,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0
s3pattern137+s4pattern137+s7pattern137+s8pattern137,exclusive,s3exclusive,12.41498903508772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,1
s3pattern137l4+s4pattern137l4+s7pattern137l4+s8pattern137l4,linked,s3pattern137+s4pattern137+s7pattern137+s8pattern137,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0
s3pattern137l2+s4pattern137l2+s7pattern137l2+s8pattern137l2,linked,s3pattern137+s4pattern137+s7pattern137+s8pattern137,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0
s3pattern137l3+s4pattern137l3+s7pattern137l3+s8pattern137l3,linked,s3pattern137+s4pattern137+s7pattern137+s8pattern137,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0
s3pattern138+s4pattern138+s7pattern138+s8pattern138,exclusive,s3exclusive,12.341528340080973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,1
s3pattern138l4+s4pattern138l4+s7pattern138l4+s8pattern138l4,linked,s3pattern138+s4pattern138+s7pattern138+s8pattern138,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0
s3pattern138l2+s4pattern138l2+s7pattern138l2+s8pattern138l2,linked,s3pattern138+s4pattern138+s7pattern138+s8pattern138,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0
s3pattern138l3+s4pattern138l3+s7pattern138l3+s8pattern138l3,linked,s3pattern138+s4pattern138+s7pattern138+s8pattern138,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0
s3pattern139+s4pattern139+s7pattern139+s8pattern139,exclusive,s3exclusive,12.89248355263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,1
s3pattern139l4+s4pattern139l4+s7pattern139l4+s8pattern139l4,linked,s3pattern139+s4pattern139+s7pattern139+s8pattern139,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0.0,0
s3pattern139l2+s4pattern139l2+s7pattern139l2+s8pattern139l2,linked,s3pattern139+s4pattern139+s7pattern139+s8pattern139,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0
s3pattern139l3+s4pattern139l3+s7pattern139l3+s8pattern139l3,linked,s3pattern139+s4pattern139+s7pattern139+s8pattern139,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0.0,0
s3pattern140+s4pattern140+s7pattern140+s8pattern140,exclusive,s3exclusive,12.733318713450293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,1
s3pattern140l4+s4pattern140l4+s7pattern140l4+s8pattern140l4,linked,s3pattern140+s4pattern140+s7pattern140+s8pattern140,15.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,60.8,0.0,0.0,0.0,0
s3pattern140l2+s4pattern140l2+s7pattern140l2+s8pattern140l2,linked,s3pattern140+s4pattern140+s7pattern140+s8pattern140,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0
s3pattern140l3+s4pattern140l3+s7pattern140l3+s8pattern140l3,linked,s3pattern140+s4pattern140+s7pattern140+s8pattern140,13.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,91.2,0.0,0.0,0.0,0
