id,step_orders,fixed_term,variable_term,condition,load_gradient
9508122,"9508122_01_01,9508122_01_02,9508122_01_03,9508122_01_04,9508122_01_05,9508122_01_06,9508122_02_01,9508122_02_02,9508122_02_03,9508122_02_04,9508122_02_05,9508122_02_06,9508122_03_01,9508122_03_02,9508122_03_03,9508122_03_04,9508122_03_05,9508122_03_06,9508122_04_01,9508122_04_02,9508122_04_03,9508122_04_04,9508122_04_05,9508122_04_06,9508122_05_01,9508122_05_02,9508122_05_03,9508122_05_04,9508122_05_05,9508122_05_06,9508122_06_01,9508122_06_02,9508122_06_03,9508122_06_04,9508122_06_05,9508122_06_06,9508122_07_01,9508122_07_02,9508122_07_03,9508122_07_04,9508122_07_05,9508122_07_06,9508122_08_01,9508122_08_02,9508122_08_03,9508122_08_04,9508122_08_05,9508122_08_06,9508122_09_01,9508122_09_02,9508122_09_03,9508122_09_04,9508122_09_05,9508122_09_06,9508122_10_01,9508122_10_02,9508122_10_03,9508122_10_04,9508122_10_05,9508122_10_06,9508122_11_01,9508122_11_02,9508122_11_03,9508122_11_04,9508122_11_05,9508122_11_06,9508122_12_01,9508122_12_02,9508122_12_03,9508122_12_04,9508122_12_05,9508122_12_06,9508122_13_01,9508122_13_02,9508122_13_03,9508122_13_04,9508122_13_05,9508122_13_06,9508122_14_01,9508122_14_02,9508122_14_03,9508122_14_04,9508122_14_05,9508122_14_06,9508122_15_01,9508122_15_02,9508122_15_03,9508122_15_04,9508122_15_05,9508122_15_06,9508122_16_01,9508122_16_02,9508122_16_03,9508122_16_04,9508122_16_05,9508122_16_06,9508122_17_01,9508122_17_02,9508122_17_03,9508122_17_04,9508122_17_05,9508122_17_06,9508122_18_01,9508122_18_02,9508122_18_03,9508122_18_04,9508122_18_05,9508122_18_06,9508122_19_01,9508122_19_02,9508122_19_03,9508122_19_04,9508122_19_05,9508122_19_06,9508122_20_01,9508122_20_02,9508122_20_03,9508122_20_04,9508122_20_05,9508122_20_06,9508122_21_01,9508122_21_02,9508122_21_03,9508122_21_04,9508122_21_05,9508122_21_06,9508122_22_01,9508122_22_02,9508122_22_03,9508122_22_04,9508122_22_05,9508122_22_06,9508122_23_01,9508122_23_02,9508122_23_03,9508122_23_04,9508122_23_05,9508122_23_06,9508122_24_01,9508122_24_02,9508122_24_03,9508122_24_04,9508122_24_05,9508122_24_06",124000.0,128.0,MIC,0.0
9508125,"9508125_01_01,9508125_01_02,9508125_01_03,9508125_01_04,9508125_01_05,9508125_01_06,9508125_02_01,9508125_02_02,9508125_02_03,9508125_02_04,9508125_02_05,9508125_02_06,9508125_03_01,9508125_03_02,9508125_03_03,9508125_03_04,9508125_03_05,9508125_03_06,9508125_04_01,9508125_04_02,9508125_04_03,9508125_04_04,9508125_04_05,9508125_04_06,9508125_05_01,9508125_05_02,9508125_05_03,9508125_05_04,9508125_05_05,9508125_05_06,9508125_06_01,9508125_06_02,9508125_06_03,9508125_06_04,9508125_06_05,9508125_06_06,9508125_07_01,9508125_07_02,9508125_07_03,9508125_07_04,9508125_07_05,9508125_07_06,9508125_08_01,9508125_08_02,9508125_08_03,9508125_08_04,9508125_08_05,9508125_08_06,9508125_09_01,9508125_09_02,9508125_09_03,9508125_09_04,9508125_09_05,9508125_09_06,9508125_10_01,9508125_10_02,9508125_10_03,9508125_10_04,9508125_10_05,9508125_10_06,9508125_11_01,9508125_11_02,9508125_11_03,9508125_11_04,9508125_11_05,9508125_11_06,9508125_12_01,9508125_12_02,9508125_12_03,9508125_12_04,9508125_12_05,9508125_12_06,9508125_13_01,9508125_13_02,9508125_13_03,9508125_13_04,9508125_13_05,9508125_13_06,9508125_14_01,9508125_14_02,9508125_14_03,9508125_14_04,9508125_14_05,9508125_14_06,9508125_15_01,9508125_15_02,9508125_15_03,9508125_15_04,9508125_15_05,9508125_15_06,9508125_16_01,9508125_16_02,9508125_16_03,9508125_16_04,9508125_16_05,9508125_16_06,9508125_17_01,9508125_17_02,9508125_17_03,9508125_17_04,9508125_17_05,9508125_17_06,9508125_18_01,9508125_18_02,9508125_18_03,9508125_18_04,9508125_18_05,9508125_18_06,9508125_19_01,9508125_19_02,9508125_19_03,9508125_19_04,9508125_19_05,9508125_19_06,9508125_20_01,9508125_20_02,9508125_20_03,9508125_20_04,9508125_20_05,9508125_20_06,9508125_21_01,9508125_21_02,9508125_21_03,9508125_21_04,9508125_21_05,9508125_21_06,9508125_22_01,9508125_22_02,9508125_22_03,9508125_22_04,9508125_22_05,9508125_22_06,9508125_23_01,9508125_23_02,9508125_23_03,9508125_23_04,9508125_23_05,9508125_23_06,9508125_24_01,9508125_24_02,9508125_24_03,9508125_24_04,9508125_24_05,9508125_24_06",37000.0,135.0,MIC,0.0
9508126,"9508126_01_01,9508126_01_02,9508126_01_03,9508126_01_04,9508126_01_05,9508126_01_06,9508126_02_01,9508126_02_02,9508126_02_03,9508126_02_04,9508126_02_05,9508126_02_06,9508126_03_01,9508126_03_02,9508126_03_03,9508126_03_04,9508126_03_05,9508126_03_06,9508126_04_01,9508126_04_02,9508126_04_03,9508126_04_04,9508126_04_05,9508126_04_06,9508126_05_01,9508126_05_02,9508126_05_03,9508126_05_04,9508126_05_05,9508126_05_06,9508126_06_01,9508126_06_02,9508126_06_03,9508126_06_04,9508126_06_05,9508126_06_06,9508126_07_01,9508126_07_02,9508126_07_03,9508126_07_04,9508126_07_05,9508126_07_06,9508126_08_01,9508126_08_02,9508126_08_03,9508126_08_04,9508126_08_05,9508126_08_06,9508126_09_01,9508126_09_02,9508126_09_03,9508126_09_04,9508126_09_05,9508126_09_06,9508126_10_01,9508126_10_02,9508126_10_03,9508126_10_04,9508126_10_05,9508126_10_06,9508126_11_01,9508126_11_02,9508126_11_03,9508126_11_04,9508126_11_05,9508126_11_06,9508126_12_01,9508126_12_02,9508126_12_03,9508126_12_04,9508126_12_05,9508126_12_06,9508126_13_01,9508126_13_02,9508126_13_03,9508126_13_04,9508126_13_05,9508126_13_06,9508126_14_01,9508126_14_02,9508126_14_03,9508126_14_04,9508126_14_05,9508126_14_06,9508126_15_01,9508126_15_02,9508126_15_03,9508126_15_04,9508126_15_05,9508126_15_06,9508126_16_01,9508126_16_02,9508126_16_03,9508126_16_04,9508126_16_05,9508126_16_06,9508126_17_01,9508126_17_02,9508126_17_03,9508126_17_04,9508126_17_05,9508126_17_06,9508126_18_01,9508126_18_02,9508126_18_03,9508126_18_04,9508126_18_05,9508126_18_06,9508126_19_01,9508126_19_02,9508126_19_03,9508126_19_04,9508126_19_05,9508126_19_06,9508126_20_01,9508126_20_02,9508126_20_03,9508126_20_04,9508126_20_05,9508126_20_06,9508126_21_01,9508126_21_02,9508126_21_03,9508126_21_04,9508126_21_05,9508126_21_06,9508126_22_01,9508126_22_02,9508126_22_03,9508126_22_04,9508126_22_05,9508126_22_06,9508126_23_01,9508126_23_02,9508126_23_03,9508126_23_04,9508126_23_05,9508126_23_06,9508126_24_01,9508126_24_02,9508126_24_03,9508126_24_04,9508126_24_05,9508126_24_06",37000.0,119.0,MIC,0.0
9507986,"9507986_01_01,9507986_01_02,9507986_02_01,9507986_02_02,9507986_03_01,9507986_03_02,9507986_04_01,9507986_04_02,9507986_05_01,9507986_05_02,9507986_06_01,9507986_06_02,9507986_07_01,9507986_07_02,9507986_08_01,9507986_08_02,9507986_09_01,9507986_09_02,9507986_10_01,9507986_10_02,9507986_11_01,9507986_11_02,9507986_12_01,9507986_12_02,9507986_13_01,9507986_13_02,9507986_14_01,9507986_14_02,9507986_15_01,9507986_15_02,9507986_16_01,9507986_16_02,9507986_17_01,9507986_17_02,9507986_18_01,9507986_18_02,9507986_19_01,9507986_19_02,9507986_20_01,9507986_20_02,9507986_21_01,9507986_21_02,9507986_22_01,9507986_22_02,9507986_23_01,9507986_23_02,9507986_24_01,9507986_24_02",0.0,35.01,MIC,0.0
9507988,"9507988_01_01,9507988_01_02,9507988_02_01,9507988_02_02,9507988_03_01,9507988_03_02,9507988_04_01,9507988_04_02,9507988_05_01,9507988_05_02,9507988_06_01,9507988_06_02,9507988_07_01,9507988_07_02,9507988_08_01,9507988_08_02,9507988_09_01,9507988_09_02,9507988_10_01,9507988_10_02,9507988_11_01,9507988_11_02,9507988_12_01,9507988_12_02,9507988_13_01,9507988_13_02,9507988_14_01,9507988_14_02,9507988_15_01,9507988_15_02,9507988_16_01,9507988_16_02,9507988_17_01,9507988_17_02,9507988_18_01,9507988_18_02,9507988_19_01,9507988_19_02,9507988_20_01,9507988_20_02,9507988_21_01,9507988_21_02,9507988_22_01,9507988_22_02,9507988_23_01,9507988_23_02,9507988_24_01,9507988_24_02",0.0,35.0,MIC,0.0
9507989,"9507989_01_01,9507989_02_01,9507989_03_01,9507989_04_01,9507989_05_01,9507989_06_01,9507989_07_01,9507989_07_02,9507989_07_03,9507989_08_01,9507989_08_02,9507989_08_03,9507989_09_01,9507989_09_02,9507989_09_03,9507989_10_01,9507989_10_02,9507989_10_03,9507989_11_01,9507989_11_02,9507989_11_03,9507989_12_01,9507989_12_02,9507989_12_03,9507989_13_01,9507989_13_02,9507989_13_03,9507989_14_01,9507989_14_02,9507989_14_03,9507989_15_01,9507989_15_02,9507989_15_03,9507989_16_01,9507989_16_02,9507989_16_03,9507989_17_01,9507989_17_02,9507989_17_03,9507989_18_01,9507989_18_02,9507989_18_03,9507989_19_01,9507989_19_02,9507989_19_03,9507989_20_01,9507989_20_02,9507989_20_03,9507989_21_01,9507989_21_02,9507989_21_03,9507989_22_01,9507989_22_02,9507989_22_03,9507989_23_01,9507989_23_02,9507989_23_03,9507989_24_01,9507989_24_02,9507989_24_03",53893.0,133.34,MIC,0.0
9507990,"9507990_01_01,9507990_02_01,9507990_03_01,9507990_04_01,9507990_05_01,9507990_06_01,9507990_07_01,9507990_08_01,9507990_09_01,9507990_10_01,9507990_11_01,9507990_12_01,9507990_13_01,9507990_14_01,9507990_15_01,9507990_16_01,9507990_17_01,9507990_18_01,9507990_19_01,9507990_19_02,9507990_19_03,9507990_20_01,9507990_20_02,9507990_20_03,9507990_21_01,9507990_21_02,9507990_21_03,9507990_22_01,9507990_22_02,9507990_22_03,9507990_23_01,9507990_23_02,9507990_23_03,9507990_24_01",28045.0,138.91,MIC,0.0
9507991,"9507991_01_01,9507991_02_01,9507991_03_01,9507991_04_01,9507991_05_01,9507991_06_01,9507991_07_01,9507991_08_01,9507991_09_01,9507991_10_01,9507991_11_01,9507991_12_01,9507991_13_01,9507991_14_01,9507991_15_01,9507991_16_01,9507991_17_01,9507991_18_01,9507991_19_01,9507991_19_02,9507991_19_03,9507991_19_04,9507991_20_01,9507991_20_02,9507991_20_03,9507991_20_04,9507991_21_01,9507991_21_02,9507991_21_03,9507991_21_04,9507991_22_01,9507991_22_02,9507991_22_03,9507991_22_04,9507991_23_01,9507991_23_02,9507991_23_03,9507991_23_04,9507991_24_01",21798.0,136.76,MIC,0.0
9507992,"9507992_01_01,9507992_02_01,9507992_03_01,9507992_04_01,9507992_05_01,9507992_06_01,9507992_07_01,9507992_07_02,9507992_07_03,9507992_08_01,9507992_08_02,9507992_08_03,9507992_09_01,9507992_09_02,9507992_09_03,9507992_10_01,9507992_10_02,9507992_10_03,9507992_11_01,9507992_11_02,9507992_11_03,9507992_12_01,9507992_12_02,9507992_12_03,9507992_13_01,9507992_13_02,9507992_13_03,9507992_14_01,9507992_14_02,9507992_14_03,9507992_15_01,9507992_15_02,9507992_15_03,9507992_16_01,9507992_16_02,9507992_16_03,9507992_17_01,9507992_17_02,9507992_17_03,9507992_18_01,9507992_18_02,9507992_18_03,9507992_19_01,9507992_19_02,9507992_19_03,9507992_20_01,9507992_20_02,9507992_20_03,9507992_21_01,9507992_21_02,9507992_21_03,9507992_22_01,9507992_22_02,9507992_22_03,9507992_23_01,9507992_23_02,9507992_23_03,9507992_24_01,9507992_24_02,9507992_24_03",43921.0,143.46,MIC,0.0
9507993,"9507993_01_01,9507993_02_01,9507993_03_01,9507993_04_01,9507993_05_01,9507993_06_01,9507993_07_01,9507993_08_01,9507993_09_01,9507993_10_01,9507993_11_01,9507993_12_01,9507993_13_01,9507993_14_01,9507993_15_01,9507993_16_01,9507993_17_01,9507993_18_01,9507993_19_01,9507993_19_02,9507993_19_03,9507993_20_01,9507993_20_02,9507993_20_03,9507993_21_01,9507993_21_02,9507993_21_03,9507993_22_01,9507993_22_02,9507993_22_03,9507993_23_01,9507993_23_02,9507993_23_03,9507993_24_01",37495.0,122.36,MIC,0.0
9500623,"9500623_01_01,9500623_01_02,9500623_01_03,9500623_01_04,9500623_01_05,9500623_01_06,9500623_01_07,9500623_02_01,9500623_02_02,9500623_02_03,9500623_02_04,9500623_02_05,9500623_02_06,9500623_02_07,9500623_03_01,9500623_03_02,9500623_03_03,9500623_03_04,9500623_03_05,9500623_03_06,9500623_03_07,9500623_04_01,9500623_04_02,9500623_04_03,9500623_04_04,9500623_04_05,9500623_04_06,9500623_04_07,9500623_05_01,9500623_05_02,9500623_05_03,9500623_05_04,9500623_05_05,9500623_05_06,9500623_05_07,9500623_06_01,9500623_06_02,9500623_06_03,9500623_06_04,9500623_06_05,9500623_06_06,9500623_06_07,9500623_07_01,9500623_07_02,9500623_07_03,9500623_07_04,9500623_07_05,9500623_07_06,9500623_07_07,9500623_08_01,9500623_08_02,9500623_08_03,9500623_08_04,9500623_08_05,9500623_08_06,9500623_08_07,9500623_09_01,9500623_09_02,9500623_09_03,9500623_09_04,9500623_09_05,9500623_09_06,9500623_09_07,9500623_10_01,9500623_10_02,9500623_10_03,9500623_10_04,9500623_10_05,9500623_10_06,9500623_10_07,9500623_11_01,9500623_11_02,9500623_11_03,9500623_11_04,9500623_11_05,9500623_11_06,9500623_11_07,9500623_12_01,9500623_12_02,9500623_12_03,9500623_12_04,9500623_12_05,9500623_12_06,9500623_12_07,9500623_13_01,9500623_13_02,9500623_13_03,9500623_13_04,9500623_13_05,9500623_13_06,9500623_13_07,9500623_14_01,9500623_14_02,9500623_14_03,9500623_14_04,9500623_14_05,9500623_14_06,9500623_14_07,9500623_15_01,9500623_15_02,9500623_15_03,9500623_15_04,9500623_15_05,9500623_15_06,9500623_15_07,9500623_16_01,9500623_16_02,9500623_16_03,9500623_16_04,9500623_16_05,9500623_16_06,9500623_16_07,9500623_17_01,9500623_17_02,9500623_17_03,9500623_17_04,9500623_17_05,9500623_17_06,9500623_17_07,9500623_18_01,9500623_18_02,9500623_18_03,9500623_18_04,9500623_18_05,9500623_18_06,9500623_18_07,9500623_19_01,9500623_19_02,9500623_19_03,9500623_19_04,9500623_19_05,9500623_19_06,9500623_19_07,9500623_20_01,9500623_20_02,9500623_20_03,9500623_20_04,9500623_20_05,9500623_20_06,9500623_20_07,9500623_21_01,9500623_21_02,9500623_21_03,9500623_21_04,9500623_21_05,9500623_21_06,9500623_21_07,9500623_22_01,9500623_22_02,9500623_22_03,9500623_22_04,9500623_22_05,9500623_22_06,9500623_22_07,9500623_23_01,9500623_23_02,9500623_23_03,9500623_23_04,9500623_23_05,9500623_23_06,9500623_23_07,9500623_24_01,9500623_24_02,9500623_24_03,9500623_24_04,9500623_24_05,9500623_24_06,9500623_24_07",0.0,134.0,MIC,0.0
9500624,"9500624_01_01,9500624_02_01,9500624_03_01,9500624_04_01,9500624_05_01,9500624_06_01,9500624_07_01,9500624_07_02,9500624_08_01,9500624_08_02,9500624_09_01,9500624_09_02,9500624_09_03,9500624_09_04,9500624_09_05,9500624_09_06,9500624_09_07,9500624_10_01,9500624_10_02,9500624_10_03,9500624_10_04,9500624_10_05,9500624_10_06,9500624_10_07,9500624_11_01,9500624_11_02,9500624_11_03,9500624_11_04,9500624_11_05,9500624_11_06,9500624_11_07,9500624_12_01,9500624_12_02,9500624_12_03,9500624_12_04,9500624_12_05,9500624_12_06,9500624_12_07,9500624_13_01,9500624_13_02,9500624_13_03,9500624_13_04,9500624_13_05,9500624_13_06,9500624_13_07,9500624_14_01,9500624_14_02,9500624_14_03,9500624_14_04,9500624_14_05,9500624_14_06,9500624_14_07,9500624_15_01,9500624_15_02,9500624_15_03,9500624_15_04,9500624_15_05,9500624_15_06,9500624_15_07,9500624_16_01,9500624_16_02,9500624_16_03,9500624_16_04,9500624_16_05,9500624_16_06,9500624_16_07,9500624_17_01,9500624_17_02,9500624_17_03,9500624_17_04,9500624_17_05,9500624_17_06,9500624_17_07,9500624_18_01,9500624_18_02,9500624_18_03,9500624_18_04,9500624_18_05,9500624_18_06,9500624_18_07,9500624_19_01,9500624_19_02,9500624_19_03,9500624_19_04,9500624_19_05,9500624_19_06,9500624_19_07,9500624_20_01,9500624_20_02,9500624_20_03,9500624_20_04,9500624_20_05,9500624_20_06,9500624_20_07,9500624_21_01,9500624_21_02,9500624_21_03,9500624_21_04,9500624_21_05,9500624_21_06,9500624_21_07,9500624_22_01,9500624_22_02,9500624_22_03,9500624_22_04,9500624_22_05,9500624_22_06,9500624_22_07,9500624_23_01,9500624_23_02,9500624_23_03,9500624_23_04,9500624_23_05,9500624_23_06,9500624_23_07,9500624_24_01,9500624_24_02,9500624_24_03,9500624_24_04,9500624_24_05,9500624_24_06,9500624_24_07",0.0,148.0,MIC,0.0
9500625,"9500625_01_01,9500625_02_01,9500625_03_01,9500625_04_01,9500625_05_01,9500625_06_01,9500625_07_01,9500625_07_02,9500625_08_01,9500625_08_02,9500625_09_01,9500625_09_02,9500625_09_03,9500625_09_04,9500625_09_05,9500625_09_06,9500625_09_07,9500625_10_01,9500625_10_02,9500625_10_03,9500625_10_04,9500625_10_05,9500625_10_06,9500625_10_07,9500625_11_01,9500625_11_02,9500625_11_03,9500625_11_04,9500625_11_05,9500625_11_06,9500625_11_07,9500625_12_01,9500625_12_02,9500625_12_03,9500625_12_04,9500625_12_05,9500625_12_06,9500625_12_07,9500625_13_01,9500625_13_02,9500625_13_03,9500625_13_04,9500625_13_05,9500625_13_06,9500625_13_07,9500625_14_01,9500625_14_02,9500625_14_03,9500625_14_04,9500625_14_05,9500625_14_06,9500625_14_07,9500625_15_01,9500625_15_02,9500625_15_03,9500625_15_04,9500625_15_05,9500625_15_06,9500625_15_07,9500625_16_01,9500625_16_02,9500625_16_03,9500625_16_04,9500625_16_05,9500625_16_06,9500625_16_07,9500625_17_01,9500625_17_02,9500625_17_03,9500625_17_04,9500625_17_05,9500625_17_06,9500625_17_07,9500625_18_01,9500625_18_02,9500625_18_03,9500625_18_04,9500625_18_05,9500625_18_06,9500625_18_07,9500625_19_01,9500625_19_02,9500625_19_03,9500625_19_04,9500625_19_05,9500625_19_06,9500625_19_07,9500625_20_01,9500625_20_02,9500625_20_03,9500625_20_04,9500625_20_05,9500625_20_06,9500625_20_07,9500625_21_01,9500625_21_02,9500625_21_03,9500625_21_04,9500625_21_05,9500625_21_06,9500625_21_07,9500625_22_01,9500625_22_02,9500625_22_03,9500625_22_04,9500625_22_05,9500625_22_06,9500625_22_07,9500625_23_01,9500625_23_02,9500625_23_03,9500625_23_04,9500625_23_05,9500625_23_06,9500625_23_07,9500625_24_01,9500625_24_02,9500625_24_03,9500625_24_04,9500625_24_05,9500625_24_06,9500625_24_07",0.0,157.0,MIC,0.0
9500622,"9500622_01_01,9500622_02_01,9500622_03_01,9500622_04_01,9500622_05_01,9500622_05_02,9500622_06_01,9500622_06_02,9500622_07_01,9500622_07_02,9500622_08_01,9500622_08_02,9500622_09_01,9500622_09_02,9500622_09_03,9500622_09_04,9500622_09_05,9500622_09_06,9500622_09_07,9500622_10_01,9500622_10_02,9500622_10_03,9500622_10_04,9500622_10_05,9500622_10_06,9500622_10_07,9500622_11_01,9500622_11_02,9500622_11_03,9500622_11_04,9500622_11_05,9500622_11_06,9500622_11_07,9500622_12_01,9500622_12_02,9500622_12_03,9500622_12_04,9500622_12_05,9500622_12_06,9500622_12_07,9500622_13_01,9500622_13_02,9500622_13_03,9500622_13_04,9500622_13_05,9500622_13_06,9500622_13_07,9500622_14_01,9500622_14_02,9500622_14_03,9500622_14_04,9500622_14_05,9500622_14_06,9500622_14_07,9500622_15_01,9500622_15_02,9500622_15_03,9500622_15_04,9500622_15_05,9500622_15_06,9500622_15_07,9500622_16_01,9500622_16_02,9500622_16_03,9500622_16_04,9500622_16_05,9500622_16_06,9500622_16_07,9500622_17_01,9500622_17_02,9500622_17_03,9500622_17_04,9500622_17_05,9500622_17_06,9500622_17_07,9500622_18_01,9500622_18_02,9500622_18_03,9500622_18_04,9500622_18_05,9500622_18_06,9500622_18_07,9500622_19_01,9500622_19_02,9500622_19_03,9500622_19_04,9500622_19_05,9500622_19_06,9500622_19_07,9500622_20_01,9500622_20_02,9500622_20_03,9500622_20_04,9500622_20_05,9500622_20_06,9500622_20_07,9500622_21_01,9500622_21_02,9500622_21_03,9500622_21_04,9500622_21_05,9500622_21_06,9500622_21_07,9500622_22_01,9500622_22_02,9500622_22_03,9500622_22_04,9500622_22_05,9500622_22_06,9500622_22_07,9500622_23_01,9500622_23_02,9500622_23_03,9500622_23_04,9500622_23_05,9500622_23_06,9500622_23_07,9500622_24_01,9500622_24_02,9500622_24_03,9500622_24_04,9500622_24_05,9500622_24_06,9500622_24_07",0.0,143.0,MIC,0.0
9508105,"9508105_01_01,9508105_01_02,9508105_01_03,9508105_01_04,9508105_01_05,9508105_01_06,9508105_01_25,9508105_02_01,9508105_02_02,9508105_02_03,9508105_02_04,9508105_02_05,9508105_02_06,9508105_02_25,9508105_03_01,9508105_03_02,9508105_03_03,9508105_03_04,9508105_03_05,9508105_03_06,9508105_03_25,9508105_04_01,9508105_04_02,9508105_04_03,9508105_04_04,9508105_04_05,9508105_04_06,9508105_04_25,9508105_05_01,9508105_05_02,9508105_05_03,9508105_05_04,9508105_05_05,9508105_05_06,9508105_05_25,9508105_06_01,9508105_06_02,9508105_06_03,9508105_06_04,9508105_06_05,9508105_06_06,9508105_06_25,9508105_07_01,9508105_07_02,9508105_07_03,9508105_07_04,9508105_07_05,9508105_07_06,9508105_07_25,9508105_08_01,9508105_08_02,9508105_08_03,9508105_08_04,9508105_08_05,9508105_08_06,9508105_08_25,9508105_09_01,9508105_09_02,9508105_09_03,9508105_09_04,9508105_09_05,9508105_09_06,9508105_09_25,9508105_10_01,9508105_10_02,9508105_10_03,9508105_10_04,9508105_10_05,9508105_10_06,9508105_10_25,9508105_11_01,9508105_11_02,9508105_11_03,9508105_11_04,9508105_11_05,9508105_11_06,9508105_11_25,9508105_12_01,9508105_12_02,9508105_12_03,9508105_12_04,9508105_12_05,9508105_12_06,9508105_12_25,9508105_13_01,9508105_13_02,9508105_13_03,9508105_13_04,9508105_13_05,9508105_13_06,9508105_13_25,9508105_14_01,9508105_14_02,9508105_14_03,9508105_14_04,9508105_14_05,9508105_14_06,9508105_14_25,9508105_15_01,9508105_15_02,9508105_15_03,9508105_15_04,9508105_15_05,9508105_15_06,9508105_15_25,9508105_16_01,9508105_16_02,9508105_16_03,9508105_16_04,9508105_16_05,9508105_16_06,9508105_16_25,9508105_17_01,9508105_17_02,9508105_17_03,9508105_17_04,9508105_17_05,9508105_17_06,9508105_17_25,9508105_18_01,9508105_18_02,9508105_18_03,9508105_18_04,9508105_18_05,9508105_18_06,9508105_18_25,9508105_19_01,9508105_19_02,9508105_19_03,9508105_19_04,9508105_19_05,9508105_19_06,9508105_19_25,9508105_20_01,9508105_20_02,9508105_20_03,9508105_20_04,9508105_20_05,9508105_20_06,9508105_20_25,9508105_21_01,9508105_21_02,9508105_21_03,9508105_21_04,9508105_21_05,9508105_21_06,9508105_21_25,9508105_22_01,9508105_22_02,9508105_22_03,9508105_22_04,9508105_22_05,9508105_22_06,9508105_22_25,9508105_23_01,9508105_23_02,9508105_23_03,9508105_23_04,9508105_23_05,9508105_23_06,9508105_23_25,9508105_24_01,9508105_24_02,9508105_24_03,9508105_24_04,9508105_24_05,9508105_24_06,9508105_24_25",50000.0,125.67,MIC,0.0
9508106,"9508106_01_01,9508106_01_02,9508106_01_03,9508106_01_04,9508106_01_05,9508106_01_06,9508106_01_25,9508106_02_01,9508106_02_02,9508106_02_03,9508106_02_04,9508106_02_05,9508106_02_06,9508106_02_25,9508106_03_01,9508106_03_02,9508106_03_03,9508106_03_04,9508106_03_05,9508106_03_06,9508106_03_25,9508106_04_01,9508106_04_02,9508106_04_03,9508106_04_04,9508106_04_05,9508106_04_06,9508106_04_25,9508106_05_01,9508106_05_02,9508106_05_03,9508106_05_04,9508106_05_05,9508106_05_06,9508106_05_25,9508106_06_01,9508106_06_02,9508106_06_03,9508106_06_04,9508106_06_05,9508106_06_06,9508106_06_25,9508106_07_01,9508106_07_02,9508106_07_03,9508106_07_04,9508106_07_05,9508106_07_06,9508106_07_25,9508106_08_01,9508106_08_02,9508106_08_03,9508106_08_04,9508106_08_05,9508106_08_06,9508106_08_25,9508106_09_01,9508106_09_02,9508106_09_03,9508106_09_04,9508106_09_05,9508106_09_06,9508106_09_25,9508106_10_01,9508106_10_02,9508106_10_03,9508106_10_04,9508106_10_05,9508106_10_06,9508106_10_25,9508106_11_01,9508106_11_02,9508106_11_03,9508106_11_04,9508106_11_05,9508106_11_06,9508106_11_25,9508106_12_01,9508106_12_02,9508106_12_03,9508106_12_04,9508106_12_05,9508106_12_06,9508106_12_25,9508106_13_01,9508106_13_02,9508106_13_03,9508106_13_04,9508106_13_05,9508106_13_06,9508106_13_25,9508106_14_01,9508106_14_02,9508106_14_03,9508106_14_04,9508106_14_05,9508106_14_06,9508106_14_25,9508106_15_01,9508106_15_02,9508106_15_03,9508106_15_04,9508106_15_05,9508106_15_06,9508106_15_25,9508106_16_01,9508106_16_02,9508106_16_03,9508106_16_04,9508106_16_05,9508106_16_06,9508106_16_25,9508106_17_01,9508106_17_02,9508106_17_03,9508106_17_04,9508106_17_05,9508106_17_06,9508106_17_25,9508106_18_01,9508106_18_02,9508106_18_03,9508106_18_04,9508106_18_05,9508106_18_06,9508106_18_25,9508106_19_01,9508106_19_02,9508106_19_03,9508106_19_04,9508106_19_05,9508106_19_06,9508106_19_25,9508106_20_01,9508106_20_02,9508106_20_03,9508106_20_04,9508106_20_05,9508106_20_06,9508106_20_25,9508106_21_01,9508106_21_02,9508106_21_03,9508106_21_04,9508106_21_05,9508106_21_06,9508106_21_25,9508106_22_01,9508106_22_02,9508106_22_03,9508106_22_04,9508106_22_05,9508106_22_06,9508106_22_25,9508106_23_01,9508106_23_02,9508106_23_03,9508106_23_04,9508106_23_05,9508106_23_06,9508106_23_25,9508106_24_01,9508106_24_02,9508106_24_03,9508106_24_04,9508106_24_05,9508106_24_06,9508106_24_25",50000.0,126.71,MIC,0.0
