variable,value
"u[4705 ror,23]",1.0
"u[4705 ror,24]",1.0
"u[4705 solar,1]",0.0
"u[4705 solar,2]",0.0
"u[4705 solar,3]",0.0
"u[4705 solar,4]",0.0
"u[4705 solar,5]",0.0
"u[4705 solar,6]",0.0
"u[4705 solar,7]",0.0
"u[4705 solar,8]",1.0
"u[4705 solar,9]",1.0
"u[4705 solar,10]",1.0
"u[4705 solar,11]",1.0
"u[4705 solar,12]",1.0
"u[4705 solar,13]",1.0
"u[4705 solar,14]",1.0
"u[4705 solar,15]",1.0
"u[4705 solar,16]",1.0
"u[4705 solar,17]",1.0
"u[4705 solar,18]",0.0
"u[4705 solar,19]",0.0
"u[4705 solar,20]",0.0
"u[4705 solar,21]",0.0
"u[4705 solar,22]",0.0
"u[4705 solar,23]",1.0
"u[4705 solar,24]",1.0
"u[4709 onwind,1]",1.0
"u[4709 onwind,2]",1.0
"u[4709 onwind,3]",1.0
"u[4709 onwind,4]",1.0
"u[4709 onwind,5]",1.0
"u[4709 onwind,6]",1.0
"u[4709 onwind,7]",1.0
"u[4709 onwind,8]",1.0
"u[4709 onwind,9]",1.0
"u[4709 onwind,10]",1.0
"u[4709 onwind,11]",0.0
"u[4709 onwind,12]",1.0
"u[4709 onwind,13]",1.0
"u[4709 onwind,14]",1.0
"u[4709 onwind,15]",1.0
"u[4709 onwind,16]",1.0
"u[4709 onwind,17]",1.0
"u[4709 onwind,18]",1.0
"u[4709 onwind,19]",1.0
"u[4709 onwind,20]",1.0
"u[4709 onwind,21]",1.0
"u[4709 onwind,22]",1.0
"u[4709 onwind,23]",1.0
"u[4709 onwind,24]",1.0
"u[4709 ror,1]",1.0
"u[4709 ror,2]",1.0
"u[4709 ror,3]",1.0
"u[4709 ror,4]",1.0
"u[4709 ror,5]",1.0
"u[4709 ror,6]",1.0
"u[4709 ror,7]",1.0
"u[4709 ror,8]",1.0
"u[4709 ror,9]",1.0
"u[4709 ror,10]",1.0
"u[4709 ror,11]",1.0
"u[4709 ror,12]",1.0
"u[4709 ror,13]",1.0
"u[4709 ror,14]",1.0
"u[4709 ror,15]",1.0
"u[4709 ror,16]",1.0
"u[4709 ror,17]",1.0
"u[4709 ror,18]",1.0
"u[4709 ror,19]",1.0
"u[4709 ror,20]",1.0
"u[4709 ror,21]",1.0
"u[4709 ror,22]",1.0
"u[4709 ror,23]",1.0
"u[4709 ror,24]",1.0
"u[4709 solar,1]",0.0
"u[4709 solar,2]",0.0
"u[4709 solar,3]",0.0
"u[4709 solar,4]",0.0
"u[4709 solar,5]",0.0
"u[4709 solar,6]",0.0
"u[4709 solar,7]",0.0
"u[4709 solar,8]",1.0
"u[4709 solar,9]",1.0
"u[4709 solar,10]",1.0
"u[4709 solar,11]",1.0
"u[4709 solar,12]",1.0
"u[4709 solar,13]",1.0
"u[4709 solar,14]",1.0
"u[4709 solar,15]",1.0
"u[4709 solar,16]",1.0
"u[4709 solar,17]",1.0
"u[4709 solar,18]",0.0
"u[4709 solar,19]",0.0
"u[4709 solar,20]",0.0
"u[4709 solar,21]",0.0
"u[4709 solar,22]",0.0
"u[4709 solar,23]",0.0
"u[4709 solar,24]",1.0
"u[4710 onwind,1]",1.0
"u[4710 onwind,2]",1.0
"u[4710 onwind,3]",1.0
"u[4710 onwind,4]",1.0
"u[4710 onwind,5]",1.0
"u[4710 onwind,6]",1.0
"u[4710 onwind,7]",0.0
"u[4710 onwind,8]",0.0
"u[4710 onwind,9]",0.0
"u[4710 onwind,10]",0.0
"u[4710 onwind,11]",0.0
"u[4710 onwind,12]",1.0
"u[4710 onwind,13]",1.0
"u[4710 onwind,14]",1.0
"u[4710 onwind,15]",1.0
"u[4710 onwind,16]",1.0
"u[4710 onwind,17]",1.0
"u[4710 onwind,18]",1.0
"u[4710 onwind,19]",1.0
"u[4710 onwind,20]",1.0
"u[4710 onwind,21]",1.0
"u[4710 onwind,22]",1.0
"u[4710 onwind,23]",1.0
"u[4710 onwind,24]",1.0
"u[4710 solar,1]",1.0
"u[4710 solar,2]",0.0
"u[4710 solar,3]",0.0
"u[4710 solar,4]",0.0
"u[4710 solar,5]",0.0
"u[4710 solar,6]",0.0
"u[4710 solar,7]",0.0
"u[4710 solar,8]",1.0
"u[4710 solar,9]",1.0
"u[4710 solar,10]",1.0
"u[4710 solar,11]",1.0
"u[4710 solar,12]",1.0
"u[4710 solar,13]",1.0
"u[4710 solar,14]",1.0
"u[4710 solar,15]",1.0
"u[4710 solar,16]",1.0
"u[4710 solar,17]",1.0
"u[4710 solar,18]",0.0
"u[4710 solar,19]",0.0
"u[4710 solar,20]",0.0
"u[4710 solar,21]",0.0
"u[4710 solar,22]",0.0
"u[4710 solar,23]",0.0
"u[4710 solar,24]",1.0
"u[4713 onwind,1]",1.0
"u[4713 onwind,2]",1.0
"u[4713 onwind,3]",1.0
"u[4713 onwind,4]",1.0
"u[4713 onwind,5]",1.0
"u[4713 onwind,6]",1.0
"u[4713 onwind,7]",0.0
"u[4713 onwind,8]",0.0
"u[4713 onwind,9]",0.0
"u[4713 onwind,10]",0.0
"u[4713 onwind,11]",0.0
"u[4713 onwind,12]",1.0
"u[4713 onwind,13]",1.0
"u[4713 onwind,14]",1.0
"u[4713 onwind,15]",1.0
"u[4713 onwind,16]",1.0
"u[4713 onwind,17]",1.0
"u[4713 onwind,18]",1.0
"u[4713 onwind,19]",1.0
"u[4713 onwind,20]",1.0
"u[4713 onwind,21]",1.0
"u[4713 onwind,22]",1.0
"u[4713 onwind,23]",1.0
"u[4713 onwind,24]",1.0
"u[4713 solar,1]",0.0
"u[4713 solar,2]",0.0
"u[4713 solar,3]",0.0
"u[4713 solar,4]",0.0
"u[4713 solar,5]",0.0
"u[4713 solar,6]",0.0
"u[4713 solar,7]",0.0
"u[4713 solar,8]",1.0
"u[4713 solar,9]",1.0
"u[4713 solar,10]",1.0
"u[4713 solar,11]",1.0
"u[4713 solar,12]",1.0
"u[4713 solar,13]",1.0
"u[4713 solar,14]",1.0
"u[4713 solar,15]",1.0
"u[4713 solar,16]",1.0
"u[4713 solar,17]",1.0
"u[4713 solar,18]",0.0
"u[4713 solar,19]",0.0
"u[4713 solar,20]",0.0
"u[4713 solar,21]",0.0
"u[4713 solar,22]",0.0
"u[4713 solar,23]",1.0
"u[4713 solar,24]",1.0
"u[4715 onwind,1]",1.0
"u[4715 onwind,2]",1.0
"u[4715 onwind,3]",1.0
"u[4715 onwind,4]",1.0
"u[4715 onwind,5]",1.0
"u[4715 onwind,6]",1.0
"u[4715 onwind,7]",0.0
"u[4715 onwind,8]",0.0
"u[4715 onwind,9]",0.0
"u[4715 onwind,10]",0.0
"u[4715 onwind,11]",0.0
"u[4715 onwind,12]",1.0
"u[4715 onwind,13]",1.0
"u[4715 onwind,14]",1.0
"u[4715 onwind,15]",1.0
"u[4715 onwind,16]",1.0
"u[4715 onwind,17]",1.0
"u[4715 onwind,18]",1.0
"u[4715 onwind,19]",1.0
"u[4715 onwind,20]",1.0
"u[4715 onwind,21]",1.0
"u[4715 onwind,22]",1.0
"u[4715 onwind,23]",1.0
"u[4715 onwind,24]",1.0
"u[4715 solar,1]",0.0
"u[4715 solar,2]",0.0
"u[4715 solar,3]",0.0
"u[4715 solar,4]",0.0
"u[4715 solar,5]",0.0
"u[4715 solar,6]",0.0
"u[4715 solar,7]",0.0
"u[4715 solar,8]",1.0
"u[4715 solar,9]",1.0
"u[4715 solar,10]",1.0
"u[4715 solar,11]",1.0
"u[4715 solar,12]",1.0
"u[4715 solar,13]",1.0
"u[4715 solar,14]",1.0
"u[4715 solar,15]",1.0
"u[4715 solar,16]",1.0
"u[4715 solar,17]",1.0
"u[4715 solar,18]",0.0
"u[4715 solar,19]",0.0
"u[4715 solar,20]",0.0
"u[4715 solar,21]",0.0
"u[4715 solar,22]",0.0
"u[4715 solar,23]",0.0
"u[4715 solar,24]",1.0
"u[4716 onwind,1]",1.0
"u[4716 onwind,2]",1.0
"u[4716 onwind,3]",1.0
"u[4716 onwind,4]",1.0
"u[4716 onwind,5]",1.0
"u[4716 onwind,6]",1.0
"u[4716 onwind,7]",0.0
"u[4716 onwind,8]",1.0
"u[4716 onwind,9]",1.0
"u[4716 onwind,10]",1.0
"u[4716 onwind,11]",1.0
"u[4716 onwind,12]",1.0
"u[4716 onwind,13]",1.0
"u[4716 onwind,14]",1.0
"u[4716 onwind,15]",1.0
"u[4716 onwind,16]",1.0
"u[4716 onwind,17]",1.0
"u[4716 onwind,18]",1.0
"u[4716 onwind,19]",1.0
"u[4716 onwind,20]",1.0
"u[4716 onwind,21]",1.0
"u[4716 onwind,22]",1.0
"u[4716 onwind,23]",1.0
"u[4716 onwind,24]",1.0
"u[4716 ror,1]",1.0
"u[4716 ror,2]",1.0
"u[4716 ror,3]",1.0
"u[4716 ror,4]",1.0
"u[4716 ror,5]",1.0
"u[4716 ror,6]",1.0
"u[4716 ror,7]",1.0
"u[4716 ror,8]",1.0
"u[4716 ror,9]",1.0
"u[4716 ror,10]",1.0
"u[4716 ror,11]",1.0
"u[4716 ror,12]",1.0
"u[4716 ror,13]",1.0
"u[4716 ror,14]",1.0
"u[4716 ror,15]",1.0
"u[4716 ror,16]",1.0
"u[4716 ror,17]",1.0
"u[4716 ror,18]",1.0
"u[4716 ror,19]",1.0
"u[4716 ror,20]",1.0
"u[4716 ror,21]",1.0
"u[4716 ror,22]",1.0
"u[4716 ror,23]",1.0
"u[4716 ror,24]",1.0
"u[4716 solar,1]",0.0
"u[4716 solar,2]",0.0
"u[4716 solar,3]",0.0
"u[4716 solar,4]",0.0
"u[4716 solar,5]",0.0
"u[4716 solar,6]",0.0
"u[4716 solar,7]",0.0
"u[4716 solar,8]",1.0
"u[4716 solar,9]",1.0
"u[4716 solar,10]",1.0
"u[4716 solar,11]",1.0
"u[4716 solar,12]",1.0
"u[4716 solar,13]",1.0
"u[4716 solar,14]",1.0
"u[4716 solar,15]",1.0
"u[4716 solar,16]",1.0
"u[4716 solar,17]",1.0
"u[4716 solar,18]",0.0
"u[4716 solar,19]",0.0
"u[4716 solar,20]",0.0
"u[4716 solar,21]",0.0
"u[4716 solar,22]",0.0
"u[4716 solar,23]",0.0
"u[4716 solar,24]",1.0
"u[4717 onwind,1]",1.0
"u[4717 onwind,2]",1.0
"u[4717 onwind,3]",1.0
"u[4717 onwind,4]",1.0
"u[4717 onwind,5]",1.0
"u[4717 onwind,6]",1.0
"u[4717 onwind,7]",0.0
"u[4717 onwind,8]",0.0
"u[4717 onwind,9]",1.0
"u[4717 onwind,10]",1.0
"u[4717 onwind,11]",1.0
"u[4717 onwind,12]",1.0
"u[4717 onwind,13]",1.0
"u[4717 onwind,14]",1.0
"u[4717 onwind,15]",1.0
"u[4717 onwind,16]",1.0
"u[4717 onwind,17]",1.0
"u[4717 onwind,18]",1.0
"u[4717 onwind,19]",1.0
"u[4717 onwind,20]",1.0
"u[4717 onwind,21]",1.0
"u[4717 onwind,22]",1.0
"u[4717 onwind,23]",0.0
"u[4717 onwind,24]",1.0
"u[4717 solar,1]",0.0
"u[4717 solar,2]",0.0
"u[4717 solar,3]",0.0
"u[4717 solar,4]",0.0
"u[4717 solar,5]",0.0
"u[4717 solar,6]",0.0
"u[4717 solar,7]",0.0
"u[4717 solar,8]",1.0
"u[4717 solar,9]",1.0
"u[4717 solar,10]",1.0
"u[4717 solar,11]",1.0
"u[4717 solar,12]",1.0
"u[4717 solar,13]",1.0
"u[4717 solar,14]",1.0
"u[4717 solar,15]",1.0
"u[4717 solar,16]",1.0
"u[4717 solar,17]",1.0
"u[4717 solar,18]",0.0
"u[4717 solar,19]",0.0
"u[4717 solar,20]",0.0
"u[4717 solar,21]",0.0
"u[4717 solar,22]",0.0
"u[4717 solar,23]",0.0
"u[4717 solar,24]",1.0
"u[4719 onwind,1]",1.0
"u[4719 onwind,2]",0.0
"u[4719 onwind,3]",1.0
"u[4719 onwind,4]",1.0
"u[4719 onwind,5]",1.0
"u[4719 onwind,6]",1.0
"u[4719 onwind,7]",0.0
"u[4719 onwind,8]",0.0
"u[4719 onwind,9]",0.0
"u[4719 onwind,10]",1.0
"u[4719 onwind,11]",1.0
"u[4719 onwind,12]",1.0
"u[4719 onwind,13]",1.0
"u[4719 onwind,14]",1.0
"u[4719 onwind,15]",1.0
"u[4719 onwind,16]",1.0
"u[4719 onwind,17]",1.0
"u[4719 onwind,18]",1.0
"u[4719 onwind,19]",1.0
"u[4719 onwind,20]",1.0
"u[4719 onwind,21]",1.0
"u[4719 onwind,22]",1.0
"u[4719 onwind,23]",0.0
"u[4719 onwind,24]",1.0
"u[4719 ror,1]",1.0
"u[4719 ror,2]",1.0
"u[4719 ror,3]",1.0
"u[4719 ror,4]",1.0
"u[4719 ror,5]",1.0
"u[4719 ror,6]",1.0
"u[4719 ror,7]",1.0
"u[4719 ror,8]",1.0
"u[4719 ror,9]",1.0
"u[4719 ror,10]",1.0
"u[4719 ror,11]",1.0
"u[4719 ror,12]",1.0
"u[4719 ror,13]",1.0
"u[4719 ror,14]",1.0
"u[4719 ror,15]",1.0
"u[4719 ror,16]",1.0
"u[4719 ror,17]",1.0
"u[4719 ror,18]",1.0
"u[4719 ror,19]",1.0
"u[4719 ror,20]",1.0
"u[4719 ror,21]",1.0
"u[4719 ror,22]",1.0
"u[4719 ror,23]",1.0
"u[4719 ror,24]",1.0
"u[4719 solar,1]",0.0
"u[4719 solar,2]",0.0
"u[4719 solar,3]",0.0
"u[4719 solar,4]",0.0
"u[4719 solar,5]",0.0
"u[4719 solar,6]",0.0
"u[4719 solar,7]",0.0
"u[4719 solar,8]",1.0
"u[4719 solar,9]",1.0
"u[4719 solar,10]",1.0
"u[4719 solar,11]",1.0
"u[4719 solar,12]",1.0
"u[4719 solar,13]",1.0
"u[4719 solar,14]",1.0
"u[4719 solar,15]",1.0
"u[4719 solar,16]",1.0
"u[4719 solar,17]",1.0
"u[4719 solar,18]",0.0
"u[4719 solar,19]",0.0
"u[4719 solar,20]",0.0
"u[4719 solar,21]",0.0
"u[4719 solar,22]",0.0
"u[4719 solar,23]",1.0
"u[4719 solar,24]",1.0
"u[4720 onwind,1]",1.0
"u[4720 onwind,2]",0.0
"u[4720 onwind,3]",0.0
"u[4720 onwind,4]",0.0
"u[4720 onwind,5]",1.0
"u[4720 onwind,6]",0.0
"u[4720 onwind,7]",0.0
"u[4720 onwind,8]",0.0
"u[4720 onwind,9]",0.0
"u[4720 onwind,10]",0.0
"u[4720 onwind,11]",0.0
"u[4720 onwind,12]",1.0
"u[4720 onwind,13]",1.0
"u[4720 onwind,14]",1.0
"u[4720 onwind,15]",1.0
"u[4720 onwind,16]",1.0
"u[4720 onwind,17]",1.0
"u[4720 onwind,18]",1.0
"u[4720 onwind,19]",1.0
"u[4720 onwind,20]",1.0
"u[4720 onwind,21]",1.0
"u[4720 onwind,22]",1.0
"u[4720 onwind,23]",1.0
"u[4720 onwind,24]",1.0
"u[4720 solar,1]",0.0
"u[4720 solar,2]",0.0
"u[4720 solar,3]",0.0
"u[4720 solar,4]",0.0
"u[4720 solar,5]",0.0
"u[4720 solar,6]",0.0
"u[4720 solar,7]",0.0
"u[4720 solar,8]",1.0
"u[4720 solar,9]",1.0
"u[4720 solar,10]",1.0
"u[4720 solar,11]",1.0
"u[4720 solar,12]",1.0
"u[4720 solar,13]",1.0
"u[4720 solar,14]",1.0
"u[4720 solar,15]",1.0
"u[4720 solar,16]",1.0
"u[4720 solar,17]",1.0
"u[4720 solar,18]",0.0
"u[4720 solar,19]",0.0
"u[4720 solar,20]",0.0
"u[4720 solar,21]",0.0
"u[4720 solar,22]",0.0
"u[4720 solar,23]",0.0
"u[4720 solar,24]",1.0
"u[4722 onwind,1]",1.0
"u[4722 onwind,2]",0.0
"u[4722 onwind,3]",0.0
"u[4722 onwind,4]",1.0
"u[4722 onwind,5]",1.0
"u[4722 onwind,6]",1.0
"u[4722 onwind,7]",0.0
"u[4722 onwind,8]",0.0
"u[4722 onwind,9]",0.0
"u[4722 onwind,10]",0.0
"u[4722 onwind,11]",0.0
"u[4722 onwind,12]",1.0
"u[4722 onwind,13]",1.0
"u[4722 onwind,14]",1.0
"u[4722 onwind,15]",1.0
"u[4722 onwind,16]",1.0
"u[4722 onwind,17]",1.0
"u[4722 onwind,18]",1.0
"u[4722 onwind,19]",1.0
"u[4722 onwind,20]",1.0
"u[4722 onwind,21]",1.0
"u[4722 onwind,22]",1.0
"u[4722 onwind,23]",1.0
"u[4722 onwind,24]",1.0
"u[4722 solar,1]",0.0
"u[4722 solar,2]",0.0
"u[4722 solar,3]",0.0
"u[4722 solar,4]",0.0
"u[4722 solar,5]",0.0
"u[4722 solar,6]",0.0
"u[4722 solar,7]",0.0
"u[4722 solar,8]",1.0
"u[4722 solar,9]",1.0
"u[4722 solar,10]",1.0
"u[4722 solar,11]",1.0
"u[4722 solar,12]",1.0
"u[4722 solar,13]",1.0
"u[4722 solar,14]",1.0
"u[4722 solar,15]",1.0
"u[4722 solar,16]",1.0
"u[4722 solar,17]",1.0
"u[4722 solar,18]",0.0
"u[4722 solar,19]",0.0
"u[4722 solar,20]",0.0
"u[4722 solar,21]",0.0
"u[4722 solar,22]",0.0
"u[4722 solar,23]",0.0
"u[4722 solar,24]",1.0
"u[4723 onwind,1]",1.0
"u[4723 onwind,2]",1.0
"u[4723 onwind,3]",1.0
"u[4723 onwind,4]",1.0
"u[4723 onwind,5]",1.0
"u[4723 onwind,6]",1.0
"u[4723 onwind,7]",1.0
"u[4723 onwind,8]",1.0
"u[4723 onwind,9]",1.0
"u[4723 onwind,10]",1.0
"u[4723 onwind,11]",1.0
"u[4723 onwind,12]",1.0
"u[4723 onwind,13]",1.0
"u[4723 onwind,14]",1.0
"u[4723 onwind,15]",1.0
"u[4723 onwind,16]",1.0
"u[4723 onwind,17]",1.0
"u[4723 onwind,18]",1.0
"u[4723 onwind,19]",1.0
"u[4723 onwind,20]",1.0
"u[4723 onwind,21]",1.0
"u[4723 onwind,22]",1.0
"u[4723 onwind,23]",1.0
"u[4723 onwind,24]",1.0
"u[4723 solar,1]",0.0
"u[4723 solar,2]",0.0
"u[4723 solar,3]",0.0
"u[4723 solar,4]",0.0
"u[4723 solar,5]",0.0
"u[4723 solar,6]",0.0
"u[4723 solar,7]",0.0
"u[4723 solar,8]",1.0
"u[4723 solar,9]",1.0
"u[4723 solar,10]",1.0
"u[4723 solar,11]",1.0
"u[4723 solar,12]",1.0
"u[4723 solar,13]",1.0
"u[4723 solar,14]",1.0
"u[4723 solar,15]",1.0
"u[4723 solar,16]",1.0
"u[4723 solar,17]",0.0
"u[4723 solar,18]",0.0
"u[4723 solar,19]",0.0
"u[4723 solar,20]",0.0
"u[4723 solar,21]",0.0
"u[4723 solar,22]",0.0
"u[4723 solar,23]",0.0
"u[4723 solar,24]",1.0
"u[4724 onwind,1]",1.0
"u[4724 onwind,2]",1.0
"u[4724 onwind,3]",1.0
"u[4724 onwind,4]",1.0
"u[4724 onwind,5]",1.0
"u[4724 onwind,6]",1.0
"u[4724 onwind,7]",1.0
"u[4724 onwind,8]",1.0
"u[4724 onwind,9]",1.0
"u[4724 onwind,10]",1.0
"u[4724 onwind,11]",1.0
"u[4724 onwind,12]",1.0
"u[4724 onwind,13]",1.0
"u[4724 onwind,14]",1.0
"u[4724 onwind,15]",1.0
"u[4724 onwind,16]",1.0
"u[4724 onwind,17]",1.0
"u[4724 onwind,18]",1.0
"u[4724 onwind,19]",1.0
"u[4724 onwind,20]",1.0
"u[4724 onwind,21]",1.0
"u[4724 onwind,22]",1.0
"u[4724 onwind,23]",1.0
"u[4724 onwind,24]",1.0
"u[4724 solar,1]",1.0
"u[4724 solar,2]",0.0
"u[4724 solar,3]",0.0
"u[4724 solar,4]",0.0
"u[4724 solar,5]",0.0
"u[4724 solar,6]",0.0
"u[4724 solar,7]",0.0
"u[4724 solar,8]",1.0
"u[4724 solar,9]",1.0
"u[4724 solar,10]",1.0
"u[4724 solar,11]",1.0
"u[4724 solar,12]",1.0
"u[4724 solar,13]",1.0
"u[4724 solar,14]",1.0
"u[4724 solar,15]",1.0
"u[4724 solar,16]",1.0
"u[4724 solar,17]",0.0
"u[4724 solar,18]",0.0
"u[4724 solar,19]",0.0
"u[4724 solar,20]",0.0
"u[4724 solar,21]",0.0
"u[4724 solar,22]",0.0
"u[4724 solar,23]",0.0
"u[4724 solar,24]",1.0
"u[4728 onwind,1]",1.0
"u[4728 onwind,2]",1.0
"u[4728 onwind,3]",1.0
"u[4728 onwind,4]",0.0
"u[4728 onwind,5]",0.0
"u[4728 onwind,6]",0.0
"u[4728 onwind,7]",1.0
"u[4728 onwind,8]",1.0
"u[4728 onwind,9]",1.0
"u[4728 onwind,10]",1.0
"u[4728 onwind,11]",1.0
"u[4728 onwind,12]",1.0
"u[4728 onwind,13]",1.0
"u[4728 onwind,14]",1.0
"u[4728 onwind,15]",1.0
"u[4728 onwind,16]",1.0
"u[4728 onwind,17]",1.0
"u[4728 onwind,18]",1.0
"u[4728 onwind,19]",1.0
"u[4728 onwind,20]",1.0
"u[4728 onwind,21]",1.0
"u[4728 onwind,22]",1.0
"u[4728 onwind,23]",1.0
"u[4728 onwind,24]",1.0
"u[4728 solar,1]",0.0
"u[4728 solar,2]",0.0
"u[4728 solar,3]",0.0
"u[4728 solar,4]",0.0
"u[4728 solar,5]",0.0
"u[4728 solar,6]",0.0
"u[4728 solar,7]",0.0
"u[4728 solar,8]",1.0
"u[4728 solar,9]",1.0
"u[4728 solar,10]",1.0
"u[4728 solar,11]",1.0
"u[4728 solar,12]",1.0
"u[4728 solar,13]",1.0
"u[4728 solar,14]",1.0
"u[4728 solar,15]",1.0
"u[4728 solar,16]",1.0
"u[4728 solar,17]",0.0
"u[4728 solar,18]",0.0
"u[4728 solar,19]",0.0
"u[4728 solar,20]",0.0
"u[4728 solar,21]",0.0
"u[4728 solar,22]",0.0
"u[4728 solar,23]",0.0
"u[4728 solar,24]",1.0
"u[4730 onwind,1]",1.0
"u[4730 onwind,2]",1.0
"u[4730 onwind,3]",1.0
"u[4730 onwind,4]",1.0
"u[4730 onwind,5]",1.0
"u[4730 onwind,6]",1.0
"u[4730 onwind,7]",1.0
"u[4730 onwind,8]",1.0
"u[4730 onwind,9]",1.0
"u[4730 onwind,10]",1.0
"u[4730 onwind,11]",1.0
"u[4730 onwind,12]",1.0
"u[4730 onwind,13]",1.0
"u[4730 onwind,14]",1.0
"u[4730 onwind,15]",1.0
"u[4730 onwind,16]",1.0
"u[4730 onwind,17]",1.0
"u[4730 onwind,18]",1.0
"u[4730 onwind,19]",1.0
"u[4730 onwind,20]",1.0
"u[4730 onwind,21]",1.0
"u[4730 onwind,22]",1.0
"u[4730 onwind,23]",1.0
"u[4730 onwind,24]",1.0
"u[4730 solar,1]",0.0
"u[4730 solar,2]",0.0
"u[4730 solar,3]",0.0
"u[4730 solar,4]",0.0
"u[4730 solar,5]",0.0
"u[4730 solar,6]",0.0
"u[4730 solar,7]",0.0
"u[4730 solar,8]",1.0
"u[4730 solar,9]",1.0
"u[4730 solar,10]",1.0
"u[4730 solar,11]",1.0
"u[4730 solar,12]",1.0
"u[4730 solar,13]",1.0
"u[4730 solar,14]",1.0
"u[4730 solar,15]",1.0
"u[4730 solar,16]",1.0
"u[4730 solar,17]",0.0
"u[4730 solar,18]",0.0
"u[4730 solar,19]",0.0
"u[4730 solar,20]",0.0
"u[4730 solar,21]",0.0
"u[4730 solar,22]",0.0
"u[4730 solar,23]",0.0
"u[4730 solar,24]",1.0
"u[4731 onwind,1]",1.0
"u[4731 onwind,2]",1.0
"u[4731 onwind,3]",1.0
"u[4731 onwind,4]",1.0
"u[4731 onwind,5]",1.0
"u[4731 onwind,6]",1.0
"u[4731 onwind,7]",1.0
"u[4731 onwind,8]",1.0
"u[4731 onwind,9]",1.0
"u[4731 onwind,10]",1.0
"u[4731 onwind,11]",1.0
"u[4731 onwind,12]",1.0
"u[4731 onwind,13]",1.0
"u[4731 onwind,14]",1.0
"u[4731 onwind,15]",1.0
"u[4731 onwind,16]",1.0
"u[4731 onwind,17]",1.0
"u[4731 onwind,18]",1.0
"u[4731 onwind,19]",1.0
"u[4731 onwind,20]",1.0
"u[4731 onwind,21]",1.0
"u[4731 onwind,22]",1.0
"u[4731 onwind,23]",1.0
"u[4731 onwind,24]",1.0
"u[4731 solar,1]",1.0
"u[4731 solar,2]",0.0
"u[4731 solar,3]",0.0
"u[4731 solar,4]",0.0
"u[4731 solar,5]",0.0
"u[4731 solar,6]",0.0
"u[4731 solar,7]",0.0
"u[4731 solar,8]",1.0
"u[4731 solar,9]",1.0
"u[4731 solar,10]",1.0
"u[4731 solar,11]",1.0
"u[4731 solar,12]",1.0
"u[4731 solar,13]",1.0
"u[4731 solar,14]",1.0
"u[4731 solar,15]",1.0
"u[4731 solar,16]",1.0
"u[4731 solar,17]",0.0
"u[4731 solar,18]",0.0
"u[4731 solar,19]",0.0
"u[4731 solar,20]",0.0
"u[4731 solar,21]",0.0
"u[4731 solar,22]",0.0
"u[4731 solar,23]",0.0
"u[4731 solar,24]",1.0
"u[4733 onwind,1]",1.0
"u[4733 onwind,2]",1.0
"u[4733 onwind,3]",1.0
"u[4733 onwind,4]",1.0
"u[4733 onwind,5]",1.0
"u[4733 onwind,6]",0.0
"u[4733 onwind,7]",1.0
"u[4733 onwind,8]",1.0
"u[4733 onwind,9]",1.0
"u[4733 onwind,10]",1.0
"u[4733 onwind,11]",1.0
"u[4733 onwind,12]",1.0
"u[4733 onwind,13]",1.0
"u[4733 onwind,14]",1.0
"u[4733 onwind,15]",1.0
"u[4733 onwind,16]",1.0
"u[4733 onwind,17]",1.0
"u[4733 onwind,18]",1.0
"u[4733 onwind,19]",1.0
"u[4733 onwind,20]",1.0
"u[4733 onwind,21]",1.0
"u[4733 onwind,22]",1.0
"u[4733 onwind,23]",1.0
"u[4733 onwind,24]",1.0
"u[4733 solar,1]",0.0
"u[4733 solar,2]",0.0
"u[4733 solar,3]",0.0
"u[4733 solar,4]",0.0
"u[4733 solar,5]",0.0
"u[4733 solar,6]",0.0
"u[4733 solar,7]",0.0
"u[4733 solar,8]",1.0
"u[4733 solar,9]",1.0
"u[4733 solar,10]",1.0
"u[4733 solar,11]",1.0
"u[4733 solar,12]",1.0
"u[4733 solar,13]",1.0
"u[4733 solar,14]",1.0
"u[4733 solar,15]",1.0
"u[4733 solar,16]",1.0
"u[4733 solar,17]",0.0
"u[4733 solar,18]",0.0
"u[4733 solar,19]",0.0
"u[4733 solar,20]",0.0
"u[4733 solar,21]",0.0
"u[4733 solar,22]",0.0
"u[4733 solar,23]",0.0
"u[4733 solar,24]",1.0
"u[4736 onwind,1]",1.0
"u[4736 onwind,2]",1.0
"u[4736 onwind,3]",1.0
"u[4736 onwind,4]",1.0
"u[4736 onwind,5]",1.0
"u[4736 onwind,6]",1.0
"u[4736 onwind,7]",1.0
"u[4736 onwind,8]",1.0
"u[4736 onwind,9]",1.0
"u[4736 onwind,10]",1.0
"u[4736 onwind,11]",1.0
"u[4736 onwind,12]",1.0
"u[4736 onwind,13]",1.0
"u[4736 onwind,14]",1.0
"u[4736 onwind,15]",1.0
"u[4736 onwind,16]",1.0
"u[4736 onwind,17]",1.0
"u[4736 onwind,18]",1.0
"u[4736 onwind,19]",1.0
"u[4736 onwind,20]",1.0
"u[4736 onwind,21]",1.0
"u[4736 onwind,22]",1.0
"u[4736 onwind,23]",1.0
"u[4736 onwind,24]",1.0
"u[4736 solar,1]",0.0
"u[4736 solar,2]",0.0
"u[4736 solar,3]",0.0
"u[4736 solar,4]",0.0
"u[4736 solar,5]",0.0
"u[4736 solar,6]",0.0
"u[4736 solar,7]",0.0
"u[4736 solar,8]",1.0
