period,generator,seller,carrier,node,min_prod,max_prod,size1,cost1,no_load_cost,min_uptime
8,DE0 19 onwind,74,onwind,DE0 19,0.0,339.69275392907065,339.69275392907065,0.02573172891660653,0.0,0
9,DE0 19 onwind,74,onwind,DE0 19,0.0,359.89552788979745,359.89552788979745,0.02573172891660653,0.0,0
10,DE0 19 onwind,74,onwind,DE0 19,0.0,621.1477515758294,621.1477515758294,0.02573172891660653,0.0,0
11,DE0 19 onwind,74,onwind,DE0 19,0.0,425.58390179215684,425.58390179215684,0.02573172891660653,0.0,0
12,DE0 19 onwind,74,onwind,DE0 19,0.0,383.9864409682428,383.9864409682428,0.02573172891660653,0.0,0
13,DE0 19 onwind,74,onwind,DE0 19,0.0,328.95376956593833,328.95376956593833,0.02573172891660653,0.0,0
14,DE0 19 onwind,74,onwind,DE0 19,0.0,263.3343165491321,263.3343165491321,0.02573172891660653,0.0,0
15,DE0 19 onwind,74,onwind,DE0 19,0.0,292.02561796730765,292.02561796730765,0.02573172891660653,0.0,0
16,DE0 19 onwind,74,onwind,DE0 19,0.0,336.9182039115763,336.9182039115763,0.02573172891660653,0.0,0
17,DE0 19 onwind,74,onwind,DE0 19,0.0,246.59226000758383,246.59226000758383,0.02573172891660653,0.0,0
18,DE0 19 onwind,74,onwind,DE0 19,0.0,176.67124326939754,176.67124326939754,0.02573172891660653,0.0,0
19,DE0 19 onwind,74,onwind,DE0 19,0.0,189.60585152153212,189.60585152153212,0.02573172891660653,0.0,0
20,DE0 19 onwind,74,onwind,DE0 19,0.0,154.51832266335822,154.51832266335822,0.02573172891660653,0.0,0
21,DE0 19 onwind,74,onwind,DE0 19,0.0,104.48292346095997,104.48292346095997,0.02573172891660653,0.0,0
22,DE0 19 onwind,74,onwind,DE0 19,0.0,90.60790279381239,90.60790279381239,0.02573172891660653,0.0,0
23,DE0 19 onwind,74,onwind,DE0 19,0.0,75.58416346595372,75.58416346595372,0.02573172891660653,0.0,0
24,DE0 19 onwind,74,onwind,DE0 19,0.0,0.0,0.0,0.02573172891660653,0.0,0
1,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
2,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
3,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
4,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
5,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
6,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
7,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
8,DE0 19 solar,75,solar,DE0 19,0.0,35.629529053361566,35.629529053361566,0.020967043218407113,0.0,0
9,DE0 19 solar,75,solar,DE0 19,0.0,78.59159054614913,78.59159054614913,0.020967043218407113,0.0,0
10,DE0 19 solar,75,solar,DE0 19,0.0,68.38630013761791,68.38630013761791,0.020967043218407113,0.0,0
11,DE0 19 solar,75,solar,DE0 19,0.0,78.53330612886651,78.53330612886651,0.020967043218407113,0.0,0
12,DE0 19 solar,75,solar,DE0 19,0.0,76.85398855925918,76.85398855925918,0.020967043218407113,0.0,0
13,DE0 19 solar,75,solar,DE0 19,0.0,56.48477741195721,56.48477741195721,0.020967043218407113,0.0,0
14,DE0 19 solar,75,solar,DE0 19,0.0,76.59714433244267,76.59714433244267,0.020967043218407113,0.0,0
15,DE0 19 solar,75,solar,DE0 19,0.0,63.555042774825445,63.555042774825445,0.020967043218407113,0.0,0
16,DE0 19 solar,75,solar,DE0 19,0.0,47.76952161050417,47.76952161050417,0.020967043218407113,0.0,0
17,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
18,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
19,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
20,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
21,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
22,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
23,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
24,DE0 19 solar,75,solar,DE0 19,0.0,0.0,0.0,0.020967043218407113,0.0,0
1,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
2,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
3,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
4,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
5,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
6,DE0 2 onwind,77,onwind,DE0 2,0.0,1.3346822999042234,1.3346822999042234,0.025138007462860393,0.0,0
7,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
8,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
9,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
10,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
11,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
12,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
13,DE0 2 onwind,77,onwind,DE0 2,0.0,0.0,0.0,0.025138007462860393,0.0,0
14,DE0 2 onwind,77,onwind,DE0 2,0.0,2.5441239603179335,2.5441239603179335,0.025138007462860393,0.0,0
15,DE0 2 onwind,77,onwind,DE0 2,0.0,3.7594075930260837,3.7594075930260837,0.025138007462860393,0.0,0
16,DE0 2 onwind,77,onwind,DE0 2,0.0,2.8297429676411445,2.8297429676411445,0.025138007462860393,0.0,0
17,DE0 2 onwind,77,onwind,DE0 2,0.0,4.5945505461914165,4.5945505461914165,0.025138007462860393,0.0,0
18,DE0 2 onwind,77,onwind,DE0 2,0.0,6.206316532817285,6.206316532817285,0.025138007462860393,0.0,0
19,DE0 2 onwind,77,onwind,DE0 2,0.0,7.582448198767392,7.582448198767392,0.025138007462860393,0.0,0
20,DE0 2 onwind,77,onwind,DE0 2,0.0,8.967244070172958,8.967244070172958,0.025138007462860393,0.0,0
21,DE0 2 onwind,77,onwind,DE0 2,0.0,10.597708436120973,10.597708436120973,0.025138007462860393,0.0,0
22,DE0 2 onwind,77,onwind,DE0 2,0.0,8.176727961573135,8.176727961573135,0.025138007462860393,0.0,0
23,DE0 2 onwind,77,onwind,DE0 2,0.0,4.326849510851786,4.326849510851786,0.025138007462860393,0.0,0
24,DE0 2 onwind,77,onwind,DE0 2,0.0,3.3995819214621683,3.3995819214621683,0.025138007462860393,0.0,0
1,DE0 2 ror,78,ror,DE0 2,0.0,1.042789635994908,1.042789635994908,0.009914823995047225,0.0,0
2,DE0 2 ror,78,ror,DE0 2,0.0,1.04251207036399,1.04251207036399,0.009914823995047225,0.0,0
3,DE0 2 ror,78,ror,DE0 2,0.0,1.0422353486636855,1.0422353486636855,0.009914823995047225,0.0,0
4,DE0 2 ror,78,ror,DE0 2,0.0,1.0419599890030808,1.0419599890030808,0.009914823995047225,0.0,0
5,DE0 2 ror,78,ror,DE0 2,0.0,1.0416811542982172,1.0416811542982172,0.009914823995047225,0.0,0
6,DE0 2 ror,78,ror,DE0 2,0.0,1.0414004235511576,1.0414004235511576,0.009914823995047225,0.0,0
7,DE0 2 ror,78,ror,DE0 2,0.0,1.0411216345158953,1.0411216345158953,0.009914823995047225,0.0,0
8,DE0 2 ror,78,ror,DE0 2,0.0,1.0408418852792451,1.0408418852792451,0.009914823995047225,0.0,0
9,DE0 2 ror,78,ror,DE0 2,0.0,1.040567372790792,1.040567372790792,0.009914823995047225,0.0,0
10,DE0 2 ror,78,ror,DE0 2,0.0,1.0403251048103215,1.0403251048103215,0.009914823995047225,0.0,0
11,DE0 2 ror,78,ror,DE0 2,0.0,1.0401687227158705,1.0401687227158705,0.009914823995047225,0.0,0
12,DE0 2 ror,78,ror,DE0 2,0.0,1.040182240464379,1.040182240464379,0.009914823995047225,0.0,0
13,DE0 2 ror,78,ror,DE0 2,0.0,1.0405881496849334,1.0405881496849334,0.009914823995047225,0.0,0
14,DE0 2 ror,78,ror,DE0 2,0.0,1.0411361790427345,1.0411361790427345,0.009914823995047225,0.0,0
15,DE0 2 ror,78,ror,DE0 2,0.0,1.0416968822078094,1.0416968822078094,0.009914823995047225,0.0,0
16,DE0 2 ror,78,ror,DE0 2,0.0,1.0420414279573376,1.0420414279573376,0.009914823995047225,0.0,0
17,DE0 2 ror,78,ror,DE0 2,0.0,1.0420643510344076,1.0420643510344076,0.009914823995047225,0.0,0
18,DE0 2 ror,78,ror,DE0 2,0.0,1.0417948262874475,1.0417948262874475,0.009914823995047225,0.0,0
19,DE0 2 ror,78,ror,DE0 2,0.0,1.0415044424190596,1.0415044424190596,0.009914823995047225,0.0,0
20,DE0 2 ror,78,ror,DE0 2,0.0,1.0412126772247132,1.0412126772247132,0.009914823995047225,0.0,0
21,DE0 2 ror,78,ror,DE0 2,0.0,1.0409241857414024,1.0409241857414024,0.009914823995047225,0.0,0
22,DE0 2 ror,78,ror,DE0 2,0.0,1.0406355058222339,1.0406355058222339,0.009914823995047225,0.0,0
23,DE0 2 ror,78,ror,DE0 2,0.0,1.0403402535236677,1.0403402535236677,0.009914823995047225,0.0,0
24,DE0 2 ror,78,ror,DE0 2,0.0,1.0400441885799787,1.0400441885799787,0.009914823995047225,0.0,0
1,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
2,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
3,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
4,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
5,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
6,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
7,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
8,DE0 2 solar,79,solar,DE0 2,0.0,26.302955050721504,26.302955050721504,0.020507051981596233,0.0,0
9,DE0 2 solar,79,solar,DE0 2,0.0,39.84021778302531,39.84021778302531,0.020507051981596233,0.0,0
10,DE0 2 solar,79,solar,DE0 2,0.0,31.498167469771012,31.498167469771012,0.020507051981596233,0.0,0
11,DE0 2 solar,79,solar,DE0 2,0.0,34.044849981864594,34.044849981864594,0.020507051981596233,0.0,0
12,DE0 2 solar,79,solar,DE0 2,0.0,41.54043132717374,41.54043132717374,0.020507051981596233,0.0,0
13,DE0 2 solar,79,solar,DE0 2,0.0,25.318365609028586,25.318365609028586,0.020507051981596233,0.0,0
14,DE0 2 solar,79,solar,DE0 2,0.0,28.254181101983804,28.254181101983804,0.020507051981596233,0.0,0
15,DE0 2 solar,79,solar,DE0 2,0.0,18.624790151146577,18.624790151146577,0.020507051981596233,0.0,0
16,DE0 2 solar,79,solar,DE0 2,0.0,15.558840873340637,15.558840873340637,0.020507051981596233,0.0,0
17,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
18,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
19,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
20,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
21,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
22,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
23,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
24,DE0 2 solar,79,solar,DE0 2,0.0,0.0,0.0,0.020507051981596233,0.0,0
1,DE0 20 onwind,83,onwind,DE0 20,0.0,765.1825797890715,765.1825797890715,0.025330522930699366,0.0,0
2,DE0 20 onwind,83,onwind,DE0 20,0.0,780.2875577001796,780.2875577001796,0.025330522930699366,0.0,0
3,DE0 20 onwind,83,onwind,DE0 20,0.0,782.4427210547617,782.4427210547617,0.025330522930699366,0.0,0
4,DE0 20 onwind,83,onwind,DE0 20,0.0,786.3693554245842,786.3693554245842,0.025330522930699366,0.0,0
5,DE0 20 onwind,83,onwind,DE0 20,0.0,732.1516011508952,732.1516011508952,0.025330522930699366,0.0,0
6,DE0 20 onwind,83,onwind,DE0 20,0.0,691.3627188399075,691.3627188399075,0.025330522930699366,0.0,0
7,DE0 20 onwind,83,onwind,DE0 20,0.0,616.5376703788675,616.5376703788675,0.025330522930699366,0.0,0
8,DE0 20 onwind,83,onwind,DE0 20,0.0,518.2933976605473,518.2933976605473,0.025330522930699366,0.0,0
9,DE0 20 onwind,83,onwind,DE0 20,0.0,434.98982807784665,434.98982807784665,0.025330522930699366,0.0,0
10,DE0 20 onwind,83,onwind,DE0 20,0.0,527.6983865719106,527.6983865719106,0.025330522930699366,0.0,0
11,DE0 20 onwind,83,onwind,DE0 20,0.0,605.3680991148653,605.3680991148653,0.025330522930699366,0.0,0
12,DE0 20 onwind,83,onwind,DE0 20,0.0,519.041563433025,519.041563433025,0.025330522930699366,0.0,0
13,DE0 20 onwind,83,onwind,DE0 20,0.0,540.7838485982436,540.7838485982436,0.025330522930699366,0.0,0
14,DE0 20 onwind,83,onwind,DE0 20,0.0,529.8816027125043,529.8816027125043,0.025330522930699366,0.0,0
15,DE0 20 onwind,83,onwind,DE0 20,0.0,512.9101521306972,512.9101521306972,0.025330522930699366,0.0,0
16,DE0 20 onwind,83,onwind,DE0 20,0.0,522.029154612579,522.029154612579,0.025330522930699366,0.0,0
17,DE0 20 onwind,83,onwind,DE0 20,0.0,470.419138483368,470.419138483368,0.025330522930699366,0.0,0
18,DE0 20 onwind,83,onwind,DE0 20,0.0,490.1967401992087,490.1967401992087,0.025330522930699366,0.0,0
19,DE0 20 onwind,83,onwind,DE0 20,0.0,573.982376561879,573.982376561879,0.025330522930699366,0.0,0
20,DE0 20 onwind,83,onwind,DE0 20,0.0,664.7187224455598,664.7187224455598,0.025330522930699366,0.0,0
21,DE0 20 onwind,83,onwind,DE0 20,0.0,631.2605775747865,631.2605775747865,0.025330522930699366,0.0,0
22,DE0 20 onwind,83,onwind,DE0 20,0.0,534.6460834060375,534.6460834060375,0.025330522930699366,0.0,0
23,DE0 20 onwind,83,onwind,DE0 20,0.0,506.1499300641215,506.1499300641215,0.025330522930699366,0.0,0
24,DE0 20 onwind,83,onwind,DE0 20,0.0,461.3513457413052,461.3513457413052,0.025330522930699366,0.0,0
1,DE0 20 ror,84,ror,DE0 20,0.0,38.55203029970708,38.55203029970708,0.009222784343215431,0.0,0
2,DE0 20 ror,84,ror,DE0 20,0.0,38.54176867239133,38.54176867239133,0.009222784343215431,0.0,0
3,DE0 20 ror,84,ror,DE0 20,0.0,38.53153824526923,38.53153824526923,0.009222784343215431,0.0,0
4,DE0 20 ror,84,ror,DE0 20,0.0,38.521358172882124,38.521358172882124,0.009222784343215431,0.0,0
5,DE0 20 ror,84,ror,DE0 20,0.0,38.511049627784004,38.511049627784004,0.009222784343215431,0.0,0
6,DE0 20 ror,84,ror,DE0 20,0.0,38.50067098582869,38.50067098582869,0.009222784343215431,0.0,0
7,DE0 20 ror,84,ror,DE0 20,0.0,38.49036412913999,38.49036412913999,0.009222784343215431,0.0,0
8,DE0 20 ror,84,ror,DE0 20,0.0,38.48002177371625,38.48002177371625,0.009222784343215431,0.0,0
9,DE0 20 ror,84,ror,DE0 20,0.0,38.46987302136276,38.46987302136276,0.009222784343215431,0.0,0
10,DE0 20 ror,84,ror,DE0 20,0.0,38.4609163514829,38.4609163514829,0.009222784343215431,0.0,0
11,DE0 20 ror,84,ror,DE0 20,0.0,38.4551348908359,38.4551348908359,0.009222784343215431,0.0,0
12,DE0 20 ror,84,ror,DE0 20,0.0,38.455634643261604,38.455634643261604,0.009222784343215431,0.0,0
13,DE0 20 ror,84,ror,DE0 20,0.0,38.47064114508094,38.47064114508094,0.009222784343215431,0.0,0
14,DE0 20 ror,84,ror,DE0 20,0.0,38.490901841656544,38.490901841656544,0.009222784343215431,0.0,0
15,DE0 20 ror,84,ror,DE0 20,0.0,38.511631090071525,38.511631090071525,0.009222784343215431,0.0,0
16,DE0 20 ror,84,ror,DE0 20,0.0,38.52436897863212,38.52436897863212,0.009222784343215431,0.0,0
17,DE0 20 ror,84,ror,DE0 20,0.0,38.52521644693373,38.52521644693373,0.009222784343215431,0.0,0
18,DE0 20 ror,84,ror,DE0 20,0.0,38.5152520918494,38.5152520918494,0.009222784343215431,0.0,0
19,DE0 20 ror,84,ror,DE0 20,0.0,38.50451657309642,38.50451657309642,0.009222784343215431,0.0,0
20,DE0 20 ror,84,ror,DE0 20,0.0,38.49372998659366,38.49372998659366,0.009222784343215431,0.0,0
21,DE0 20 ror,84,ror,DE0 20,0.0,38.48306442949384,38.48306442949384,0.009222784343215431,0.0,0
22,DE0 20 ror,84,ror,DE0 20,0.0,38.47239190590273,38.47239190590273,0.009222784343215431,0.0,0
23,DE0 20 ror,84,ror,DE0 20,0.0,38.461476400831074,38.461476400831074,0.009222784343215431,0.0,0
24,DE0 20 ror,84,ror,DE0 20,0.0,38.45053085219327,38.45053085219327,0.009222784343215431,0.0,0
1,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
2,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
3,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
4,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
5,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
6,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
7,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
8,DE0 20 solar,85,solar,DE0 20,0.0,162.0625779199542,162.0625779199542,0.02032974489760659,0.0,0
9,DE0 20 solar,85,solar,DE0 20,0.0,235.02141317879813,235.02141317879813,0.02032974489760659,0.0,0
10,DE0 20 solar,85,solar,DE0 20,0.0,188.0250811864047,188.0250811864047,0.02032974489760659,0.0,0
11,DE0 20 solar,85,solar,DE0 20,0.0,193.76063951062477,193.76063951062477,0.02032974489760659,0.0,0
12,DE0 20 solar,85,solar,DE0 20,0.0,213.9907017344964,213.9907017344964,0.02032974489760659,0.0,0
13,DE0 20 solar,85,solar,DE0 20,0.0,221.95642785907768,221.95642785907768,0.02032974489760659,0.0,0
14,DE0 20 solar,85,solar,DE0 20,0.0,352.90931540129566,352.90931540129566,0.02032974489760659,0.0,0
15,DE0 20 solar,85,solar,DE0 20,0.0,328.1892401699421,328.1892401699421,0.02032974489760659,0.0,0
16,DE0 20 solar,85,solar,DE0 20,0.0,213.88852299150412,213.88852299150412,0.02032974489760659,0.0,0
17,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
18,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
19,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
20,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
21,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
22,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
23,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
24,DE0 20 solar,85,solar,DE0 20,0.0,0.0,0.0,0.02032974489760659,0.0,0
1,DE0 21 onwind,91,onwind,DE0 21,0.0,31.450136429006584,31.450136429006584,0.02562968740578682,0.0,0
2,DE0 21 onwind,91,onwind,DE0 21,0.0,17.799526178200107,17.799526178200107,0.02562968740578682,0.0,0
3,DE0 21 onwind,91,onwind,DE0 21,0.0,30.358235112340374,30.358235112340374,0.02562968740578682,0.0,0
4,DE0 21 onwind,91,onwind,DE0 21,0.0,32.3061336248261,32.3061336248261,0.02562968740578682,0.0,0
5,DE0 21 onwind,91,onwind,DE0 21,0.0,43.967886594357715,43.967886594357715,0.02562968740578682,0.0,0
6,DE0 21 onwind,91,onwind,DE0 21,0.0,36.95923212538454,36.95923212538454,0.02562968740578682,0.0,0
7,DE0 21 onwind,91,onwind,DE0 21,0.0,15.580448386061088,15.580448386061088,0.02562968740578682,0.0,0
8,DE0 21 onwind,91,onwind,DE0 21,0.0,0.0,0.0,0.02562968740578682,0.0,0
9,DE0 21 onwind,91,onwind,DE0 21,0.0,0.0,0.0,0.02562968740578682,0.0,0
10,DE0 21 onwind,91,onwind,DE0 21,0.0,0.0,0.0,0.02562968740578682,0.0,0
11,DE0 21 onwind,91,onwind,DE0 21,0.0,0.0,0.0,0.02562968740578682,0.0,0
12,DE0 21 onwind,91,onwind,DE0 21,0.0,19.164735283128486,19.164735283128486,0.02562968740578682,0.0,0
13,DE0 21 onwind,91,onwind,DE0 21,0.0,54.35490955626816,54.35490955626816,0.02562968740578682,0.0,0
14,DE0 21 onwind,91,onwind,DE0 21,0.0,71.28370118937151,71.28370118937151,0.02562968740578682,0.0,0
15,DE0 21 onwind,91,onwind,DE0 21,0.0,65.18271562300087,65.18271562300087,0.02562968740578682,0.0,0
16,DE0 21 onwind,91,onwind,DE0 21,0.0,62.96059699674505,62.96059699674505,0.02562968740578682,0.0,0
17,DE0 21 onwind,91,onwind,DE0 21,0.0,82.76101864964285,82.76101864964285,0.02562968740578682,0.0,0
18,DE0 21 onwind,91,onwind,DE0 21,0.0,92.13837393967547,92.13837393967547,0.02562968740578682,0.0,0
19,DE0 21 onwind,91,onwind,DE0 21,0.0,60.77282628499816,60.77282628499816,0.02562968740578682,0.0,0
20,DE0 21 onwind,91,onwind,DE0 21,0.0,53.28792223353746,53.28792223353746,0.02562968740578682,0.0,0
21,DE0 21 onwind,91,onwind,DE0 21,0.0,86.7669095140502,86.7669095140502,0.02562968740578682,0.0,0
22,DE0 21 onwind,91,onwind,DE0 21,0.0,79.5591930624915,79.5591930624915,0.02562968740578682,0.0,0
23,DE0 21 onwind,91,onwind,DE0 21,0.0,32.96646456356431,32.96646456356431,0.02562968740578682,0.0,0
24,DE0 21 onwind,91,onwind,DE0 21,0.0,41.06175651684043,41.06175651684043,0.02562968740578682,0.0,0
1,DE0 21 ror,92,ror,DE0 21,0.0,14.43337804587345,14.43337804587345,0.00967413276689522,0.0,0
2,DE0 21 ror,92,ror,DE0 21,0.0,14.429536226252985,14.429536226252985,0.00967413276689522,0.0,0
3,DE0 21 ror,92,ror,DE0 21,0.0,14.425706087578675,14.425706087578675,0.00967413276689522,0.0,0
4,DE0 21 ror,92,ror,DE0 21,0.0,14.421894801061333,14.421894801061333,0.00967413276689522,0.0,0
5,DE0 21 ror,92,ror,DE0 21,0.0,14.418035416034206,14.418035416034206,0.00967413276689522,0.0,0
6,DE0 21 ror,92,ror,DE0 21,0.0,14.41414978765668,14.41414978765668,0.00967413276689522,0.0,0
7,DE0 21 ror,92,ror,DE0 21,0.0,14.410291034748049,14.410291034748049,0.00967413276689522,0.0,0
8,DE0 21 ror,92,ror,DE0 21,0.0,14.406418991575348,14.406418991575348,0.00967413276689522,0.0,0
9,DE0 21 ror,92,ror,DE0 21,0.0,14.402619430870683,14.402619430870683,0.00967413276689522,0.0,0
10,DE0 21 ror,92,ror,DE0 21,0.0,14.399266170318562,14.399266170318562,0.00967413276689522,0.0,0
11,DE0 21 ror,92,ror,DE0 21,0.0,14.39710166674957,14.39710166674957,0.00967413276689522,0.0,0
12,DE0 21 ror,92,ror,DE0 21,0.0,14.397288767549023,14.397288767549023,0.00967413276689522,0.0,0
13,DE0 21 ror,92,ror,DE0 21,0.0,14.40290700638679,14.40290700638679,0.00967413276689522,0.0,0
14,DE0 21 ror,92,ror,DE0 21,0.0,14.410492347311118,14.410492347311118,0.00967413276689522,0.0,0
15,DE0 21 ror,92,ror,DE0 21,0.0,14.418253107941739,14.418253107941739,0.00967413276689522,0.0,0
16,DE0 21 ror,92,ror,DE0 21,0.0,14.423022007521654,14.423022007521654,0.00967413276689522,0.0,0
17,DE0 21 ror,92,ror,DE0 21,0.0,14.423339288616425,14.423339288616425,0.00967413276689522,0.0,0
18,DE0 21 ror,92,ror,DE0 21,0.0,14.419608763847757,14.419608763847757,0.00967413276689522,0.0,0
19,DE0 21 ror,92,ror,DE0 21,0.0,14.415589525445116,14.415589525445116,0.00967413276689522,0.0,0
20,DE0 21 ror,92,ror,DE0 21,0.0,14.411551167942056,14.411551167942056,0.00967413276689522,0.0,0
21,DE0 21 ror,92,ror,DE0 21,0.0,14.407558122271187,14.407558122271187,0.00967413276689522,0.0,0
22,DE0 21 ror,92,ror,DE0 21,0.0,14.403562468436713,14.403562468436713,0.00967413276689522,0.0,0
23,DE0 21 ror,92,ror,DE0 21,0.0,14.399475845500485,14.399475845500485,0.00967413276689522,0.0,0
24,DE0 21 ror,92,ror,DE0 21,0.0,14.395377974644378,14.395377974644378,0.00967413276689522,0.0,0
1,DE0 21 solar,93,solar,DE0 21,0.0,0.0,0.0,0.020855153159150777,0.0,0
2,DE0 21 solar,93,solar,DE0 21,0.0,0.0,0.0,0.020855153159150777,0.0,0
3,DE0 21 solar,93,solar,DE0 21,0.0,0.0,0.0,0.020855153159150777,0.0,0
4,DE0 21 solar,93,solar,DE0 21,0.0,0.0,0.0,0.020855153159150777,0.0,0
5,DE0 21 solar,93,solar,DE0 21,0.0,0.0,0.0,0.020855153159150777,0.0,0
6,DE0 21 solar,93,solar,DE0 21,0.0,0.0,0.0,0.020855153159150777,0.0,0
7,DE0 21 solar,93,solar,DE0 21,0.0,0.0,0.0,0.020855153159150777,0.0,0
8,DE0 21 solar,93,solar,DE0 21,0.0,19.82117784681545,19.82117784681545,0.020855153159150777,0.0,0
9,DE0 21 solar,93,solar,DE0 21,0.0,47.096557772697736,47.096557772697736,0.020855153159150777,0.0,0
10,DE0 21 solar,93,solar,DE0 21,0.0,37.42379123257467,37.42379123257467,0.020855153159150777,0.0,0
11,DE0 21 solar,93,solar,DE0 21,0.0,42.18972170332611,42.18972170332611,0.020855153159150777,0.0,0
12,DE0 21 solar,93,solar,DE0 21,0.0,40.38433051278523,40.38433051278523,0.020855153159150777,0.0,0
13,DE0 21 solar,93,solar,DE0 21,0.0,25.28552518194861,25.28552518194861,0.020855153159150777,0.0,0
14,DE0 21 solar,93,solar,DE0 21,0.0,30.6290973733832,30.6290973733832,0.020855153159150777,0.0,0
15,DE0 21 solar,93,solar,DE0 21,0.0,23.94524725081395,23.94524725081395,0.020855153159150777,0.0,0
16,DE0 21 solar,93,solar,DE0 21,0.0,26.009903892960665,26.009903892960665,0.020855153159150777,0.0,0
17,DE0 21 solar,93,solar,DE0 21,0.0,10.67528891685219,10.67528891685219,0.020855153159150777,0.0,0
