id,step_orders,fixed_term,condition,load_gradient,MAP1,MAP2,MAP3,MAP4,MAP5,MAP6,MAP7,MAP8,MAP9,MAP10,MAP11,MAP12,MAP13,MAP14,MAP15,MAP16,MAP17,MAP18,MAP19,MAP20,MAP21,MAP22,MAP23,MAP24
s108MAP,"['s108t19l1', 's108t20l1', 's108t21l1', 's108t22l1', 's108t23l1', 's108t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s109MAP,"['s109t1l1', 's109t2l1', 's109t3l1', 's109t4l1', 's109t5l1', 's109t6l1', 's109t7l1', 's109t8l1', 's109t9l1', 's109t10l1', 's109t11l1', 's109t12l1', 's109t13l1', 's109t14l1', 's109t15l1', 's109t16l1', 's109t17l1', 's109t18l1', 's109t19l1', 's109t20l1', 's109t21l1', 's109t22l1', 's109t23l1', 's109t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s110MAP,"['s110t8l1', 's110t9l1', 's110t10l1', 's110t11l1', 's110t12l1', 's110t13l1', 's110t14l1', 's110t15l1', 's110t16l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s113MAP,"['s113t21l1', 's113t22l1', 's113t23l1', 's113t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s114MAP,"['s114t1l1', 's114t2l1', 's114t3l1', 's114t4l1', 's114t5l1', 's114t6l1', 's114t7l1', 's114t8l1', 's114t9l1', 's114t10l1', 's114t11l1', 's114t12l1', 's114t13l1', 's114t14l1', 's114t15l1', 's114t16l1', 's114t17l1', 's114t18l1', 's114t19l1', 's114t20l1', 's114t21l1', 's114t22l1', 's114t23l1', 's114t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s115MAP,"['s115t8l1', 's115t9l1', 's115t10l1', 's115t11l1', 's115t12l1', 's115t13l1', 's115t14l1', 's115t15l1', 's115t16l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s119MAP,"['s119t18l1', 's119t19l1', 's119t20l1', 's119t21l1', 's119t22l1', 's119t23l1', 's119t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s120MAP,"['s120t1l1', 's120t2l1', 's120t3l1', 's120t4l1', 's120t5l1', 's120t6l1', 's120t7l1', 's120t8l1', 's120t9l1', 's120t10l1', 's120t11l1', 's120t12l1', 's120t13l1', 's120t14l1', 's120t15l1', 's120t16l1', 's120t17l1', 's120t18l1', 's120t19l1', 's120t20l1', 's120t21l1', 's120t22l1', 's120t23l1', 's120t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s121MAP,"['s121t8l1', 's121t9l1', 's121t10l1', 's121t11l1', 's121t12l1', 's121t13l1', 's121t14l1', 's121t15l1', 's121t16l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s126MAP,"['s126t1l1', 's126t2l1', 's126t3l1', 's126t4l1', 's126t5l1', 's126t6l1', 's126t7l1', 's126t8l1', 's126t9l1', 's126t11l1', 's126t12l1', 's126t13l1', 's126t14l1', 's126t15l1', 's126t16l1', 's126t17l1', 's126t18l1', 's126t19l1', 's126t20l1', 's126t21l1', 's126t22l1', 's126t23l1', 's126t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s127MAP,"['s127t1l1', 's127t2l1', 's127t3l1', 's127t4l1', 's127t5l1', 's127t6l1', 's127t7l1', 's127t8l1', 's127t9l1', 's127t10l1', 's127t11l1', 's127t12l1', 's127t13l1', 's127t14l1', 's127t15l1', 's127t16l1', 's127t17l1', 's127t18l1', 's127t19l1', 's127t20l1', 's127t21l1', 's127t22l1', 's127t23l1', 's127t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s128MAP,"['s128t8l1', 's128t9l1', 's128t10l1', 's128t11l1', 's128t12l1', 's128t13l1', 's128t14l1', 's128t15l1', 's128t16l1', 's128t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s133MAP,"['s133t1l1', 's133t2l1', 's133t3l1', 's133t4l1', 's133t5l1', 's133t6l1', 's133t7l1', 's133t8l1', 's133t9l1', 's133t10l1', 's133t11l1', 's133t12l1', 's133t13l1', 's133t14l1', 's133t15l1', 's133t16l1', 's133t17l1', 's133t18l1', 's133t19l1', 's133t20l1', 's133t21l1', 's133t22l1', 's133t23l1', 's133t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s134MAP,"['s134t1l1', 's134t2l1', 's134t3l1', 's134t4l1', 's134t5l1', 's134t6l1', 's134t7l1', 's134t8l1', 's134t9l1', 's134t10l1', 's134t11l1', 's134t12l1', 's134t13l1', 's134t14l1', 's134t15l1', 's134t16l1', 's134t17l1', 's134t18l1', 's134t19l1', 's134t20l1', 's134t21l1', 's134t22l1', 's134t23l1', 's134t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s135MAP,"['s135t8l1', 's135t9l1', 's135t10l1', 's135t11l1', 's135t12l1', 's135t13l1', 's135t14l1', 's135t15l1', 's135t16l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s140MAP,"['s140t1l1', 's140t2l1', 's140t3l1', 's140t4l1', 's140t5l1', 's140t7l1', 's140t8l1', 's140t9l1', 's140t10l1', 's140t11l1', 's140t12l1', 's140t13l1', 's140t14l1', 's140t15l1', 's140t16l1', 's140t17l1', 's140t18l1', 's140t19l1', 's140t20l1', 's140t21l1', 's140t22l1', 's140t23l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s141MAP,"['s141t1l1', 's141t2l1', 's141t3l1', 's141t4l1', 's141t5l1', 's141t6l1', 's141t7l1', 's141t8l1', 's141t9l1', 's141t10l1', 's141t11l1', 's141t12l1', 's141t13l1', 's141t14l1', 's141t15l1', 's141t16l1', 's141t17l1', 's141t18l1', 's141t19l1', 's141t20l1', 's141t21l1', 's141t22l1', 's141t23l1', 's141t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s142MAP,"['s142t8l1', 's142t9l1', 's142t10l1', 's142t11l1', 's142t12l1', 's142t13l1', 's142t14l1', 's142t15l1', 's142t16l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s145MAP,"['s145t5l1', 's145t6l1', 's145t7l1', 's145t8l1', 's145t10l1', 's145t11l1', 's145t12l1', 's145t13l1', 's145t14l1', 's145t15l1', 's145t16l1', 's145t17l1', 's145t18l1', 's145t19l1', 's145t20l1', 's145t21l1', 's145t22l1', 's145t23l1', 's145t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s146MAP,"['s146t1l1', 's146t2l1', 's146t3l1', 's146t4l1', 's146t5l1', 's146t6l1', 's146t7l1', 's146t8l1', 's146t9l1', 's146t10l1', 's146t11l1', 's146t12l1', 's146t13l1', 's146t14l1', 's146t15l1', 's146t16l1', 's146t17l1', 's146t18l1', 's146t19l1', 's146t20l1', 's146t21l1', 's146t22l1', 's146t23l1', 's146t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s147MAP,"['s147t8l1', 's147t9l1', 's147t10l1', 's147t11l1', 's147t12l1', 's147t13l1', 's147t14l1', 's147t15l1', 's147t16l1', 's147t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s150MAP,"['s150t1l1', 's150t4l1', 's150t5l1', 's150t6l1', 's150t7l1', 's150t8l1', 's150t9l1', 's150t10l1', 's150t11l1', 's150t12l1', 's150t13l1', 's150t14l1', 's150t15l1', 's150t16l1', 's150t17l1', 's150t18l1', 's150t19l1', 's150t20l1', 's150t21l1', 's150t22l1', 's150t23l1', 's150t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s151MAP,"['s151t1l1', 's151t2l1', 's151t3l1', 's151t4l1', 's151t5l1', 's151t6l1', 's151t7l1', 's151t8l1', 's151t9l1', 's151t10l1', 's151t11l1', 's151t12l1', 's151t13l1', 's151t14l1', 's151t15l1', 's151t16l1', 's151t17l1', 's151t18l1', 's151t19l1', 's151t20l1', 's151t21l1', 's151t22l1', 's151t23l1', 's151t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s152MAP,"['s152t8l1', 's152t9l1', 's152t10l1', 's152t11l1', 's152t12l1', 's152t13l1', 's152t14l1', 's152t15l1', 's152t16l1', 's152t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s157MAP,"['s157t1l1', 's157t2l1', 's157t3l1', 's157t4l1', 's157t5l1', 's157t6l1', 's157t7l1', 's157t8l1', 's157t9l1', 's157t10l1', 's157t11l1', 's157t12l1', 's157t13l1', 's157t14l1', 's157t15l1', 's157t16l1', 's157t17l1', 's157t18l1', 's157t19l1', 's157t20l1', 's157t21l1', 's157t22l1', 's157t23l1', 's157t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s158MAP,"['s158t1l1', 's158t2l1', 's158t3l1', 's158t4l1', 's158t5l1', 's158t6l1', 's158t7l1', 's158t8l1', 's158t9l1', 's158t10l1', 's158t11l1', 's158t12l1', 's158t13l1', 's158t14l1', 's158t15l1', 's158t16l1', 's158t17l1', 's158t18l1', 's158t19l1', 's158t20l1', 's158t21l1', 's158t22l1', 's158t23l1', 's158t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s159MAP,"['s159t8l1', 's159t9l1', 's159t10l1', 's159t11l1', 's159t12l1', 's159t13l1', 's159t14l1', 's159t15l1', 's159t16l1', 's159t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s161MAP,"['s161t1l1', 's161t2l1', 's161t3l1', 's161t4l1', 's161t5l1', 's161t6l1', 's161t7l1', 's161t8l1', 's161t9l1', 's161t10l1', 's161t11l1', 's161t12l1', 's161t13l1', 's161t14l1', 's161t15l1', 's161t16l1', 's161t17l1', 's161t18l1', 's161t19l1', 's161t20l1', 's161t21l1', 's161t22l1', 's161t23l1', 's161t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s162MAP,"['s162t1l1', 's162t2l1', 's162t3l1', 's162t4l1', 's162t5l1', 's162t6l1', 's162t7l1', 's162t8l1', 's162t9l1', 's162t10l1', 's162t11l1', 's162t12l1', 's162t13l1', 's162t14l1', 's162t15l1', 's162t16l1', 's162t17l1', 's162t18l1', 's162t19l1', 's162t20l1', 's162t21l1', 's162t22l1', 's162t23l1', 's162t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s163MAP,"['s163t8l1', 's163t9l1', 's163t10l1', 's163t11l1', 's163t12l1', 's163t13l1', 's163t14l1', 's163t15l1', 's163t16l1', 's163t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s166MAP,"['s166t1l1', 's166t2l1', 's166t3l1', 's166t4l1', 's166t5l1', 's166t6l1', 's166t7l1', 's166t8l1', 's166t15l1', 's166t16l1', 's166t17l1', 's166t18l1', 's166t19l1', 's166t20l1', 's166t21l1', 's166t22l1', 's166t23l1', 's166t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s167MAP,"['s167t1l1', 's167t2l1', 's167t3l1', 's167t4l1', 's167t5l1', 's167t6l1', 's167t7l1', 's167t8l1', 's167t9l1', 's167t10l1', 's167t11l1', 's167t12l1', 's167t13l1', 's167t14l1', 's167t15l1', 's167t16l1', 's167t17l1', 's167t18l1', 's167t19l1', 's167t20l1', 's167t21l1', 's167t22l1', 's167t23l1', 's167t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s168MAP,"['s168t8l1', 's168t9l1', 's168t10l1', 's168t11l1', 's168t12l1', 's168t13l1', 's168t14l1', 's168t15l1', 's168t16l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s171MAP,"['s171t4l1', 's171t5l1', 's171t6l1', 's171t7l1', 's171t8l1', 's171t17l1', 's171t18l1', 's171t19l1', 's171t20l1', 's171t21l1', 's171t22l1', 's171t23l1', 's171t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s172MAP,"['s172t1l1', 's172t2l1', 's172t3l1', 's172t4l1', 's172t5l1', 's172t6l1', 's172t7l1', 's172t8l1', 's172t9l1', 's172t10l1', 's172t11l1', 's172t12l1', 's172t13l1', 's172t14l1', 's172t15l1', 's172t16l1', 's172t17l1', 's172t18l1', 's172t19l1', 's172t20l1', 's172t21l1', 's172t22l1', 's172t23l1', 's172t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s173MAP,"['s173t8l1', 's173t9l1', 's173t10l1', 's173t11l1', 's173t12l1', 's173t13l1', 's173t14l1', 's173t15l1', 's173t16l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s175MAP,"['s175t1l1', 's175t4l1', 's175t5l1', 's175t6l1', 's175t7l1', 's175t8l1', 's175t9l1', 's175t10l1', 's175t11l1', 's175t12l1', 's175t13l1', 's175t14l1', 's175t15l1', 's175t16l1', 's175t17l1', 's175t18l1', 's175t19l1', 's175t20l1', 's175t21l1', 's175t22l1', 's175t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s176MAP,"['s176t1l1', 's176t2l1', 's176t3l1', 's176t4l1', 's176t5l1', 's176t6l1', 's176t7l1', 's176t8l1', 's176t9l1', 's176t10l1', 's176t11l1', 's176t12l1', 's176t13l1', 's176t14l1', 's176t15l1', 's176t16l1', 's176t17l1', 's176t18l1', 's176t19l1', 's176t20l1', 's176t21l1', 's176t22l1', 's176t23l1', 's176t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s177MAP,"['s177t8l1', 's177t9l1', 's177t10l1', 's177t11l1', 's177t12l1', 's177t13l1', 's177t14l1', 's177t15l1', 's177t16l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s180MAP,"['s180t1l1', 's180t2l1', 's180t3l1', 's180t4l1', 's180t5l1', 's180t6l1', 's180t7l1', 's180t8l1', 's180t9l1', 's180t10l1', 's180t11l1', 's180t12l1', 's180t13l1', 's180t14l1', 's180t15l1', 's180t16l1', 's180t17l1', 's180t18l1', 's180t19l1', 's180t20l1', 's180t21l1', 's180t22l1', 's180t23l1', 's180t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s181MAP,"['s181t1l1', 's181t2l1', 's181t3l1', 's181t4l1', 's181t5l1', 's181t6l1', 's181t7l1', 's181t8l1', 's181t9l1', 's181t10l1', 's181t11l1', 's181t12l1', 's181t13l1', 's181t14l1', 's181t15l1', 's181t16l1', 's181t17l1', 's181t18l1', 's181t19l1', 's181t20l1', 's181t21l1', 's181t22l1', 's181t23l1', 's181t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s183MAP,"['s183t1l1', 's183t2l1', 's183t3l1', 's183t4l1', 's183t5l1', 's183t6l1', 's183t7l1', 's183t8l1', 's183t9l1', 's183t10l1', 's183t11l1', 's183t12l1', 's183t13l1', 's183t14l1', 's183t15l1', 's183t16l1', 's183t17l1', 's183t18l1', 's183t19l1', 's183t20l1', 's183t21l1', 's183t22l1', 's183t23l1', 's183t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s184MAP,"['s184t8l1', 's184t9l1', 's184t10l1', 's184t11l1', 's184t12l1', 's184t13l1', 's184t14l1', 's184t15l1', 's184t16l1', 's184t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s188MAP,"['s188t1l1', 's188t2l1', 's188t3l1', 's188t4l1', 's188t5l1', 's188t6l1', 's188t7l1', 's188t8l1', 's188t9l1', 's188t10l1', 's188t11l1', 's188t12l1', 's188t13l1', 's188t14l1', 's188t15l1', 's188t16l1', 's188t17l1', 's188t18l1', 's188t19l1', 's188t20l1', 's188t21l1', 's188t22l1', 's188t23l1', 's188t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s189MAP,"['s189t1l1', 's189t2l1', 's189t3l1', 's189t4l1', 's189t5l1', 's189t6l1', 's189t7l1', 's189t8l1', 's189t9l1', 's189t10l1', 's189t11l1', 's189t12l1', 's189t13l1', 's189t14l1', 's189t15l1', 's189t16l1', 's189t17l1', 's189t18l1', 's189t19l1', 's189t20l1', 's189t21l1', 's189t22l1', 's189t23l1', 's189t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s191MAP,"['s191t1l1', 's191t2l1', 's191t3l1', 's191t4l1', 's191t5l1', 's191t6l1', 's191t7l1', 's191t8l1', 's191t9l1', 's191t10l1', 's191t11l1', 's191t12l1', 's191t13l1', 's191t14l1', 's191t15l1', 's191t16l1', 's191t17l1', 's191t18l1', 's191t19l1', 's191t20l1', 's191t21l1', 's191t22l1', 's191t23l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s192MAP,"['s192t8l1', 's192t9l1', 's192t10l1', 's192t11l1', 's192t12l1', 's192t13l1', 's192t14l1', 's192t15l1', 's192t16l1', 's192t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s197MAP,"['s197t1l1', 's197t5l1', 's197t6l1', 's197t7l1', 's197t11l1', 's197t12l1', 's197t13l1', 's197t14l1', 's197t15l1', 's197t16l1', 's197t17l1', 's197t18l1', 's197t19l1', 's197t20l1', 's197t21l1', 's197t22l1', 's197t23l1', 's197t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s198MAP,"['s198t1l1', 's198t2l1', 's198t3l1', 's198t4l1', 's198t5l1', 's198t6l1', 's198t7l1', 's198t8l1', 's198t9l1', 's198t10l1', 's198t11l1', 's198t12l1', 's198t13l1', 's198t14l1', 's198t15l1', 's198t16l1', 's198t17l1', 's198t18l1', 's198t19l1', 's198t20l1', 's198t21l1', 's198t22l1', 's198t23l1', 's198t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s199MAP,"['s199t8l1', 's199t9l1', 's199t10l1', 's199t11l1', 's199t12l1', 's199t13l1', 's199t14l1', 's199t15l1', 's199t16l1', 's199t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s204MAP,"['s204t1l1', 's204t2l1', 's204t3l1', 's204t4l1', 's204t5l1', 's204t6l1', 's204t7l1', 's204t8l1', 's204t9l1', 's204t10l1', 's204t11l1', 's204t12l1', 's204t13l1', 's204t14l1', 's204t15l1', 's204t16l1', 's204t17l1', 's204t18l1', 's204t19l1', 's204t20l1', 's204t21l1', 's204t22l1', 's204t23l1', 's204t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s205MAP,"['s205t1l1', 's205t2l1', 's205t3l1', 's205t4l1', 's205t5l1', 's205t6l1', 's205t7l1', 's205t8l1', 's205t9l1', 's205t10l1', 's205t11l1', 's205t12l1', 's205t13l1', 's205t14l1', 's205t15l1', 's205t16l1', 's205t17l1', 's205t18l1', 's205t19l1', 's205t20l1', 's205t21l1', 's205t22l1', 's205t23l1', 's205t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s206MAP,"['s206t8l1', 's206t9l1', 's206t10l1', 's206t11l1', 's206t12l1', 's206t13l1', 's206t14l1', 's206t15l1', 's206t16l1', 's206t17l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s211MAP,"['s211t1l1', 's211t2l1', 's211t3l1', 's211t4l1', 's211t5l1', 's211t6l1', 's211t7l1', 's211t8l1', 's211t9l1', 's211t10l1', 's211t11l1', 's211t12l1', 's211t13l1', 's211t14l1', 's211t15l1', 's211t16l1', 's211t17l1', 's211t18l1', 's211t19l1', 's211t20l1', 's211t21l1', 's211t22l1', 's211t23l1', 's211t24l1']",0,MIC,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
