id,block_type,code_prm,p,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,MAR
s36pattern141,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,1
s36pattern141l1,linked,s36pattern141,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0
s36pattern142,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,1
s36pattern142l1,linked,s36pattern142,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0
s36pattern143,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,1
s36pattern143l1,linked,s36pattern143,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0
s36pattern144,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,0.0,0.0,0.0,0.0,1
s36pattern144l1,linked,s36pattern144,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0.0,0.0,0.0,0.0,0
s36pattern145,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,0.0,0.0,0.0,1
s36pattern145l1,linked,s36pattern145,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0.0,0.0,0.0,0
s36pattern146,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,0.0,0.0,1
s36pattern146l1,linked,s36pattern146,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0.0,0.0,0
s36pattern147,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,0.0,1
s36pattern147l1,linked,s36pattern147,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0.0,0
s36pattern148,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,1
s36pattern148l1,linked,s36pattern148,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0
s36pattern149,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,1
s36pattern149l1,linked,s36pattern149,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0
s36pattern150,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,1
s36pattern150l1,linked,s36pattern150,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0
s36pattern151,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,0.0,0.0,0.0,1
s36pattern151l1,linked,s36pattern151,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0.0,0.0,0.0,0
s36pattern152,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,0.0,0.0,1
s36pattern152l1,linked,s36pattern152,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0.0,0.0,0
s36pattern153,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,0.0,1
s36pattern153l1,linked,s36pattern153,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0.0,0
s36pattern154,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,1
s36pattern154l1,linked,s36pattern154,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0
s36pattern155,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,1
s36pattern155l1,linked,s36pattern155,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0
s36pattern156,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,1
s36pattern156l1,linked,s36pattern156,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0
s36pattern157,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,0.0,0.0,1
s36pattern157l1,linked,s36pattern157,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0.0,0.0,0
s36pattern158,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,0.0,1
s36pattern158l1,linked,s36pattern158,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0.0,0
s36pattern159,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,1
s36pattern159l1,linked,s36pattern159,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0
s36pattern160,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,1
s36pattern160l1,linked,s36pattern160,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0
s36pattern161,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,1
s36pattern161l1,linked,s36pattern161,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0
s36pattern162,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,0.0,1
s36pattern162l1,linked,s36pattern162,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0.0,0
s36pattern163,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,1
s36pattern163l1,linked,s36pattern163,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0
s36pattern164,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,1
s36pattern164l1,linked,s36pattern164,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0
s36pattern165,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,1
s36pattern165l1,linked,s36pattern165,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0
s36pattern166,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,0.0,1
s36pattern166l1,linked,s36pattern166,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0.0,0
s36pattern167,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,1
s36pattern167l1,linked,s36pattern167,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0
s36pattern168,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,1
s36pattern168l1,linked,s36pattern168,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0
s36pattern169,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,0.0,1
s36pattern169l1,linked,s36pattern169,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0.0,0
s36pattern170,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,1
s36pattern170l1,linked,s36pattern170,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0
s36pattern171,exclusive,s36exclusive,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,14.016526126508772,1
s36pattern171l1,linked,s36pattern171,11.2724845069381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,21.024789189763155,0
s42pattern1,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern1l1,linked,s42pattern1,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern2,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern2l1,linked,s42pattern2,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern3,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern3l1,linked,s42pattern3,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern4,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern4l1,linked,s42pattern4,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern5,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern5l1,linked,s42pattern5,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern6,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern6l1,linked,s42pattern6,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern7,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern7l1,linked,s42pattern7,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern8,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern8l1,linked,s42pattern8,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern9,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern9l1,linked,s42pattern9,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern10,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern10l1,linked,s42pattern10,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern11,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern11l1,linked,s42pattern11,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern12,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1
s42pattern12l1,linked,s42pattern12,10.19844637986292,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0
s42pattern13,exclusive,s42exclusive,10.19844637986292,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,8.120000000000001,0.0,0.0,0.0,0.0,0.0,1
