id,scalable_order_id,t,p,q
s151t5l1,s151MAP,5,0.0101948662167207,99.81447232512863
s151t6l1,s151MAP,6,0.0101948662167207,99.78757254752628
s151t7l1,s151MAP,7,0.0101948662167207,99.76085882583712
s151t8l1,s151MAP,8,0.0101948662167207,99.73405309711258
s151t9l1,s151MAP,9,0.0101948662167207,99.70774915653676
s151t10l1,s151MAP,10,0.0101948662167207,99.68453490279686
s151t11l1,s151MAP,11,0.0101948662167207,99.66955028281566
s151t12l1,s151MAP,12,0.0101948662167207,99.67084556105782
s151t13l1,s151MAP,13,0.0101948662167207,99.709740010184
s151t14l1,s151MAP,14,0.0101948662167207,99.76225249055466
s151t15l1,s151MAP,15,0.0101948662167207,99.81597938224516
s151t16l1,s151MAP,16,0.0101948662167207,99.84899394916816
s151t17l1,s151MAP,17,0.0101948662167207,99.85119045126706
s151t18l1,s151MAP,18,0.0101948662167207,99.82536443887795
s151t19l1,s151MAP,19,0.0101948662167207,99.79753969377695
s151t20l1,s151MAP,20,0.0101948662167207,99.76958258924805
s151t21l1,s151MAP,21,0.0101948662167207,99.74193917354629
s151t22l1,s151MAP,22,0.0101948662167207,99.71427770181494
s151t23l1,s151MAP,23,0.0101948662167207,99.6859864610043
s151t24l1,s151MAP,24,0.0101948662167207,99.6576173520823
s152t8l1,s152MAP,8,0.0195863049372543,26.786590150486223
s152t9l1,s152MAP,9,0.0195863049372543,54.48824431454897
s152t10l1,s152MAP,10,0.0195863049372543,51.41558265320688
s152t11l1,s152MAP,11,0.0195863049372543,56.98363643333227
s152t12l1,s152MAP,12,0.0195863049372543,54.91748124110998
s152t13l1,s152MAP,13,0.0195863049372543,32.44807499017069
s152t14l1,s152MAP,14,0.0195863049372543,37.99381595800744
s152t15l1,s152MAP,15,0.0195863049372543,28.69507605782966
s152t16l1,s152MAP,16,0.0195863049372543,30.335516919088985
s152t17l1,s152MAP,17,0.0195863049372543,13.612803336372524
s157t1l1,s157MAP,1,0.0259420922810202,281.6994924269095
s157t2l1,s157MAP,2,0.0259420922810202,321.40369180201037
s157t3l1,s157MAP,3,0.0259420922810202,343.53064017957945
s157t4l1,s157MAP,4,0.0259420922810202,329.3100134630545
s157t5l1,s157MAP,5,0.0259420922810202,285.5921558202611
s157t6l1,s157MAP,6,0.0259420922810202,275.1308542953318
s157t7l1,s157MAP,7,0.0259420922810202,295.82744432315053
s157t8l1,s157MAP,8,0.0259420922810202,252.93278003731095
s157t9l1,s157MAP,9,0.0259420922810202,257.11988975874823
s157t10l1,s157MAP,10,0.0259420922810202,277.21505669860494
s157t11l1,s157MAP,11,0.0259420922810202,231.30435035465953
s157t12l1,s157MAP,12,0.0259420922810202,184.57800838401033
s157t13l1,s157MAP,13,0.0259420922810202,179.82726496738366
s157t14l1,s157MAP,14,0.0259420922810202,145.43518887220952
s157t15l1,s157MAP,15,0.0259420922810202,132.42418631022113
s157t16l1,s157MAP,16,0.0259420922810202,134.80722207259103
s157t17l1,s157MAP,17,0.0259420922810202,114.2924771390509
s157t18l1,s157MAP,18,0.0259420922810202,150.3320036102593
s157t19l1,s157MAP,19,0.0259420922810202,223.66541110092865
s157t20l1,s157MAP,20,0.0259420922810202,219.31093157129223
s157t21l1,s157MAP,21,0.0259420922810202,188.7140138386922
s157t22l1,s157MAP,22,0.0259420922810202,156.38095102081374
s157t23l1,s157MAP,23,0.0259420922810202,153.60736307735348
s157t24l1,s157MAP,24,0.0259420922810202,111.81238945507368
s158t1l1,s158MAP,1,0.0107433658662846,6.760980206309418
s158t2l1,s158MAP,2,0.0107433658662846,6.759180595273968
s158t3l1,s158MAP,3,0.0107433658662846,6.75738645590603
s158t4l1,s158MAP,4,0.0107433658662846,6.755601147392498
s158t5l1,s158MAP,5,0.0107433658662846,6.7537933082508905
s158t6l1,s158MAP,6,0.0107433658662846,6.7519731760222435
s158t7l1,s158MAP,7,0.0107433658662846,6.750165632981845
s158t8l1,s158MAP,8,0.0107433658662846,6.748351864426389
s158t9l1,s158MAP,9,0.0107433658662846,6.746572048597046
s158t10l1,s158MAP,10,0.0107433658662846,6.745001291692638
s158t11l1,s158MAP,11,0.0107433658662846,6.743987380344934
s158t12l1,s158MAP,12,0.0107433658662846,6.744075023362228
s158t13l1,s158MAP,13,0.0107433658662846,6.746706756658186
s158t14l1,s158MAP,14,0.0107433658662846,6.750259933169221
s158t15l1,s158MAP,15,0.0107433658662846,6.753895280961176
s158t16l1,s158MAP,16,0.0107433658662846,6.756129161038537
s158t17l1,s158MAP,17,0.0107433658662846,6.7562777839870085
s158t18l1,s158MAP,18,0.0107433658662846,6.754530306436018
s158t19l1,s158MAP,19,0.0107433658662846,6.752647587699051
s158t20l1,s158MAP,20,0.0107433658662846,6.750755913064229
s158t21l1,s158MAP,21,0.0107433658662846,6.748885463703183
s158t22l1,s158MAP,22,0.0107433658662846,6.747013792608565
s158t23l1,s158MAP,23,0.0107433658662846,6.745099509154293
s158t24l1,s158MAP,24,0.0107433658662846,6.743179956873593
s159t8l1,s159MAP,8,0.0204203233026413,29.19296895528269
s159t9l1,s159MAP,9,0.0204203233026413,51.28945822316032
s159t10l1,s159MAP,10,0.0204203233026413,65.63219898184919
s159t11l1,s159MAP,11,0.0204203233026413,102.19287480030174
s159t12l1,s159MAP,12,0.0204203233026413,149.03061563171508
s159t13l1,s159MAP,13,0.0204203233026413,154.38509366955066
s159t14l1,s159MAP,14,0.0204203233026413,200.94408541743692
s159t15l1,s159MAP,15,0.0204203233026413,177.71089372311505
s159t16l1,s159MAP,16,0.0204203233026413,117.49228384593992
s159t17l1,s159MAP,17,0.0204203233026413,20.100284051283776
s161t1l1,s161MAP,1,0.0256921096763929,88.6126741223615
s161t2l1,s161MAP,2,0.0256921096763929,60.30771164569294
s161t3l1,s161MAP,3,0.0256921096763929,59.36192197928354
s161t4l1,s161MAP,4,0.0256921096763929,74.37306722262011
s161t5l1,s161MAP,5,0.0256921096763929,79.24629005901625
s161t6l1,s161MAP,6,0.0256921096763929,78.3057866159776
s161t7l1,s161MAP,7,0.0256921096763929,90.74930142178415
s161t8l1,s161MAP,8,0.0256921096763929,87.141325893274
s161t9l1,s161MAP,9,0.0256921096763929,89.91597552045178
s161t10l1,s161MAP,10,0.0256921096763929,105.10535630092002
s161t11l1,s161MAP,11,0.0256921096763929,83.26092886459136
s161t12l1,s161MAP,12,0.0256921096763929,100.74002895277796
s161t13l1,s161MAP,13,0.0256921096763929,123.52981920764664
s161t14l1,s161MAP,14,0.0256921096763929,127.28371091932765
s161t15l1,s161MAP,15,0.0256921096763929,119.0978179551676
s161t16l1,s161MAP,16,0.0256921096763929,133.87795136170513
s161t17l1,s161MAP,17,0.0256921096763929,150.0095346881787
s161t18l1,s161MAP,18,0.0256921096763929,211.9059377680077
s161t19l1,s161MAP,19,0.0256921096763929,284.3499331588047
s161t20l1,s161MAP,20,0.0256921096763929,226.2781153113199
s161t21l1,s161MAP,21,0.0256921096763929,196.189326277047
s161t22l1,s161MAP,22,0.0256921096763929,237.08410433841232
s161t23l1,s161MAP,23,0.0256921096763929,93.4119926327314
s161t24l1,s161MAP,24,0.0256921096763929,89.13685469432201
s162t1l1,s162MAP,1,0.0092478460198478,75.09059948916605
s162t2l1,s162MAP,2,0.0092478460198478,75.07061216966864
s162t3l1,s162MAP,3,0.0092478460198478,75.05068562106258
s162t4l1,s162MAP,4,0.0092478460198478,75.03085715204426
s162t5l1,s162MAP,5,0.0092478460198478,75.01077844736228
s162t6l1,s162MAP,6,0.0092478460198478,74.99056320992214
s162t7l1,s162MAP,7,0.0092478460198478,74.97048779387826
s162t8l1,s162MAP,8,0.0092478460198478,74.9503432343606
s162t9l1,s162MAP,9,0.0092478460198478,74.9305757696547
s162t10l1,s162MAP,10,0.0092478460198478,74.91313021087407
s162t11l1,s162MAP,11,0.0092478460198478,74.9018692385587
s162t12l1,s162MAP,12,0.0092478460198478,74.90284264278543
s162t13l1,s162MAP,13,0.0092478460198478,74.93207190020945
s162t14l1,s162MAP,14,0.0092478460198478,74.97153513574082
s162t15l1,s162MAP,15,0.0092478460198478,75.01191100384274
s162t16l1,s162MAP,16,0.0092478460198478,75.03672151786249
s162t17l1,s162MAP,17,0.0092478460198478,75.03837219364591
s162t18l1,s162MAP,18,0.0092478460198478,75.0189638929419
s162t19l1,s162MAP,19,0.0092478460198478,74.99805354055005
s162t20l1,s162MAP,20,0.0092478460198478,74.97704371977957
s162t21l1,s162MAP,21,0.0092478460198478,74.95626963679914
s162t22l1,s162MAP,22,0.0092478460198478,74.9354819846758
s162t23l1,s162MAP,23,0.0092478460198478,74.91422105981177
s162t24l1,s162MAP,24,0.0092478460198478,74.89290161690408
s163t8l1,s163MAP,8,0.0201929737966834,20.28756026368964
s163t9l1,s163MAP,9,0.0201929737966834,40.41328649662626
s163t10l1,s163MAP,10,0.0201929737966834,35.65519447785539
s163t11l1,s163MAP,11,0.0201929737966834,42.99340304126884
s163t12l1,s163MAP,12,0.0201929737966834,47.733281889274494
s163t13l1,s163MAP,13,0.0201929737966834,32.96075358856595
s163t14l1,s163MAP,14,0.0201929737966834,41.78518617536276
s163t15l1,s163MAP,15,0.0201929737966834,30.98274517826396
s163t16l1,s163MAP,16,0.0201929737966834,28.53585279327998
s163t17l1,s163MAP,17,0.0201929737966834,13.01486176868096
s166t1l1,s166MAP,1,0.0251362064276379,3.002862356988302
s166t2l1,s166MAP,2,0.0251362064276379,4.8328190796041826
s166t3l1,s166MAP,3,0.0251362064276379,2.8146250084193443
s166t4l1,s166MAP,4,0.0251362064276379,2.67505411682013
s166t5l1,s166MAP,5,0.0251362064276379,3.022518456311829
s166t6l1,s166MAP,6,0.0251362064276379,4.857009967738087
s166t7l1,s166MAP,7,0.0251362064276379,8.459380343539882
s166t8l1,s166MAP,8,0.0251362064276379,4.342687086236162
s166t15l1,s166MAP,15,0.0251362064276379,4.504545478591783
s166t16l1,s166MAP,16,0.0251362064276379,5.9751182956304225
s166t17l1,s166MAP,17,0.0251362064276379,7.451690277200564
s166t18l1,s166MAP,18,0.0251362064276379,9.801213998298689
s166t19l1,s166MAP,19,0.0251362064276379,12.281407702971
s166t20l1,s166MAP,20,0.0251362064276379,13.654165965736844
s166t21l1,s166MAP,21,0.0251362064276379,16.27262185568557
s166t22l1,s166MAP,22,0.0251362064276379,14.147973152102375
s166t23l1,s166MAP,23,0.0251362064276379,7.910028648150063
s166t24l1,s166MAP,24,0.0251362064276379,5.213437015458785
s167t1l1,s167MAP,1,0.0094509267206119,29.231245179468484
s167t2l1,s167MAP,2,0.0094509267206119,29.223464521960302
s167t3l1,s167MAP,3,0.0094509267206119,29.215707521325783
s167t4l1,s167MAP,4,0.0094509267206119,29.20798870108262
s167t5l1,s167MAP,5,0.0094509267206119,29.200172469178263
s167t6l1,s167MAP,6,0.0094509267206119,29.192303087844326
s167t7l1,s167MAP,7,0.0094509267206119,29.184488136139972
s167t8l1,s167MAP,8,0.0094509267206119,29.17664626828569
s167t9l1,s167MAP,9,0.0094509267206119,29.168951195782263
s167t10l1,s167MAP,10,0.0094509267206119,29.16215999409419
s167t11l1,s167MAP,11,0.0094509267206119,29.157776326298904
s167t12l1,s167MAP,12,0.0094509267206119,29.158155252793076
s167t13l1,s167MAP,13,0.0094509267206119,29.169533609018597
s167t14l1,s167MAP,14,0.0094509267206119,29.184895845054
s167t15l1,s167MAP,15,0.0094509267206119,29.200613350412187
s167t16l1,s167MAP,16,0.0094509267206119,29.210271579581672
s167t17l1,s167MAP,17,0.0094509267206119,29.21091415413647
s167t18l1,s167MAP,18,0.0094509267206119,29.20335889688383
s167t19l1,s167MAP,19,0.0094509267206119,29.195218921418014
s167t20l1,s167MAP,20,0.0094509267206119,29.18704022493276
s167t21l1,s167MAP,21,0.0094509267206119,29.178953296380957
s167t22l1,s167MAP,22,0.0094509267206119,29.170861085637465
s167t23l1,s167MAP,23,0.0094509267206119,29.162584639428875
s167t24l1,s167MAP,24,0.0094509267206119,29.154285413334467
s168t8l1,s168MAP,8,0.0201442935359689,53.02511703081169
s168t9l1,s168MAP,9,0.0201442935359689,70.50509152740514
s168t10l1,s168MAP,10,0.0201442935359689,58.404917356380516
s168t11l1,s168MAP,11,0.0201442935359689,62.49199053095467
s168t12l1,s168MAP,12,0.0201442935359689,64.09927243710287
s168t13l1,s168MAP,13,0.0201442935359689,43.941441044346895
s168t14l1,s168MAP,14,0.0201442935359689,56.53150860484055
s168t15l1,s168MAP,15,0.0201442935359689,39.78631814331702
s168t16l1,s168MAP,16,0.0201442935359689,33.54310435347841
s171t4l1,s171MAP,4,0.0250011228416982,1.061889118903259
s171t5l1,s171MAP,5,0.0250011228416982,1.1383171935705567
s171t6l1,s171MAP,6,0.0250011228416982,0.9408131943165832
s171t7l1,s171MAP,7,0.0250011228416982,0.972943094397712
s171t8l1,s171MAP,8,0.0250011228416982,0.7498068397250929
s171t17l1,s171MAP,17,0.0250011228416982,0.903436634145586
s171t18l1,s171MAP,18,0.0250011228416982,2.1172634236061314
s171t19l1,s171MAP,19,0.0250011228416982,3.261263511156674
s171t20l1,s171MAP,20,0.0250011228416982,3.553481976305037
s171t21l1,s171MAP,21,0.0250011228416982,3.8790573421365657
s171t22l1,s171MAP,22,0.0250011228416982,3.8095619716408926
s171t23l1,s171MAP,23,0.0250011228416982,1.852006664416043
s171t24l1,s171MAP,24,0.0250011228416982,1.0842265537501323
s172t1l1,s172MAP,1,0.0090070644219324,100.4427646797088
s172t2l1,s172MAP,2,0.0090070644219324,100.4160292209095
s172t3l1,s172MAP,3,0.0090070644219324,100.38937505053222
s172t4l1,s172MAP,4,0.0090070644219324,100.36285207347365
s172t5l1,s172MAP,5,0.0090070644219324,100.33599437593008
s172t6l1,s172MAP,6,0.0090070644219324,100.30895404929856
s172t7l1,s172MAP,7,0.0090070644219324,100.28210075070643
s172t8l1,s172MAP,8,0.0090070644219324,100.25515496435004
s172t9l1,s172MAP,9,0.0090070644219324,100.2287135879424
s172t10l1,s172MAP,10,0.0090070644219324,100.20537804171916
s172t11l1,s172MAP,11,0.0090070644219324,100.19031512838473
s172t12l1,s172MAP,12,0.0090070644219324,100.1916171743445
s172t13l1,s172MAP,13,0.0090070644219324,100.23071484362904
s172t14l1,s172MAP,14,0.0090070644219324,100.28350169720252
s172t15l1,s172MAP,15,0.0090070644219324,100.33750930729066
s172t16l1,s172MAP,16,0.0090070644219324,100.3706963724922
s172t17l1,s172MAP,17,0.0090070644219324,100.37290435112604
s172t18l1,s172MAP,18,0.0090070644219324,100.3469434000389
s172t19l1,s172MAP,19,0.0090070644219324,100.31897327303292
s172t20l1,s172MAP,20,0.0090070644219324,100.2908700950324
s172t21l1,s172MAP,21,0.0090070644219324,100.26308224485624
s172t22l1,s172MAP,22,0.0090070644219324,100.23527624430932
s172t23l1,s172MAP,23,0.0090070644219324,100.20683718419367
s172t24l1,s172MAP,24,0.0090070644219324,100.17831984911248
s173t8l1,s173MAP,8,0.0199617780877499,67.6856212753716
s173t9l1,s173MAP,9,0.0199617780877499,95.435704106318
s173t10l1,s173MAP,10,0.0199617780877499,86.61380132125286
s173t11l1,s173MAP,11,0.0199617780877499,91.32108689300227
s173t12l1,s173MAP,12,0.0199617780877499,99.48883572885713
s173t13l1,s173MAP,13,0.0199617780877499,74.06273308852015
s173t14l1,s173MAP,14,0.0199617780877499,93.87438812490022
s173t15l1,s173MAP,15,0.0199617780877499,66.38249014417403
s173t16l1,s173MAP,16,0.0199617780877499,53.848006309772664
s175t1l1,s175MAP,1,0.0253618059979899,10.752674019788394
s175t4l1,s175MAP,4,0.0253618059979899,4.9907170655292195
s175t5l1,s175MAP,5,0.0253618059979899,13.186093592409662
s175t6l1,s175MAP,6,0.0253618059979899,12.940866826709346
s175t7l1,s175MAP,7,0.0253618059979899,7.269967292063043
s175t8l1,s175MAP,8,0.0253618059979899,10.272637684372006
s175t9l1,s175MAP,9,0.0253618059979899,13.079694237509878
s175t10l1,s175MAP,10,0.0253618059979899,13.659291551585312
s175t11l1,s175MAP,11,0.0253618059979899,17.604037169068974
s175t12l1,s175MAP,12,0.0253618059979899,18.051090440943277
s175t13l1,s175MAP,13,0.0253618059979899,18.69316844387808
s175t14l1,s175MAP,14,0.0253618059979899,24.603731017345837
s175t15l1,s175MAP,15,0.0253618059979899,23.464086881136947
s175t16l1,s175MAP,16,0.0253618059979899,19.113456722490653
s175t17l1,s175MAP,17,0.0253618059979899,31.328592585582303
s175t18l1,s175MAP,18,0.0253618059979899,33.767793621306076
s175t19l1,s175MAP,19,0.0253618059979899,22.09827929491244
s175t20l1,s175MAP,20,0.0253618059979899,23.99402906685259
s175t21l1,s175MAP,21,0.0253618059979899,24.646662205811847
s175t22l1,s175MAP,22,0.0253618059979899,12.770142589769158
s175t24l1,s175MAP,24,0.0253618059979899,4.276419239059477
s176t1l1,s176MAP,1,0.0108084519881284,80.32306449445264
s176t2l1,s176MAP,2,0.0108084519881284,80.30168441806512
s176t3l1,s176MAP,3,0.0108084519881284,80.28036934720774
s176t4l1,s176MAP,4,0.0108084519881284,80.25915919032234
s176t5l1,s176MAP,5,0.0108084519881284,80.23768136084558
s176t6l1,s176MAP,6,0.0108084519881284,80.21605748473164
s176t7l1,s176MAP,7,0.0108084519881284,80.19458317305194
s176t8l1,s176MAP,8,0.0108084519881284,80.17303489984121
s176t9l1,s176MAP,9,0.0108084519881284,80.15188999817222
s176t10l1,s176MAP,10,0.0108084519881284,80.13322879753446
s176t11l1,s176MAP,11,0.0108084519881284,80.12118313786853
s176t12l1,s176MAP,12,0.0108084519881284,80.12222437087257
s176t13l1,s176MAP,13,0.0108084519881284,80.1534903821332
s176t14l1,s176MAP,14,0.0108084519881284,80.19570349581599
s176t15l1,s176MAP,15,0.0108084519881284,80.23889283615462
s176t16l1,s176MAP,16,0.0108084519881284,80.26543219702411
s176t17l1,s176MAP,17,0.0108084519881284,80.26719789523817
s176t18l1,s176MAP,18,0.0108084519881284,80.24643718484592
s176t19l1,s176MAP,19,0.0108084519881284,80.22406975676304
s176t20l1,s176MAP,20,0.0108084519881284,80.20159592914358
s176t21l1,s176MAP,21,0.0108084519881284,80.1793742660006
s176t22l1,s176MAP,22,0.0108084519881284,80.15713808818943
s176t23l1,s176MAP,23,0.0108084519881284,80.13439565903474
s176t24l1,s176MAP,24,0.0108084519881284,80.11159063418062
s177t8l1,s177MAP,8,0.0202150581416412,18.037972646186425
s177t9l1,s177MAP,9,0.0202150581416412,37.793488416129456
s177t10l1,s177MAP,10,0.0202150581416412,31.48328784764212
s177t11l1,s177MAP,11,0.0202150581416412,27.895872697704448
s177t12l1,s177MAP,12,0.0202150581416412,26.820988837565576
s177t13l1,s177MAP,13,0.0202150581416412,17.778496679659426
s177t14l1,s177MAP,14,0.0202150581416412,24.138940075227868
s177t15l1,s177MAP,15,0.0202150581416412,19.962009964266933
s177t16l1,s177MAP,16,0.0202150581416412,18.761591001861664
s180t1l1,s180MAP,1,0.0258753367135811,545.8435134369053
s180t2l1,s180MAP,2,0.0258753367135811,545.916115505137
s180t3l1,s180MAP,3,0.0258753367135811,545.8613052614461
s180t4l1,s180MAP,4,0.0258753367135811,527.3723814248051
s180t5l1,s180MAP,5,0.0258753367135811,505.45706049912224
s180t6l1,s180MAP,6,0.0258753367135811,461.6191764702644
s180t7l1,s180MAP,7,0.0258753367135811,458.50096845021375
s180t8l1,s180MAP,8,0.0258753367135811,471.74022105109265
s180t9l1,s180MAP,9,0.0258753367135811,461.39086416045063
s180t10l1,s180MAP,10,0.0258753367135811,425.2755509759368
s180t11l1,s180MAP,11,0.0258753367135811,417.2231856433976
s180t12l1,s180MAP,12,0.0258753367135811,400.17863010620863
s180t13l1,s180MAP,13,0.0258753367135811,421.4495992403995
s180t14l1,s180MAP,14,0.0258753367135811,497.467730617296
s180t15l1,s180MAP,15,0.0258753367135811,537.4235036474595
s180t16l1,s180MAP,16,0.0258753367135811,536.2754292276871
s180t17l1,s180MAP,17,0.0258753367135811,545.844145204586
s180t18l1,s180MAP,18,0.0258753367135811,546.0198357100526
s180t19l1,s180MAP,19,0.0258753367135811,546.0112877434636
s180t20l1,s180MAP,20,0.0258753367135811,545.9229079036746
s180t21l1,s180MAP,21,0.0258753367135811,541.3105948190976
s180t22l1,s180MAP,22,0.0258753367135811,533.3858554026829
s180t23l1,s180MAP,23,0.0258753367135811,522.093422943891
s180t24l1,s180MAP,24,0.0258753367135811,457.26185484235
s181t1l1,s181MAP,1,0.025816022167326,70.2543389138366
s181t2l1,s181MAP,2,0.025816022167326,70.2543389138366
s181t3l1,s181MAP,3,0.025816022167326,70.2543389138366
s181t4l1,s181MAP,4,0.025816022167326,70.24855744240719
s181t5l1,s181MAP,5,0.025816022167326,70.17063834505902
s181t6l1,s181MAP,6,0.025816022167326,69.57346188446422
s181t7l1,s181MAP,7,0.025816022167326,70.2451426225063
s181t8l1,s181MAP,8,0.025816022167326,70.24893385381418
s181t9l1,s181MAP,9,0.025816022167326,70.24781231308526
s181t10l1,s181MAP,10,0.025816022167326,70.23420388130809
s181t11l1,s181MAP,11,0.025816022167326,70.20541604181645
s181t12l1,s181MAP,12,0.025816022167326,70.20747097514403
s181t13l1,s181MAP,13,0.025816022167326,70.23096057881115
s181t14l1,s181MAP,14,0.025816022167326,70.25022930099581
s181t15l1,s181MAP,15,0.025816022167326,70.2543389138366
s181t16l1,s181MAP,16,0.025816022167326,70.2543389138366
s181t17l1,s181MAP,17,0.025816022167326,70.2543389138366
s181t18l1,s181MAP,18,0.025816022167326,70.2543389138366
s181t19l1,s181MAP,19,0.025816022167326,70.2543389138366
s181t20l1,s181MAP,20,0.025816022167326,70.2543389138366
s181t21l1,s181MAP,21,0.025816022167326,70.2543389138366
s181t22l1,s181MAP,22,0.025816022167326,70.25292915673775
s181t23l1,s181MAP,23,0.025816022167326,70.22889534140539
s181t24l1,s181MAP,24,0.025816022167326,64.08478776289653
s183t1l1,s183MAP,1,0.025269276140516,1863.57033796572
s183t2l1,s183MAP,2,0.025269276140516,1869.208867810829
s183t3l1,s183MAP,3,0.025269276140516,1799.8696221795735
s183t4l1,s183MAP,4,0.025269276140516,1506.939970651343
s183t5l1,s183MAP,5,0.025269276140516,1370.2931710870398
s183t6l1,s183MAP,6,0.025269276140516,1236.750782451625
s183t7l1,s183MAP,7,0.025269276140516,1169.171045621113
s183t8l1,s183MAP,8,0.025269276140516,1127.9955515885624
s183t9l1,s183MAP,9,0.025269276140516,970.7954700902752
s183t10l1,s183MAP,10,0.025269276140516,779.248930223722
s183t11l1,s183MAP,11,0.025269276140516,781.0290280284078
s183t12l1,s183MAP,12,0.025269276140516,727.9247208274877
s183t13l1,s183MAP,13,0.025269276140516,807.7792940354499
s183t14l1,s183MAP,14,0.025269276140516,1032.4458435671545
s183t15l1,s183MAP,15,0.025269276140516,1459.2848465734237
s183t16l1,s183MAP,16,0.025269276140516,1516.391504746195
s183t17l1,s183MAP,17,0.025269276140516,1772.7506067303034
s183t18l1,s183MAP,18,0.025269276140516,2146.07516657547
s183t19l1,s183MAP,19,0.025269276140516,2265.0556874222466
s183t20l1,s183MAP,20,0.025269276140516,2030.286110440799
s183t21l1,s183MAP,21,0.025269276140516,1794.6729352561329
s183t22l1,s183MAP,22,0.025269276140516,1584.5301696637775
s183t23l1,s183MAP,23,0.025269276140516,1385.659377011904
s183t24l1,s183MAP,24,0.025269276140516,1138.9733018332315
s184t8l1,s184MAP,8,0.0195476844233061,301.4842388587786
s184t9l1,s184MAP,9,0.0195476844233061,603.38437758112
s184t10l1,s184MAP,10,0.0195476844233061,863.5164189131442
s184t11l1,s184MAP,11,0.0195476844233061,1113.3912524143116
s184t12l1,s184MAP,12,0.0195476844233061,1210.4824116866373
s184t13l1,s184MAP,13,0.0195476844233061,1161.4681033919596
s184t14l1,s184MAP,14,0.0195476844233061,976.9450621469884
s184t15l1,s184MAP,15,0.0195476844233061,675.1511812017951
s184t16l1,s184MAP,16,0.0195476844233061,329.71178083885326
s184t17l1,s184MAP,17,0.0195476844233061,28.466036823366043
s188t1l1,s188MAP,1,0.0248450867062161,264.54094759936066
s188t2l1,s188MAP,2,0.0248450867062161,260.0988124957458
s188t3l1,s188MAP,3,0.0248450867062161,252.5502174770771
s188t4l1,s188MAP,4,0.0248450867062161,243.2816029382432
s188t5l1,s188MAP,5,0.0248450867062161,239.6620767203115
s188t6l1,s188MAP,6,0.0248450867062161,227.5811670014548
s188t7l1,s188MAP,7,0.0248450867062161,206.3047804472109
s188t8l1,s188MAP,8,0.0248450867062161,177.78433942875438
s188t9l1,s188MAP,9,0.0248450867062161,133.8524128086566
s188t10l1,s188MAP,10,0.0248450867062161,82.54440760677548
s188t11l1,s188MAP,11,0.0248450867062161,60.69608192362451
s188t12l1,s188MAP,12,0.0248450867062161,31.970086571116752
s188t13l1,s188MAP,13,0.0248450867062161,17.484145405418715
s188t14l1,s188MAP,14,0.0248450867062161,33.864413083140754
s188t15l1,s188MAP,15,0.0248450867062161,38.48713855517444
s188t16l1,s188MAP,16,0.0248450867062161,39.44928284798908
s188t17l1,s188MAP,17,0.0248450867062161,50.95400072880348
s188t18l1,s188MAP,18,0.0248450867062161,60.59601016324937
s188t19l1,s188MAP,19,0.0248450867062161,61.59609044987893
s188t20l1,s188MAP,20,0.0248450867062161,69.8809594931425
s188t21l1,s188MAP,21,0.0248450867062161,65.73830934550166
s188t22l1,s188MAP,22,0.0248450867062161,42.65807834694228
s188t23l1,s188MAP,23,0.0248450867062161,20.63473372794822
s188t24l1,s188MAP,24,0.0248450867062161,12.08269786329194
s189t1l1,s189MAP,1,0.0244900660771113,272.6257410786859
s189t2l1,s189MAP,2,0.0244900660771113,272.6257410786859
s189t3l1,s189MAP,3,0.0244900660771113,272.6257410786859
s189t4l1,s189MAP,4,0.0244900660771113,272.6257410786859
s189t5l1,s189MAP,5,0.0244900660771113,272.6257410786859
s189t6l1,s189MAP,6,0.0244900660771113,272.6257410786859
s189t7l1,s189MAP,7,0.0244900660771113,272.6257410786859
s189t8l1,s189MAP,8,0.0244900660771113,272.6257410786859
s189t9l1,s189MAP,9,0.0244900660771113,272.6257410786859
s189t10l1,s189MAP,10,0.0244900660771113,272.6257410786859
s189t11l1,s189MAP,11,0.0244900660771113,272.6239750030729
s189t12l1,s189MAP,12,0.0244900660771113,271.9141413250232
s189t13l1,s189MAP,13,0.0244900660771113,205.8489748615783
s189t14l1,s189MAP,14,0.0244900660771113,206.1932335491547
s189t15l1,s189MAP,15,0.0244900660771113,188.96320283006037
s189t16l1,s189MAP,16,0.0244900660771113,152.0440457673806
s189t17l1,s189MAP,17,0.0244900660771113,142.01270340944282
s189t18l1,s189MAP,18,0.0244900660771113,114.58238142369804
s189t19l1,s189MAP,19,0.0244900660771113,74.76197472540976
s189t20l1,s189MAP,20,0.0244900660771113,52.556926091900934
s189t21l1,s189MAP,21,0.0244900660771113,37.11912334846846
s189t22l1,s189MAP,22,0.0244900660771113,19.353349580887706
s189t23l1,s189MAP,23,0.0244900660771113,13.345651579222505
s189t24l1,s189MAP,24,0.0244900660771113,32.1093697080743
s191t1l1,s191MAP,1,0.0246021067164024,4147.874211725929
s191t2l1,s191MAP,2,0.0246021067164024,3975.732192119131
s191t3l1,s191MAP,3,0.0246021067164024,3608.3203520248862
s191t4l1,s191MAP,4,0.0246021067164024,3342.915546128848
s191t5l1,s191MAP,5,0.0246021067164024,3270.4687460826713
s191t6l1,s191MAP,6,0.0246021067164024,2943.022798108277
s191t7l1,s191MAP,7,0.0246021067164024,2490.2840194963173
s191t8l1,s191MAP,8,0.0246021067164024,2050.9806059902826
s191t9l1,s191MAP,9,0.0246021067164024,1431.3347106542276
s191t10l1,s191MAP,10,0.0246021067164024,822.1921592910891
