period,generator,seller,carrier,node,min_prod,max_prod,size1,cost1,no_load_cost,min_uptime
17,4740 onwind,386,onwind,4740,0.0,1.1729816977829435,1.1729816977829435,0.025401742679933635,0.0,0
18,4740 onwind,386,onwind,4740,0.0,0.6022134160362032,0.6022134160362032,0.025401742679933635,0.0,0
19,4740 onwind,386,onwind,4740,0.0,1.04370911831611,1.04370911831611,0.025401742679933635,0.0,0
20,4740 onwind,386,onwind,4740,0.0,0.7982805825587165,0.7982805825587165,0.025401742679933635,0.0,0
21,4740 onwind,386,onwind,4740,0.0,0.3619573384733196,0.3619573384733196,0.025401742679933635,0.0,0
22,4740 onwind,386,onwind,4740,0.0,0.29027602498566796,0.29027602498566796,0.025401742679933635,0.0,0
23,4740 onwind,386,onwind,4740,0.0,0.26324204902830883,0.26324204902830883,0.025401742679933635,0.0,0
24,4740 onwind,386,onwind,4740,0.0,0.0,0.0,0.025401742679933635,0.0,0
1,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
2,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
3,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
4,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
5,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
6,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
7,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
8,4740 solar,387,solar,4740,0.0,1.7747796840813481,1.7747796840813481,0.019916665025345955,0.0,0
9,4740 solar,387,solar,4740,0.0,3.5152951851204963,3.5152951851204963,0.019916665025345955,0.0,0
10,4740 solar,387,solar,4740,0.0,3.9638844977710037,3.9638844977710037,0.019916665025345955,0.0,0
11,4740 solar,387,solar,4740,0.0,4.296152600235809,4.296152600235809,0.019916665025345955,0.0,0
12,4740 solar,387,solar,4740,0.0,4.498103707180826,4.498103707180826,0.019916665025345955,0.0,0
13,4740 solar,387,solar,4740,0.0,3.1334172319236626,3.1334172319236626,0.019916665025345955,0.0,0
14,4740 solar,387,solar,4740,0.0,4.181276426443438,4.181276426443438,0.019916665025345955,0.0,0
15,4740 solar,387,solar,4740,0.0,3.2814912133835743,3.2814912133835743,0.019916665025345955,0.0,0
16,4740 solar,387,solar,4740,0.0,2.8601522170780886,2.8601522170780886,0.019916665025345955,0.0,0
17,4740 solar,387,solar,4740,0.0,0.7430462282765312,0.7430462282765312,0.019916665025345955,0.0,0
18,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
19,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
20,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
21,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
22,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
23,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
24,4740 solar,387,solar,4740,0.0,0.0,0.0,0.019916665025345955,0.0,0
1,4742 onwind,390,onwind,4742,0.0,1.9505330180578158,1.9505330180578158,0.025070282800030434,0.0,0
2,4742 onwind,390,onwind,4742,0.0,3.3930128953177614,3.3930128953177614,0.025070282800030434,0.0,0
3,4742 onwind,390,onwind,4742,0.0,3.8261893085130425,3.8261893085130425,0.025070282800030434,0.0,0
4,4742 onwind,390,onwind,4742,0.0,2.768066246323102,2.768066246323102,0.025070282800030434,0.0,0
5,4742 onwind,390,onwind,4742,0.0,2.343704591235957,2.343704591235957,0.025070282800030434,0.0,0
6,4742 onwind,390,onwind,4742,0.0,2.8999893796549445,2.8999893796549445,0.025070282800030434,0.0,0
7,4742 onwind,390,onwind,4742,0.0,5.286402655171932,5.286402655171932,0.025070282800030434,0.0,0
8,4742 onwind,390,onwind,4742,0.0,6.24288940931157,6.24288940931157,0.025070282800030434,0.0,0
9,4742 onwind,390,onwind,4742,0.0,4.908194886228571,4.908194886228571,0.025070282800030434,0.0,0
10,4742 onwind,390,onwind,4742,0.0,6.143106275461083,6.143106275461083,0.025070282800030434,0.0,0
11,4742 onwind,390,onwind,4742,0.0,5.2851256144207825,5.2851256144207825,0.025070282800030434,0.0,0
12,4742 onwind,390,onwind,4742,0.0,4.063914402263585,4.063914402263585,0.025070282800030434,0.0,0
13,4742 onwind,390,onwind,4742,0.0,4.571787116492537,4.571787116492537,0.025070282800030434,0.0,0
14,4742 onwind,390,onwind,4742,0.0,4.630258284343894,4.630258284343894,0.025070282800030434,0.0,0
15,4742 onwind,390,onwind,4742,0.0,3.744727069579339,3.744727069579339,0.025070282800030434,0.0,0
16,4742 onwind,390,onwind,4742,0.0,5.363725576736652,5.363725576736652,0.025070282800030434,0.0,0
17,4742 onwind,390,onwind,4742,0.0,5.38485663377696,5.38485663377696,0.025070282800030434,0.0,0
18,4742 onwind,390,onwind,4742,0.0,0.0,0.0,0.025070282800030434,0.0,0
19,4742 onwind,390,onwind,4742,0.0,2.447886162969522,2.447886162969522,0.025070282800030434,0.0,0
20,4742 onwind,390,onwind,4742,0.0,3.77764557112475,3.77764557112475,0.025070282800030434,0.0,0
21,4742 onwind,390,onwind,4742,0.0,1.9603685848483399,1.9603685848483399,0.025070282800030434,0.0,0
22,4742 onwind,390,onwind,4742,0.0,0.0,0.0,0.025070282800030434,0.0,0
23,4742 onwind,390,onwind,4742,0.0,0.0,0.0,0.025070282800030434,0.0,0
24,4742 onwind,390,onwind,4742,0.0,0.0,0.0,0.025070282800030434,0.0,0
1,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
2,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
3,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
4,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
5,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
6,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
7,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
8,4742 solar,391,solar,4742,0.0,2.4639290336926045,2.4639290336926045,0.01984594646742853,0.0,0
9,4742 solar,391,solar,4742,0.0,4.3361385692302,4.3361385692302,0.01984594646742853,0.0,0
10,4742 solar,391,solar,4742,0.0,3.7449923670742997,3.7449923670742997,0.01984594646742853,0.0,0
11,4742 solar,391,solar,4742,0.0,4.238175063580898,4.238175063580898,0.01984594646742853,0.0,0
12,4742 solar,391,solar,4742,0.0,4.493161961931594,4.493161961931594,0.01984594646742853,0.0,0
13,4742 solar,391,solar,4742,0.0,3.0138083198097205,3.0138083198097205,0.01984594646742853,0.0,0
14,4742 solar,391,solar,4742,0.0,4.668285605496501,4.668285605496501,0.01984594646742853,0.0,0
15,4742 solar,391,solar,4742,0.0,3.8135005823609003,3.8135005823609003,0.01984594646742853,0.0,0
16,4742 solar,391,solar,4742,0.0,3.1229081236032386,3.1229081236032386,0.01984594646742853,0.0,0
17,4742 solar,391,solar,4742,0.0,0.7508037499232242,0.7508037499232242,0.01984594646742853,0.0,0
18,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
19,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
20,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
21,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
22,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
23,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
24,4742 solar,391,solar,4742,0.0,0.0,0.0,0.01984594646742853,0.0,0
1,4744 onwind,394,onwind,4744,0.0,0.0,0.0,0.02485334466790528,0.0,0
2,4744 onwind,394,onwind,4744,0.0,2.0202875585320945,2.0202875585320945,0.02485334466790528,0.0,0
3,4744 onwind,394,onwind,4744,0.0,4.762878467014855,4.762878467014855,0.02485334466790528,0.0,0
4,4744 onwind,394,onwind,4744,0.0,5.883635825779542,5.883635825779542,0.02485334466790528,0.0,0
5,4744 onwind,394,onwind,4744,0.0,5.643353336008687,5.643353336008687,0.02485334466790528,0.0,0
6,4744 onwind,394,onwind,4744,0.0,4.129033995350958,4.129033995350958,0.02485334466790528,0.0,0
7,4744 onwind,394,onwind,4744,0.0,7.705740643026736,7.705740643026736,0.02485334466790528,0.0,0
8,4744 onwind,394,onwind,4744,0.0,12.03648305956692,12.03648305956692,0.02485334466790528,0.0,0
9,4744 onwind,394,onwind,4744,0.0,9.987257049285345,9.987257049285345,0.02485334466790528,0.0,0
10,4744 onwind,394,onwind,4744,0.0,11.967232840944254,11.967232840944254,0.02485334466790528,0.0,0
11,4744 onwind,394,onwind,4744,0.0,10.296612299255257,10.296612299255257,0.02485334466790528,0.0,0
12,4744 onwind,394,onwind,4744,0.0,6.9442314802007195,6.9442314802007195,0.02485334466790528,0.0,0
13,4744 onwind,394,onwind,4744,0.0,8.098016748058344,8.098016748058344,0.02485334466790528,0.0,0
14,4744 onwind,394,onwind,4744,0.0,9.073797939190431,9.073797939190431,0.02485334466790528,0.0,0
15,4744 onwind,394,onwind,4744,0.0,6.969684051617399,6.969684051617399,0.02485334466790528,0.0,0
16,4744 onwind,394,onwind,4744,0.0,8.52297639774262,8.52297639774262,0.02485334466790528,0.0,0
17,4744 onwind,394,onwind,4744,0.0,11.686831121617177,11.686831121617177,0.02485334466790528,0.0,0
18,4744 onwind,394,onwind,4744,0.0,3.572010738229822,3.572010738229822,0.02485334466790528,0.0,0
19,4744 onwind,394,onwind,4744,0.0,3.601260122236075,3.601260122236075,0.02485334466790528,0.0,0
20,4744 onwind,394,onwind,4744,0.0,8.113301992490364,8.113301992490364,0.02485334466790528,0.0,0
21,4744 onwind,394,onwind,4744,0.0,5.021640341927235,5.021640341927235,0.02485334466790528,0.0,0
22,4744 onwind,394,onwind,4744,0.0,0.0,0.0,0.02485334466790528,0.0,0
23,4744 onwind,394,onwind,4744,0.0,0.0,0.0,0.02485334466790528,0.0,0
24,4744 onwind,394,onwind,4744,0.0,0.0,0.0,0.02485334466790528,0.0,0
1,4744 ror,395,ror,4744,0.0,0.12669406792461502,0.12669406792461502,0.009031490874626484,0.0,0
2,4744 ror,395,ror,4744,0.0,0.12666034499749412,0.12666034499749412,0.009031490874626484,0.0,0
3,4744 ror,395,ror,4744,0.0,0.1266267246039992,0.1266267246039992,0.009031490874626484,0.0,0
4,4744 ror,395,ror,4744,0.0,0.12659326969196308,0.12659326969196308,0.009031490874626484,0.0,0
5,4744 ror,395,ror,4744,0.0,0.1265593925782881,0.1265593925782881,0.009031490874626484,0.0,0
6,4744 ror,395,ror,4744,0.0,0.12652528510434624,0.12652528510434624,0.009031490874626484,0.0,0
7,4744 ror,395,ror,4744,0.0,0.1264914135393144,0.1264914135393144,0.009031490874626484,0.0,0
8,4744 ror,395,ror,4744,0.0,0.12645742531430082,0.12645742531430082,0.009031490874626484,0.0,0
9,4744 ror,395,ror,4744,0.0,0.1264240733297224,0.1264240733297224,0.009031490874626484,0.0,0
10,4744 ror,395,ror,4744,0.0,0.12639463890218858,0.12639463890218858,0.009031490874626484,0.0,0
11,4744 ror,395,ror,4744,0.0,0.12637563920847025,0.12637563920847025,0.009031490874626484,0.0,0
12,4744 ror,395,ror,4744,0.0,0.126377281551747,0.126377281551747,0.009031490874626484,0.0,0
13,4744 ror,395,ror,4744,0.0,0.12642659762527228,0.12642659762527228,0.009031490874626484,0.0,0
14,4744 ror,395,ror,4744,0.0,0.12649318063136025,0.12649318063136025,0.009031490874626484,0.0,0
15,4744 ror,395,ror,4744,0.0,0.12656130344580863,0.12656130344580863,0.009031490874626484,0.0,0
16,4744 ror,395,ror,4744,0.0,0.12660316414434944,0.12660316414434944,0.009031490874626484,0.0,0
17,4744 ror,395,ror,4744,0.0,0.12660594919109625,0.12660594919109625,0.009031490874626484,0.0,0
18,4744 ror,395,ror,4744,0.0,0.12657320319380203,0.12657320319380203,0.009031490874626484,0.0,0
19,4744 ror,395,ror,4744,0.0,0.12653792291072688,0.12653792291072688,0.009031490874626484,0.0,0
20,4744 ror,395,ror,4744,0.0,0.12650247480300253,0.12650247480300253,0.009031490874626484,0.0,0
21,4744 ror,395,ror,4744,0.0,0.12646742443587133,0.12646742443587133,0.009031490874626484,0.0,0
22,4744 ror,395,ror,4744,0.0,0.12643235117466392,0.12643235117466392,0.009031490874626484,0.0,0
23,4744 ror,395,ror,4744,0.0,0.1263964794000718,0.1263964794000718,0.009031490874626484,0.0,0
24,4744 ror,395,ror,4744,0.0,0.1263605088928946,0.1263605088928946,0.009031490874626484,0.0,0
1,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
2,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
3,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
4,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
5,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
6,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
7,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
8,4744 solar,396,solar,4744,0.0,4.729728074710763,4.729728074710763,0.019060187266665658,0.0,0
9,4744 solar,396,solar,4744,0.0,7.429167365513044,7.429167365513044,0.019060187266665658,0.0,0
10,4744 solar,396,solar,4744,0.0,6.464542515580299,6.464542515580299,0.019060187266665658,0.0,0
11,4744 solar,396,solar,4744,0.0,7.437117633552018,7.437117633552018,0.019060187266665658,0.0,0
12,4744 solar,396,solar,4744,0.0,7.9160791007438025,7.9160791007438025,0.019060187266665658,0.0,0
13,4744 solar,396,solar,4744,0.0,5.174992001884712,5.174992001884712,0.019060187266665658,0.0,0
14,4744 solar,396,solar,4744,0.0,7.377735393668084,7.377735393668084,0.019060187266665658,0.0,0
15,4744 solar,396,solar,4744,0.0,5.876349205288285,5.876349205288285,0.019060187266665658,0.0,0
16,4744 solar,396,solar,4744,0.0,5.061801929403402,5.061801929403402,0.019060187266665658,0.0,0
17,4744 solar,396,solar,4744,0.0,1.3378104201488659,1.3378104201488659,0.019060187266665658,0.0,0
18,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
19,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
20,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
21,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
22,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
23,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
24,4744 solar,396,solar,4744,0.0,0.0,0.0,0.019060187266665658,0.0,0
1,4746 onwind,398,onwind,4746,0.0,2.8092250108187415,2.8092250108187415,0.02470333875236707,0.0,0
2,4746 onwind,398,onwind,4746,0.0,4.520988222083848,4.520988222083848,0.02470333875236707,0.0,0
3,4746 onwind,398,onwind,4746,0.0,5.061903989067241,5.061903989067241,0.02470333875236707,0.0,0
4,4746 onwind,398,onwind,4746,0.0,5.023685935283401,5.023685935283401,0.02470333875236707,0.0,0
5,4746 onwind,398,onwind,4746,0.0,5.188534011660223,5.188534011660223,0.02470333875236707,0.0,0
6,4746 onwind,398,onwind,4746,0.0,6.082328373996014,6.082328373996014,0.02470333875236707,0.0,0
7,4746 onwind,398,onwind,4746,0.0,7.74996735513644,7.74996735513644,0.02470333875236707,0.0,0
8,4746 onwind,398,onwind,4746,0.0,7.9268084606804425,7.9268084606804425,0.02470333875236707,0.0,0
9,4746 onwind,398,onwind,4746,0.0,7.059314771108875,7.059314771108875,0.02470333875236707,0.0,0
10,4746 onwind,398,onwind,4746,0.0,9.831521044885978,9.831521044885978,0.02470333875236707,0.0,0
11,4746 onwind,398,onwind,4746,0.0,6.400934435463345,6.400934435463345,0.02470333875236707,0.0,0
12,4746 onwind,398,onwind,4746,0.0,5.2148672661373805,5.2148672661373805,0.02470333875236707,0.0,0
13,4746 onwind,398,onwind,4746,0.0,5.820546994122991,5.820546994122991,0.02470333875236707,0.0,0
14,4746 onwind,398,onwind,4746,0.0,5.0220625686100515,5.0220625686100515,0.02470333875236707,0.0,0
15,4746 onwind,398,onwind,4746,0.0,4.055639670605356,4.055639670605356,0.02470333875236707,0.0,0
16,4746 onwind,398,onwind,4746,0.0,5.908817796299654,5.908817796299654,0.02470333875236707,0.0,0
17,4746 onwind,398,onwind,4746,0.0,4.741850772040013,4.741850772040013,0.02470333875236707,0.0,0
18,4746 onwind,398,onwind,4746,0.0,0.9438220018716903,0.9438220018716903,0.02470333875236707,0.0,0
19,4746 onwind,398,onwind,4746,0.0,3.1158151204077957,3.1158151204077957,0.02470333875236707,0.0,0
20,4746 onwind,398,onwind,4746,0.0,3.2532883869288263,3.2532883869288263,0.02470333875236707,0.0,0
21,4746 onwind,398,onwind,4746,0.0,1.0788839474036696,1.0788839474036696,0.02470333875236707,0.0,0
22,4746 onwind,398,onwind,4746,0.0,0.0,0.0,0.02470333875236707,0.0,0
23,4746 onwind,398,onwind,4746,0.0,0.0,0.0,0.02470333875236707,0.0,0
24,4746 onwind,398,onwind,4746,0.0,0.0,0.0,0.02470333875236707,0.0,0
1,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
2,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
3,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
4,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
5,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
6,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
7,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
8,4746 solar,399,solar,4746,0.0,4.367307292735564,4.367307292735564,0.019704553894077957,0.0,0
9,4746 solar,399,solar,4746,0.0,7.785100585046932,7.785100585046932,0.019704553894077957,0.0,0
10,4746 solar,399,solar,4746,0.0,7.321895138920159,7.321895138920159,0.019704553894077957,0.0,0
11,4746 solar,399,solar,4746,0.0,9.131238073588607,9.131238073588607,0.019704553894077957,0.0,0
12,4746 solar,399,solar,4746,0.0,9.454087819759305,9.454087819759305,0.019704553894077957,0.0,0
13,4746 solar,399,solar,4746,0.0,6.217514032280162,6.217514032280162,0.019704553894077957,0.0,0
14,4746 solar,399,solar,4746,0.0,8.923228088769774,8.923228088769774,0.019704553894077957,0.0,0
15,4746 solar,399,solar,4746,0.0,6.77503765808217,6.77503765808217,0.019704553894077957,0.0,0
16,4746 solar,399,solar,4746,0.0,5.483483519130268,5.483483519130268,0.019704553894077957,0.0,0
17,4746 solar,399,solar,4746,0.0,1.9019068712635325,1.9019068712635325,0.019704553894077957,0.0,0
18,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
19,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
20,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
21,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
22,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
23,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
24,4746 solar,399,solar,4746,0.0,0.0,0.0,0.019704553894077957,0.0,0
1,4748 onwind,402,onwind,4748,0.0,0.588201906251613,0.588201906251613,0.02490468102004477,0.0,0
2,4748 onwind,402,onwind,4748,0.0,1.157726240922567,1.157726240922567,0.02490468102004477,0.0,0
3,4748 onwind,402,onwind,4748,0.0,1.507693188643647,1.507693188643647,0.02490468102004477,0.0,0
4,4748 onwind,402,onwind,4748,0.0,1.6168922290565715,1.6168922290565715,0.02490468102004477,0.0,0
5,4748 onwind,402,onwind,4748,0.0,1.5732727557471484,1.5732727557471484,0.02490468102004477,0.0,0
6,4748 onwind,402,onwind,4748,0.0,1.768232848193472,1.768232848193472,0.02490468102004477,0.0,0
7,4748 onwind,402,onwind,4748,0.0,2.3176166575670742,2.3176166575670742,0.02490468102004477,0.0,0
8,4748 onwind,402,onwind,4748,0.0,2.574428193242043,2.574428193242043,0.02490468102004477,0.0,0
9,4748 onwind,402,onwind,4748,0.0,2.1181543596648997,2.1181543596648997,0.02490468102004477,0.0,0
10,4748 onwind,402,onwind,4748,0.0,2.7755795210756053,2.7755795210756053,0.02490468102004477,0.0,0
11,4748 onwind,402,onwind,4748,0.0,1.9419391404457287,1.9419391404457287,0.02490468102004477,0.0,0
12,4748 onwind,402,onwind,4748,0.0,1.5153674471188388,1.5153674471188388,0.02490468102004477,0.0,0
13,4748 onwind,402,onwind,4748,0.0,1.738377352329337,1.738377352329337,0.02490468102004477,0.0,0
14,4748 onwind,402,onwind,4748,0.0,1.5989252838260202,1.5989252838260202,0.02490468102004477,0.0,0
15,4748 onwind,402,onwind,4748,0.0,1.2311356609268969,1.2311356609268969,0.02490468102004477,0.0,0
16,4748 onwind,402,onwind,4748,0.0,1.7325377857419277,1.7325377857419277,0.02490468102004477,0.0,0
17,4748 onwind,402,onwind,4748,0.0,1.623590272798862,1.623590272798862,0.02490468102004477,0.0,0
18,4748 onwind,402,onwind,4748,0.0,0.27703154843371586,0.27703154843371586,0.02490468102004477,0.0,0
19,4748 onwind,402,onwind,4748,0.0,0.8361087382968319,0.8361087382968319,0.02490468102004477,0.0,0
20,4748 onwind,402,onwind,4748,0.0,1.0679126590651438,1.0679126590651438,0.02490468102004477,0.0,0
21,4748 onwind,402,onwind,4748,0.0,0.2648866512358896,0.2648866512358896,0.02490468102004477,0.0,0
22,4748 onwind,402,onwind,4748,0.0,0.0,0.0,0.02490468102004477,0.0,0
23,4748 onwind,402,onwind,4748,0.0,0.0,0.0,0.02490468102004477,0.0,0
24,4748 onwind,402,onwind,4748,0.0,0.0,0.0,0.02490468102004477,0.0,0
1,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
2,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
3,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
4,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
5,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
6,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
7,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
8,4748 solar,403,solar,4748,0.0,3.664002510497195,3.664002510497195,0.020988009077868873,0.0,0
9,4748 solar,403,solar,4748,0.0,6.1097967312011185,6.1097967312011185,0.020988009077868873,0.0,0
10,4748 solar,403,solar,4748,0.0,5.618672265952086,5.618672265952086,0.020988009077868873,0.0,0
11,4748 solar,403,solar,4748,0.0,6.681118675817901,6.681118675817901,0.020988009077868873,0.0,0
12,4748 solar,403,solar,4748,0.0,7.584702089212003,7.584702089212003,0.020988009077868873,0.0,0
13,4748 solar,403,solar,4748,0.0,4.617706458602794,4.617706458602794,0.020988009077868873,0.0,0
14,4748 solar,403,solar,4748,0.0,6.814972365404518,6.814972365404518,0.020988009077868873,0.0,0
15,4748 solar,403,solar,4748,0.0,5.1752474014091705,5.1752474014091705,0.020988009077868873,0.0,0
16,4748 solar,403,solar,4748,0.0,3.890198282285524,3.890198282285524,0.020988009077868873,0.0,0
17,4748 solar,403,solar,4748,0.0,1.3021568512605322,1.3021568512605322,0.020988009077868873,0.0,0
18,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
19,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
20,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
21,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
22,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
23,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
24,4748 solar,403,solar,4748,0.0,0.0,0.0,0.020988009077868873,0.0,0
1,4749 onwind,405,onwind,4749,0.0,1.54940051899466,1.54940051899466,0.024864478387339302,0.0,0
2,4749 onwind,405,onwind,4749,0.0,3.1783340209649675,3.1783340209649675,0.024864478387339302,0.0,0
3,4749 onwind,405,onwind,4749,0.0,4.463102302748162,4.463102302748162,0.024864478387339302,0.0,0
4,4749 onwind,405,onwind,4749,0.0,4.591506186350501,4.591506186350501,0.024864478387339302,0.0,0
5,4749 onwind,405,onwind,4749,0.0,4.247985619197481,4.247985619197481,0.024864478387339302,0.0,0
6,4749 onwind,405,onwind,4749,0.0,4.546565869540492,4.546565869540492,0.024864478387339302,0.0,0
7,4749 onwind,405,onwind,4749,0.0,6.720154271345939,6.720154271345939,0.024864478387339302,0.0,0
8,4749 onwind,405,onwind,4749,0.0,8.02053031937348,8.02053031937348,0.024864478387339302,0.0,0
9,4749 onwind,405,onwind,4749,0.0,6.59612430086053,6.59612430086053,0.024864478387339302,0.0,0
10,4749 onwind,405,onwind,4749,0.0,8.283479715233412,8.283479715233412,0.024864478387339302,0.0,0
11,4749 onwind,405,onwind,4749,0.0,6.205685906568358,6.205685906568358,0.024864478387339302,0.0,0
12,4749 onwind,405,onwind,4749,0.0,4.663239837105248,4.663239837105248,0.024864478387339302,0.0,0
13,4749 onwind,405,onwind,4749,0.0,5.407749263034146,5.407749263034146,0.024864478387339302,0.0,0
14,4749 onwind,405,onwind,4749,0.0,5.2508669610425125,5.2508669610425125,0.024864478387339302,0.0,0
15,4749 onwind,405,onwind,4749,0.0,4.010145074090918,4.010145074090918,0.024864478387339302,0.0,0
16,4749 onwind,405,onwind,4749,0.0,5.638555873008148,5.638555873008148,0.024864478387339302,0.0,0
17,4749 onwind,405,onwind,4749,0.0,5.841003939545388,5.841003939545388,0.024864478387339302,0.0,0
18,4749 onwind,405,onwind,4749,0.0,0.0,0.0,0.024864478387339302,0.0,0
19,4749 onwind,405,onwind,4749,0.0,2.5055075617301084,2.5055075617301084,0.024864478387339302,0.0,0
20,4749 onwind,405,onwind,4749,0.0,3.901880195284396,3.901880195284396,0.024864478387339302,0.0,0
21,4749 onwind,405,onwind,4749,0.0,1.4185317074454007,1.4185317074454007,0.024864478387339302,0.0,0
22,4749 onwind,405,onwind,4749,0.0,0.0,0.0,0.024864478387339302,0.0,0
23,4749 onwind,405,onwind,4749,0.0,0.0,0.0,0.024864478387339302,0.0,0
24,4749 onwind,405,onwind,4749,0.0,0.0,0.0,0.024864478387339302,0.0,0
1,4749 solar,406,solar,4749,0.0,0.0,0.0,0.01996223003026147,0.0,0
2,4749 solar,406,solar,4749,0.0,0.0,0.0,0.01996223003026147,0.0,0
3,4749 solar,406,solar,4749,0.0,0.0,0.0,0.01996223003026147,0.0,0
4,4749 solar,406,solar,4749,0.0,0.0,0.0,0.01996223003026147,0.0,0
5,4749 solar,406,solar,4749,0.0,0.0,0.0,0.01996223003026147,0.0,0
6,4749 solar,406,solar,4749,0.0,0.0,0.0,0.01996223003026147,0.0,0
7,4749 solar,406,solar,4749,0.0,0.0,0.0,0.01996223003026147,0.0,0
8,4749 solar,406,solar,4749,0.0,4.824725043510194,4.824725043510194,0.01996223003026147,0.0,0
